,2021-03-04,2020-12-03,2020-09-03,2020-05-28
Investments,316000000.0,-741000000.0,-585000000.0,-16000000.0
Change To Liabilities,-11000000.0,-777000000.0,78000000.0,431000000.0
Total Cashflows From Investing Activities,-2556000000.0,-3418000000.0,-2738000000.0,-1952000000.0
Net Borrowings,-19000000.0,-84000000.0,-80000000.0,1140000000.0
Total Cash From Financing Activities,5000000.0,-214000000.0,-182000000.0,1072000000.0
Change To Operating Activities,-18000000.0,18000000.0,-34000000.0,34000000.0
Net Income,603000000.0,803000000.0,988000000.0,803000000.0
Change In Cash,522000000.0,-1638000000.0,-630000000.0,1149000000.0
Effect Of Exchange Rate,16000000.0,27000000.0,19000000.0,6000000.0
Total Cash From Operating Activities,3057000000.0,1967000000.0,2271000000.0,2023000000.0
Depreciation,1549000000.0,1487000000.0,1567000000.0,1422000000.0
Other Cashflows From Investing Activities,146000000.0,61000000.0,127000000.0,8000000.0
Change To Inventory,543000000.0,86000000.0,-203000000.0,-196000000.0
Change To Account Receivables,282000000.0,251000000.0,-262000000.0,-565000000.0
Other Cashflows From Financing Activities,24000000.0,-130000000.0,-279000000.0,-24000000.0
Change To Netincome,101000000.0,92000000.0,131000000.0,90000000.0
Capital Expenditures,-3018000000.0,-2738000000.0,-2280000000.0,-1944000000.0
Issuance Of Stock,,,225000000.0,225000000.0
Repurchase Of Stock,,,-48000000.0,-44000000.0
