Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Inventory,Accounts Payable,Intangible Assets,Good Will,Net Receivables,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Netincome,Capital Expenditures
2017-10-13,60.25,61.560001373291016,59.95000076293945,60.84999847412109,54.79697036743164,6800500,TGT,0.9977520583970548,1.2967951917120146,1.1909839796829689,1.0098252549340063,-0.0120731965369517,0.1885456933247395,0.1140933758393518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,60.36000061035156,60.75,59.56999969482422,60.150001525878906,54.16659927368164,4602200,TGT,0.909754103838818,1.31994966846953,1.217377237666053,1.0047827275420922,-0.0950286237032741,0.2048879033278223,0.1317832403058465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,60.16999816894531,60.560001373291016,59.86000061035156,60.16999816894531,54.18460464477539,3285900,TGT,0.9252363865848118,1.3117871239070726,1.2333953503369328,1.016827126331923,-0.0915907397471113,0.1907913537377563,0.1464570640221325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,60.16999816894531,60.58000183105469,60.0,60.02999877929688,54.05853271484375,3538600,TGT,0.9785606924505614,1.2941438644228545,1.232028943372154,1.016900814218988,-0.0383401217684264,0.177560140325548,0.1560335989474988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,59.83000183105469,60.540000915527344,59.619998931884766,60.43000030517578,54.41874694824219,4201300,TGT,0.9677361851083464,1.2757132077926483,1.1980815598531511,1.0195478153138224,-0.051811630205476,0.1591623054534467,0.1202480185353269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,60.68000030517578,61.79999923706055,60.540000915527344,61.7599983215332,55.61644744873047,6053800,TGT,0.9365892617300516,1.258874264567594,1.1785488381714675,1.0187296628598663,-0.0821404011298146,0.1419487387900495,0.1130748289470033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,61.810001373291016,63.619998931884766,61.65999984741211,62.58000183105469,56.35487365722656,8877800,TGT,0.9281919451933284,1.2399572141025048,1.1582223951492348,1.0231439317955078,-0.0949519866021794,0.1257190611378227,0.0897652432836462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,62.869998931884766,63.2400016784668,62.29999923706055,62.93000030517578,56.67005920410156,5644700,TGT,0.8971802503494278,1.2057663191730374,1.1501618636220563,1.023176662025299,-0.1259964116758715,0.1049734353266429,0.0707810433242031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,62.7400016784668,62.970001220703125,61.369998931884766,61.91999816894531,55.760528564453125,6352500,TGT,0.91116170113088,1.2273923863304876,1.1406250598606251,1.028738706809164,-0.117577005678284,0.119178564775922,0.0468037975753206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,62.09999847412109,62.66999816894531,61.63999938964844,62.0099983215332,55.84157180786133,4287300,TGT,0.9225485231341146,1.2215375680063023,1.140448294921356,1.0357335667629224,-0.1131850436288077,0.1171690373188609,0.0494262606004947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,61.45000076293945,61.560001373291016,59.86000061035156,60.2599983215332,54.265655517578125,6964400,TGT,1.0341803712453823,1.2231427186382458,1.182189399592954,1.0327543330408862,0.0014260382044961,0.144723765042205,0.0860606008578843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,60.18000030517578,60.20000076293945,59.310001373291016,59.54999923706055,53.62628555297852,6162200,TGT,1.0163097250787798,1.200738607275145,1.2015871036517851,1.0448229351223306,-0.0285132100435507,0.1546276737026661,0.0911976112569181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,59.4900016784668,59.7599983215332,58.90999984741211,59.040000915527344,53.16701889038086,6458100,TGT,1.018414533828547,1.2443106558856143,1.212139697354208,1.0378093145840102,-0.019394780755463,0.190654287471123,0.1045597462257845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,58.79999923706055,59.41999816894531,58.619998931884766,58.86000061035156,53.00491714477539,4710500,TGT,1.0738845510528632,1.2573857742696055,1.2617109517931049,1.0388512590749122,0.035033291977951,0.2028017559177557,0.1522683455340363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,59.13999938964844,59.95000076293945,58.59999847412109,59.790000915527344,53.84241485595703,4790500,TGT,1.051097080116244,1.2016643066765686,1.2558334123303,1.0310647944789963,0.0200322856372476,0.1836179645565692,0.1513314010447179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,59.66999816894531,60.119998931884766,59.290000915527344,59.36000061035156,53.45518112182617,3992500,TGT,1.033519982045186,1.2331770136991091,1.3021446226010145,1.0262436118253355,0.0072763702198501,0.2075406081313566,0.1943343039116483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,59.29999923706055,59.400001525878906,58.709999084472656,59.290000915527344,53.39214706420898,4538700,TGT,1.04104539221463,1.2249198384931133,1.314079424961978,1.0311845275729687,0.0098608646416613,0.1888089092906688,0.2083511406258713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,59.06999969482422,59.11000061035156,57.65999984741211,57.88999938964844,52.13141250610352,6587600,TGT,1.0711087721244432,1.2894495269515729,1.3478112770459865,1.0414917955670933,0.0296169765573499,0.2435397169239068,0.2359849179509163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,57.86000061035156,58.95000076293945,57.380001068115234,58.369998931884766,52.563663482666016,4921600,TGT,1.0690514410473313,1.3042911119466671,1.3530981260299455,1.0390384642435906,0.0300129768037407,0.2432863488489285,0.2384448206285938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,57.65999984741211,60.150001525878906,57.18999862670898,59.900001525878906,53.94146728515625,8496200,TGT,1.0292630380740844,1.282614845147588,1.2945224021444324,1.0401272810196784,-0.010864242945594,0.2070399924134958,0.1818434093181089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,59.90999984741211,61.40999984741211,59.90999984741211,61.400001525878906,55.292259216308594,6854500,TGT,1.0312697876316683,1.2456855805091769,1.1909419095501794,1.0393664161720684,-0.0080966285404,0.169792331868759,0.0776039491952513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,61.400001525878906,61.95000076293945,60.150001525878906,60.400001525878906,54.39173126220703,6608800,TGT,1.0361324984048073,1.2288669762932425,1.2067472054847976,1.0305050740272153,0.005627424377592,0.1621997615269217,0.0951146446541908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,59.59000015258789,60.310001373291016,59.150001525878906,60.09000015258789,54.673789978027344,8018700,TGT,1.0419369922956412,1.2242050636857482,1.205090617723221,1.043144349882203,-0.0012073575865618,0.1592642812429259,0.0914383968849701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,56.2599983215332,57.90999984741211,54.040000915527344,54.15999984741211,49.27828598022461,34811200,TGT,1.183161071208585,1.3967798593080187,1.3462369233891884,1.0570826794517585,0.1260783917568264,0.3288301410344216,0.2356088239585405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.5099983215332,55.31999969482422,54.130001068115234,55.09999847412109,50.133567810058594,12744700,TGT,1.1626131639615669,1.3799038731221391,1.3559366785535527,1.0412088647392546,0.1214042992223123,0.309424660784521,0.2437219677904045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,55.7599983215332,58.7400016784668,55.720001220703125,58.13999938964844,52.89955520629883,16719400,TGT,1.1090470308533722,1.333591734974239,1.2748933624502703,1.0392013474275237,0.0698456834258485,0.2582706872952736,0.1749539905325945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,57.970001220703125,58.209999084472656,57.11000061035156,57.880001068115234,52.66299057006836,7973000,TGT,1.1268141690933335,1.3164139217098492,1.2790391101612013,1.0381241126825425,0.088690056410791,0.2587043610809905,0.1718711583720695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,57.84999847412109,58.06999969482422,56.790000915527344,57.25,52.08976745605469,6318400,TGT,1.142183460734587,1.3280824195057934,1.3561711370616814,1.03199537924298,0.1101880814916069,0.2854808797023467,0.2506016718422768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,57.41999816894531,57.7599983215332,57.06999969482422,57.4900016784668,52.30813980102539,2867400,TGT,1.144894661822828,1.30008951839831,1.3885396759762154,1.0328322263084138,0.1120624355144142,0.2655858720799304,0.2789156372802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,58.04999923706055,58.130001068115234,55.83000183105469,55.880001068115234,50.843257904052734,5892400,TGT,1.1657122406496574,1.355951397988709,1.4176272887936192,1.032019884081241,0.1336923565684167,0.3132403759940003,0.3006022173043829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,56.20000076293945,56.38999938964844,55.25,55.84000015258789,50.80685806274414,8277500,TGT,1.1608165894107036,1.356742502072085,1.4268378633881518,1.0369551897736955,0.1238613996370079,0.2997112652817166,0.3097703679023522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,56.02000045776367,56.75,55.41999816894531,56.619998931884766,51.51655960083008,6312100,TGT,1.1524195511255777,1.2783967901088482,1.4012545357165629,1.020376345675996,0.1320432054495817,0.2249836103554638,0.2898552856854282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,56.81999969482422,61.77999877929688,56.81999969482422,61.68000030517578,56.12047576904297,18820900,TGT,1.0964655484505268,1.1676371223179245,1.3034470785933812,1.026253639124301,0.0702119093262259,0.1135837676627147,0.1911628151511639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,61.650001525878906,63.09999847412109,59.84000015258789,59.900001525878906,54.50091552734375,14923100,TGT,1.121368959160887,1.174056182757466,1.342350379587499,1.0246409570196735,0.0967280021412135,0.1246310002836177,0.2315486776535638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,60.0,60.470001220703125,58.900001525878906,59.5099983215332,54.14606475830078,8318000,TGT,1.106536632984516,1.1942882328432176,1.333205157704635,1.029880242563007,0.0766563904215091,0.126047957151876,0.2240412270362444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,60.650001525878906,63.02999877929688,60.540000915527344,62.560001373291016,56.92116165161133,11463100,TGT,1.0637788013985956,1.138963596320246,1.255203199187001,1.036157586789428,0.0276212146091676,0.0683522983666873,0.137792476731891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,62.38999938964844,62.47999954223633,60.45000076293945,62.20000076293945,56.59360504150391,8184300,TGT,1.0800642424469558,1.1536608313178085,1.262958460801983,1.0465343935592823,0.0335298488876734,0.0822511762926021,0.1379332517471192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,61.130001068115234,62.27999877929688,60.54999923706055,60.720001220703125,55.24699783325195,5562300,TGT,1.1386696057197745,1.1731459166815177,1.2915651113755344,1.048372731047773,0.0902968746720014,0.1040065720951943,0.1635827562944884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,60.880001068115234,61.65999984741211,60.5,61.09000015258789,55.58364868164063,3965300,TGT,1.157800193810686,1.1657103326351388,1.2745870542148332,1.0387885930282448,0.1190116007824413,0.1086915197263647,0.1599760514318264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,61.09999847412109,61.83000183105469,60.650001525878906,61.369998931884766,55.83841323852539,3666500,TGT,1.2058010459973063,1.1663061934913976,1.249219191123199,1.0447156071702373,0.161085438827069,0.109324156200113,0.1353933234189299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,61.58000183105469,62.16999816894531,61.150001525878906,61.7599983215332,56.19326019287109,4315300,TGT,1.2435233674158357,1.1483300958825793,1.2536796896500555,1.0484619827112251,0.1950613847046105,0.1037065760479283,0.1492284982091363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,61.7599983215332,61.95000076293945,60.880001068115234,61.02000045776367,55.51995849609375,4769300,TGT,1.2284495552631318,1.1824143973598318,1.2672167200394882,1.0415757419863072,0.1868738132768246,0.1336271905112387,0.1597202481100532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.84999847412109,62.83000183105469,60.79999923706055,62.66999816894531,57.02123641967773,7998100,TGT,1.225786045080288,1.1284377775287628,1.2468341274872017,1.0495576207370112,0.1762284243432768,0.0795619853733735,0.1563399159491012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,63.06999969482422,63.70000076293945,61.88999938964844,61.93999862670898,56.35704040527344,6332000,TGT,1.2576688511851497,1.1213899602400488,1.2531558192079688,1.0539026313731312,0.2037662198120184,0.0906634675051736,0.1527036548963036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,62.709999084472656,63.20000076293945,62.34999847412109,62.61000061035156,56.966644287109375,9152100,TGT,1.2474044869964531,1.0931248101579112,1.2485164861950315,1.0520989179928428,0.1953055690036103,0.0924016125451399,0.1746819246234321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,63.34999847412109,64.41999816894531,63.34999847412109,64.08000183105469,58.30414962768555,6372500,TGT,1.226279522297805,1.1058107967615722,1.1997213048371955,1.049480051520865,0.1767994707769398,0.0899173083545874,0.128328928923795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,64.33000183105469,64.63999938964844,63.869998931884766,64.05999755859375,58.285945892333984,6424900,TGT,1.2194820826672093,1.0782977714112894,1.2083505597863673,1.0585213557872055,0.1609607268800035,0.0736908031189054,0.1307758463192132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,64.19999694824219,65.23999786376953,64.16999816894531,64.4800033569336,58.668094635009766,8163800,TGT,1.1924627664807328,1.0817505705163546,1.194959728505934,1.0561912314345747,0.136271535046158,0.0796231902728972,0.1145036725754677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,64.5999984741211,65.73999786376953,64.5199966430664,65.22000122070312,59.34140396118164,7640900,TGT,1.1698866154028225,1.0733414446766594,1.194810128803735,1.054691754118366,0.1151948612844564,0.0593450562682578,0.116419687126827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,65.47000122070312,65.47000122070312,64.66999816894531,65.38999938964844,59.496070861816406,3938900,TGT,1.17678551483669,1.06361270687123,1.1904600880015808,1.0628648969920689,0.1139206178446212,0.0724748066659547,0.1023172736426563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,65.4000015258789,66.44999694824219,65.25,65.81999969482422,59.88731002807617,2637700,TGT,1.166818681760017,1.0650892130815914,1.186391015178642,1.054562443450246,0.1122562383097709,0.0636778490898994,0.089434777555637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,66.0,66.11000061035156,65.06999969482422,65.13999938964844,59.26860809326172,3510600,TGT,1.1529011882028022,1.1122720026054087,1.2139183402619955,1.0427572783556516,0.1101439098471506,0.1003242801962391,0.1096374671703199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,65.2300033569336,65.41000366210938,64.5999984741211,64.81999969482422,58.97744369506836,2467500,TGT,1.160444467068286,1.126784934306811,1.2283830435113603,1.039387058829826,0.1210574082384601,0.1110409683487791,0.1264696449333053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,65.20999908447266,65.73999786376953,64.88999938964844,65.25,59.368690490722656,5058100,TGT,1.1489655112147634,1.1170413745395693,1.2090665987455236,1.0452598484191695,0.1037056627955939,0.1169966358989167,0.107285605440754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,65.94999694824219,68.12999725341797,65.94999694824219,67.62999725341797,61.5341682434082,8509000,TGT,1.0786631771132675,1.0656552772634584,1.1502786623340064,1.0173995405954512,0.0612636365178163,0.0721466585348054,0.0496828523776793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,68.62999725341797,68.83999633789062,67.0999984741211,67.16999816894531,61.11563491821289,6057500,TGT,1.053595393623795,1.092616941274371,1.1766260450205126,0.9765980219270426,0.0769973716967523,0.0886681489505154,0.0811775841349984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,67.2300033569336,67.81999969482422,65.05999755859375,65.8499984741211,59.91460418701172,7124500,TGT,1.1041763363816732,1.1149785302084123,1.1923365049361865,0.9849127815791188,0.1192635548025543,0.1166215938894201,0.102741645152989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,66.37999725341797,66.73999786376953,65.94999694824219,66.55000305175781,60.5515251159668,5549700,TGT,1.100676302645355,1.0973418813159448,1.180711486435108,0.9789917900086822,0.1216845126366727,0.0977150622342896,0.0908221155467094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,67.19999694824219,68.31999969482422,66.25,67.18000030517578,61.12472915649414,8337200,TGT,1.058499710518582,1.073393727617613,1.1632816864200732,0.942840182406444,0.115659528112138,0.0816692431432962,0.0759316807670187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,69.5199966430664,70.0199966430664,68.5,69.13999938964844,62.90807723999024,18160800,TGT,1.0478733974188912,1.049964601850406,1.1539841640654962,0.9530778204901076,0.0947955769287834,0.0487403548029909,0.064686345714618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,69.41000366210938,71.76000213623047,69.30000305175781,70.7300033569336,64.3547592163086,10985200,TGT,1.016258952020407,1.0327761106053546,1.117978704953002,0.966664672858564,0.0495942791618431,0.0195015326091463,0.0321936654933527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,70.9000015258789,74.05999755859375,70.5,74.0,67.33001708984375,12186000,TGT,0.9983782583274032,0.988228775263227,1.0813562030032589,0.9609362737659176,0.0374419845614856,-0.0166449945849236,0.0062745967965378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,74.54000091552734,77.0,74.44999694824219,76.80000305175781,69.87763214111328,14846000,TGT,0.9811196657801436,0.9318507553389284,1.0508032480834972,0.9729510699723092,0.0081685958078343,-0.0628744686654265,-0.0124617835618823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,76.87999725341797,77.58000183105469,74.63999938964844,74.95999908447266,68.2034683227539,10167900,TGT,1.014407748028008,0.9458471413318208,1.085143516491015,0.9917823196316324,0.0226254283963754,-0.0504658657371734,0.0029352263722237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,74.98999786376953,77.25,74.83000183105469,76.81999969482422,69.89583587646484,7083700,TGT,0.9854202207591491,0.9312142364469485,1.057148333543818,0.9854883712686996,-6.815050955033541e-05,-0.0567055609133075,-0.0186800417445645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,76.86000061035156,77.91000366210938,76.26000213623047,77.9000015258789,70.87849426269531,7668600,TGT,0.9430251450293892,0.9128679447322152,1.0460166244249578,0.981540936006692,-0.0385157909773028,-0.0669384585219102,-0.0195012789037782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,78.16999816894531,78.16999816894531,76.88999938964844,78.0999984741211,71.0604476928711,7808100,TGT,0.9419013349209016,0.918405610457766,1.0574006861687766,0.9694690060853024,-0.0275676711644009,-0.0533064222184018,0.0115853228200406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,78.11000061035156,78.63999938964844,77.56999969482422,78.58000183105469,71.49718475341797,5621600,TGT,0.9627080785877786,0.9222906499742458,1.0440827767479766,0.962138874344328,0.0005692042434507,-0.0509459499874939,-0.0053614438406561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,78.58000183105469,78.69999694824219,77.83999633789062,78.12000274658203,71.07866668701172,5372700,TGT,0.9732808396527294,0.9402404764146068,1.0277104206195875,0.9712482450100663,0.0020325946426629,-0.0286907084239889,-0.0145442845171865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,78.29000091552734,78.29000091552734,76.37000274658203,76.88999938964844,69.95951843261719,9765100,TGT,1.008389011066188,0.9520030788243148,1.0680889980014687,0.9795485186833895,0.0288404923827984,-0.0109083699867735,0.0145598898898737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,77.55000305175781,77.55999755859375,75.76000213623047,76.30000305175781,69.42271423339844,6347700,TGT,0.9986111132480102,0.9391464731529884,1.085543906646765,0.966216685842239,0.0323944274057712,-0.0251797778182574,0.0296511146794999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,76.62000274658203,77.0199966430664,75.81999969482422,76.94999694824219,70.01411437988281,4981200,TGT,0.9880794038067364,0.9361926535024392,1.0784888998342577,0.9510576163473856,0.0370217874593507,-0.0165881983515832,0.0256477191359958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
