,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-507000000.0,-180000000.0,-2119000000.0,-1213000000.0
Change To Liabilities,518000000.0,4953000000.0,865000000.0,-1316000000.0
Total Cashflows From Investing Activities,-1314000000.0,-1123000000.0,-1965000000.0,-930000000.0
Net Borrowings,-2000000.0,-26000000.0,-1000000.0,-2000000.0
Total Cash From Financing Activities,1361000000.0,908000000.0,1335000000.0,-4693000000.0
Change To Operating Activities,-1735000000.0,-3576000000.0,213000000.0,415000000.0
Issuance Of Stock,14000000.0,18000000.0,7000000.0,12000000.0
Net Income,355000000.0,312000000.0,209000000.0,172000000.0
Change In Cash,-1121000000.0,1762000000.0,797000000.0,-5856000000.0
Repurchase Of Stock,-61000000.0,-18000000.0,-50000000.0,-50000000.0
Effect Of Exchange Rate,20000000.0,73000000.0,28000000.0,55000000.0
Total Cash From Operating Activities,-1188000000.0,1904000000.0,1399000000.0,-288000000.0
Depreciation,32000000.0,32000000.0,-23000000.0,30000000.0
Other Cashflows From Investing Activities,1000000.0,-12000000.0,-23000000.0,-21000000.0
Dividends Paid,-54000000.0,-55000000.0,-51000000.0,-51000000.0
Change To Account Receivables,-377000000.0,254000000.0,1000000.0,329000000.0
Other Cashflows From Financing Activities,1464000000.0,989000000.0,1430000000.0,-4652000000.0
Change To Netincome,19000000.0,-71000000.0,80000000.0,82000000.0
Capital Expenditures,-37000000.0,-25000000.0,-27000000.0,-26000000.0
