,2021-01-30,2020-02-01,2019-02-02,2018-02-03
Change To Liabilities,55574000.0,-15513000.0,3564000.0,22955000.0
Total Cashflows From Investing Activities,-30448000.0,-34124000.0,-73848000.0,-19157000.0
Net Borrowings,-429000.0,-460000.0,-49001000.0,-146422000.0
Total Cash From Financing Activities,26370000.0,-33211000.0,-39524000.0,-136228000.0
Change To Operating Activities,37351000.0,-4594000.0,4420000.0,-2749000.0
Issuance Of Stock,28061000.0,9087000.0,10179000.0,10413000.0
Net Income,242696000.0,141130000.0,135013000.0,127594000.0
Change In Cash,357176000.0,38009000.0,12707000.0,-59449000.0
Repurchase Of Stock,-1262000.0,-41286000.0,-702000.0,-219000.0
Total Cash From Operating Activities,361254000.0,105344000.0,126079000.0,95936000.0
Depreciation,22465000.0,17543000.0,14343000.0,12261000.0
Change To Inventory,-18523000.0,-38774000.0,-41222000.0,-45078000.0
Change To Account Receivables,2219000.0,-2270000.0,701000.0,-970000.0
Change To Netincome,12162000.0,11013000.0,5825000.0,-22141000.0
Capital Expenditures,-30525000.0,-76979000.0,-74178000.0,-19285000.0
Other Cashflows From Financing Activities,,-552000.0,-552000.0,-552000.0
