Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Other Cashflows From Investing Activities
2017-10-17,105.88053894042967,106.36457061767578,104.98455047607422,105.056640625,85.1640625,896427,SLG,0.9882365472491056,0.9600912831964956,0.9827725989874784,1.016827126331923,-0.0285905790828174,-0.1609044869728206,-0.1041656873273219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,105.12873077392578,105.76725006103516,104.46961975097656,104.5726089477539,84.77168273925781,856228,SLG,0.9934016092239952,0.9628473771585664,0.9785114003049538,1.016900814218988,-0.0234992049949926,-0.15373634693874,-0.0974839441197015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,102.12152099609376,102.5231704711914,99.53656005859376,101.6065902709961,82.36727905273438,2684330,SLG,1.0188525537687694,0.9859470746877282,1.0115058812283462,1.0195478153138224,-0.000695261545053,-0.1306038276514732,-0.0663276600894779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,102.1112289428711,102.14212036132812,100.13388061523438,100.3089599609375,81.31536865234375,957794,SLG,1.0375769081515698,1.0135024142985924,1.012484040409196,1.0187296628598663,0.0188472452917034,-0.1034231114789521,-0.0529899688152681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,100.52523040771484,101.19464874267578,100.1956787109375,100.84449005126952,81.74948120117188,585513,SLG,1.028901356482292,1.0137829269958902,1.0122982887276124,1.0231439317955078,0.0057574246867841,-0.1004552259687918,-0.0561588631379761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,100.5561294555664,101.02986907958984,99.00102996826172,99.0731201171875,80.31353759765625,1297547,SLG,1.0496881500041415,1.0289741780451829,1.0558638780657776,1.023176662025299,0.0265114879788421,-0.0718187058012116,-0.0235169422320755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,99.18640899658205,99.67044067382812,97.7857894897461,98.66117095947266,79.97958374023438,1356390,SLG,1.0564717405679471,1.0577896733442185,1.0649417671364647,1.028738706809164,0.0277330337587831,-0.0504241482103471,-0.0288794951488398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,99.28939056396484,99.6395492553711,98.2080307006836,98.74356079101562,80.04635620117188,913614,SLG,1.0521486420489226,1.0461827653425009,1.0630992516467088,1.0357335667629224,0.0164150752860001,-0.0581857653449404,-0.0279227826741523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,98.90834045410156,99.72193908691406,97.8990707397461,98.32131958007812,79.70407104492188,764371,SLG,1.0708077900467237,1.0355750929551644,1.0744791888022671,1.0327543330408862,0.0380534570058375,-0.0428438606408763,-0.0216496099328025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,97.92996978759766,98.68177032470705,96.72502899169922,97.35324096679688,78.91929626464844,1152771,SLG,1.0814559203256733,0.998629268250241,1.0884976087841294,1.0448229351223306,0.0366329852033426,-0.0474816653222377,-0.0218918836107375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,97.4768295288086,98.68177032470705,96.77651977539062,98.53759002685548,79.87939453125,1017608,SLG,1.0663671619506947,0.9846243803218964,1.0633026779874444,1.0378093145840102,0.0285578473666845,-0.0690319880925949,-0.044277273140979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,98.52729034423828,99.00102996826172,97.8887710571289,98.032958984375,79.47034454345703,656299,SLG,1.09202592043633,0.98344418004141,1.0568149820805528,1.0388512590749122,0.0531746613614179,-0.0711398383104398,-0.0526276241785157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,97.86817932128906,98.84654998779295,97.4253387451172,98.032958984375,79.47034454345703,688245,SLG,1.0779488989267532,0.9596152659039352,1.0303306239035852,1.0310647944789963,0.0468841044477568,-0.0584310762160642,-0.0741713873819969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,97.63130950927734,97.92996978759766,96.75592041015624,96.96189880371094,78.6020736694336,741747,SLG,1.0875199501947628,0.9870261977372357,1.0270278245219548,1.0262436118253355,0.061276338369427,-0.0386102078305168,-0.0807824941674113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,97.26055908203124,98.44490051269533,97.2193603515625,98.146240234375,79.5621337890625,769323,SLG,1.0684156907389537,0.9805110444894158,1.0087681025449045,1.0311845275729687,0.0372311631659849,-0.0555998847130285,-0.0969601817912022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,98.47579956054688,99.72193908691406,98.41400909423828,99.34088897705078,80.53057861328125,1018094,SLG,1.063653211693382,0.9805295044083998,0.993475223451641,1.0414917955670933,0.0221614161262886,-0.0653803056192662,-0.1183511356434291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,99.30998992919922,100.3707504272461,99.03192901611328,99.9382095336914,81.01480865478516,1368625,SLG,1.0572956969698852,0.9743569242887102,0.9983271136881824,1.0390384642435906,0.0182572327262946,-0.0866478388090283,-0.1163261917131692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,99.84552001953124,101.95674896240234,99.28939056396484,101.69927978515624,82.44242095947266,840595,SLG,1.0432404799862445,0.9753503019139648,0.97928963390624,1.0401272810196784,0.003113198966566,-0.1002245508201274,-0.1333893589200834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,101.04016876220705,103.40885925292967,100.96807098388672,102.87332916259766,83.3941650390625,770780,SLG,1.0301331852480733,0.9708798386919704,0.979307707508435,1.0393664161720684,-0.009233230923995,-0.1050134099484474,-0.134030252846493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,103.23377990722656,103.84140014648438,102.67765045166016,103.04840087890624,83.53607177734375,907497,SLG,1.030681672883232,0.9697344290562632,0.9724627462728008,1.0305050740272153,0.0001765988560167,-0.0969327857100575,-0.1391698145578059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,102.7188491821289,104.85066986083984,102.1112289428711,103.0278091430664,83.5193862915039,979254,SLG,1.0318874860658849,0.9522929139011204,0.9740796906710876,1.043144349882203,-0.0112568638163181,-0.1126478685417019,-0.1395725301671633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,102.72914123535156,103.74871063232422,101.81256103515624,103.1513900756836,83.61956787109375,652124,SLG,1.036242183525386,0.9653439212334392,0.9704768642570234,1.0570826794517585,-0.0208404959263723,-0.1026057970401579,-0.1401512351736245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,103.23377990722656,104.72708129882812,103.23377990722656,103.82080078125,84.16223907470703,797482,SLG,1.0080348549624147,0.976219693884128,0.9806561557994048,1.0412088647392546,-0.0331740097768398,-0.0942595184534901,-0.1315585549637433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,103.37796020507812,104.54170989990234,103.37796020507812,103.8825912475586,84.21232604980469,791365,SLG,0.9813622690883156,0.9800366519724172,0.982793794241973,1.0392013474275237,-0.057839078339208,-0.0952843957065482,-0.1171455776757027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,103.85169982910156,104.3151397705078,103.1410903930664,103.52214050292967,83.92011260986328,746893,SLG,0.98607246442295,0.9616861630224508,0.9909688345288188,1.0381241126825425,-0.0520516482595924,-0.0960233976064078,-0.1161991172603129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,103.53244018554688,104.1297607421875,103.0792999267578,104.0782699584961,84.3709487915039,879920,SLG,0.9899069227951393,0.9668220470293486,0.9886913153834336,1.03199537924298,-0.0420884564478408,-0.0757794927740981,-0.116878149835971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,103.7693099975586,104.325439453125,103.0278091430664,103.7590103149414,84.11215209960938,765439,SLG,0.9960297505212816,0.967295216180905,0.992137144540628,1.0328322263084138,-0.0368024757871321,-0.0672084301374746,-0.1174868941553823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,104.23274993896484,104.34603118896484,103.56333923339844,103.99588012695312,84.30416870117188,204201,SLG,0.9968308356371216,0.976872222377075,0.9972262232581678,1.032019884081241,-0.035189048444119,-0.0658387996176336,-0.1197988482310684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,104.17095947265624,104.67559051513672,103.42945098876952,104.23274993896484,84.49617004394531,573861,SLG,0.9972336096473146,0.9802307558535458,0.991846471204457,1.0369551897736955,-0.0397215801263811,-0.0768004809368224,-0.1252210242813425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,104.15036010742188,104.17095947265624,102.5952606201172,103.89289093017578,84.22066497802734,1310073,SLG,1.0086202781038196,0.99762767743479,0.9930758038951276,1.020376345675996,-0.0117560675721763,-0.0557855023185943,-0.1183234461360071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,104.0164794921875,105.69515991210938,103.36766052246094,105.28321075439452,85.34774017333984,803017,SLG,0.9924409336480762,0.98691875056261,0.9698186212036276,1.026253639124301,-0.0338127054762247,-0.0671346040925997,-0.1424656422385896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,105.5715789794922,105.8084487915039,104.9536590576172,105.28321075439452,85.34774017333984,1282400,SLG,0.9954978676015148,0.9809033925021134,0.9690233016906954,1.0246409570196735,-0.0291430894181586,-0.0685217899717348,-0.1417784002432397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,105.6848602294922,106.22039031982422,104.62409973144533,105.07723999023438,85.1807632446289,1040524,SLG,0.9767003710675674,0.984209408612576,0.9543836515667572,1.029880242563007,-0.0531798714954395,-0.0840308670787656,-0.1547802791016335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,105.96292877197266,107.2193603515625,105.96292877197266,107.05458068847656,86.78367614746094,897495,SLG,0.9684553987679902,0.9677766241666969,0.9568034384447875,1.036157586789428,-0.0677021880214376,-0.1028346737868618,-0.1606072840103224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,109.20700073242188,109.20700073242188,105.44799041748048,105.674560546875,85.66497039794922,967116,SLG,0.9763864079259164,0.9676425033613788,0.983960676431357,1.0465343935592823,-0.070147985633366,-0.1037671516638275,-0.1410645326235068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,106.09680938720705,106.1174087524414,104.87126922607422,105.44799041748048,85.4813232421875,924004,SLG,0.97109978679439,0.9718875265435988,0.9907410679987376,1.048372731047773,-0.077272944253383,-0.0972518180427245,-0.1372412870823083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,105.63336944580078,105.63336944580078,104.72708129882812,104.86096954345705,85.00543212890625,866618,SLG,0.951288980124633,0.9740610879790684,0.9920943880683176,1.0387885930282448,-0.0874996129036117,-0.0829577249297056,-0.1225166147146891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,105.38619995117188,106.09680938720705,104.55200958251952,105.6642608642578,85.65660858154297,1020036,SLG,0.9406179626714912,0.9721585548218106,0.9974323924353954,1.0447156071702373,-0.104097644498746,-0.084823482469474,-0.1163934752688735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,105.70545959472656,106.4263687133789,105.53038024902344,105.6642608642578,85.65660858154297,1178211,SLG,0.938063181120322,0.965476914378255,0.9927758370020334,1.0484619827112251,-0.1103988015909031,-0.0791466054563959,-0.1116753544388857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,105.81874084472656,106.71472930908205,105.8084487915039,106.09680938720705,86.00727081298828,661931,SLG,0.9295414012682351,0.9548864136849122,1.0024439497584747,1.0415757419863072,-0.112034340718072,-0.0939007931636808,-0.1050525221709601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,106.26158905029295,106.73532104492188,105.97322082519533,105.97322082519533,85.90709686279297,679215,SLG,0.931408972368154,0.9501216472624592,0.9939316244250118,1.0495576207370112,-0.1181486483688571,-0.0987541448929301,-0.0965625871130886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,106.29248046875,106.6529312133789,105.9217300415039,106.21009063720705,86.0990982055664,627363,SLG,0.9199480274175488,0.9389118349098698,0.9872794242289956,1.0539026313731312,-0.1339546039555824,-0.0918146578250053,-0.1131727400826695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,106.6632308959961,107.27085876464844,106.07621002197266,106.31307983398438,86.18260955810547,1849658,SLG,0.9171033576375336,0.9076305533746212,0.9867165976444848,1.0520989179928428,-0.1349955603553092,-0.0930926442381501,-0.0871179639271145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,106.74562072753906,107.70339965820312,106.14830017089844,106.88980102539062,86.6501235961914,1159277,SLG,0.9320669642405108,0.9173032043851568,0.9953455036603872,1.049480051520865,-0.1174130872803542,-0.098590284021828,-0.0760468722530133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,106.74562072753906,106.98249053955078,104.61380004882812,104.65499877929688,84.83847045898438,2132413,SLG,0.9637759097434628,0.9420499987949584,1.013876953381437,1.0585213557872055,-0.0947454460437429,-0.0625569694974255,-0.0636977600857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,104.53141021728516,105.0463409423828,101.92584991455078,101.94644927978516,82.6427993774414,1093637,SLG,0.987650382098413,0.9979359604924486,1.0391575749871425,1.0561912314345747,-0.0685408493361616,-0.0041914197510087,-0.0412984809433236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,102.1627197265625,102.54376983642578,101.64778900146484,102.08032989501952,82.75131225585938,1017025,SLG,0.981371480623028,0.993068931754189,1.0472039519175984,1.054691754118366,-0.0733202734953379,-0.0209274566542125,-0.0311864897593094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,102.56436920166016,103.3470687866211,102.12152099609376,103.0278091430664,83.5193862915039,636782,SLG,0.98675680112264,0.9691007250992572,1.0505842988062633,1.0628648969920689,-0.0761080958694286,-0.0220371751060181,-0.0375585155526612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,103.28527069091795,103.97528076171876,102.8939208984375,103.3470687866211,83.77820587158203,670476,SLG,0.9892337448662356,0.980592619399895,1.0489726005254358,1.054562443450246,-0.0653286985840104,-0.020818744591797,-0.0479836370975692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,103.7178192138672,103.93408966064452,102.96601104736328,103.66632080078124,84.03699493408203,639986,SLG,0.983383049337638,0.9727256641619072,1.0439095345149392,1.0427572783556516,-0.0593742290180135,-0.0392220582472623,-0.0603713385767363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,103.55303955078124,104.29454040527344,103.48094940185548,103.94438934326172,84.26242065429688,726988,SLG,1.0040250102223345,0.9669002803581602,1.0358366614018777,1.039387058829826,-0.0353620486074914,-0.0488436855998716,-0.0660767371761772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,103.40885925292967,104.40782928466795,103.25437927246094,103.94438934326172,84.94667053222656,726114,SLG,0.985831672524032,0.9443256904670594,1.0253780043883087,1.0452598484191695,-0.0594281758951374,-0.0557190481735931,-0.0764029889164608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,104.0679702758789,104.1297607421875,103.27497100830078,103.6457290649414,84.70259094238281,816611,SLG,0.9744631169239656,0.9463451994561768,1.0385351902489413,1.0173995405954512,-0.0429364236714856,-0.0471634192724762,-0.0620606197073858,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-03,103.97528076171876,104.22245025634766,103.55303955078124,103.9649887084961,84.96349334716797,506182,SLG,0.9275880260426792,0.9508312205047712,1.0369571317673183,0.9765980219270426,-0.0490099958843633,-0.0531175718190842,-0.0584913291181958,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-04,103.74871063232422,103.9546890258789,101.8022689819336,101.8022689819336,83.19608306884766,858364,SLG,0.945371421822031,0.9702140650291612,1.0485986884343297,0.9849127815791188,-0.0395413597570878,-0.0281428712898309,-0.0409961713488677,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-05,102.18331909179688,103.01750946044922,102.07003021240234,102.8424301147461,84.0461196899414,580075,SLG,0.9299019171316,0.9592908302426276,1.020177752675109,0.9789917900086822,-0.0490898728770822,-0.0403359888390275,-0.0697116182132895,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-08,102.64675903320312,102.98661041259766,101.67868041992188,102.3480987548828,83.6421127319336,819912,SLG,0.9117531028293996,0.965344870661587,1.029299728845908,0.942840182406444,-0.0310870795770443,-0.0263796138127297,-0.0580502768071464,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-09,102.05973052978516,102.4613800048828,101.50360870361328,101.57569122314452,83.01089477539062,1009355,SLG,0.9346038988993424,0.9867943322692796,1.047845925574087,0.9530778204901076,-0.0184739215907653,-0.0144299147781354,-0.041451892776791,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
2018-01-10,101.20494079589844,101.20494079589844,98.53759002685548,98.94953918457033,80.86473083496094,964980,SLG,0.9647166335412188,1.0188611261595557,1.0507908122782477,0.966664672858564,-0.0019480393173451,0.0055865481633474,-0.0349942271814014,48842000.0,4968338000.0,6629761000.0,6003161000.0,1128050000.0,226201000.0,89212000.0,13982904000.0,939000.0,460492000.0,1139329000.0,467290000.0,-105445000.0,405855000.0,127888000.0,264496000.0,153593000.0,18604000.0,7906006000.0,1116592000.0,4505609000.0,5954319000.0,511520000.0,5855132000.0,137142000.0,-306101000.0,34167000.0,22014000.0,493043000.0,-684956000.0,-65007000.0,23537000.0,112775000.0,-119941000.0,-810181000.0,543001000.0,381200000.0,-333543000.0,-12926000.0,-57537000.0,76294000.0,-3499000.0
