Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
1997-09-09,24.909887313842773,25.48918533325196,24.909887313842773,25.231719970703125,9.974262237548828,164585,SLG,1.0612250654283313,1.0627587062802402,1.006873369072392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-10,25.10298728942871,25.48918533325196,24.974252700805664,25.424819946289062,10.050602912902832,109335,SLG,1.0455692339778804,1.0470435924473904,1.0276270941502852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-11,25.36045265197754,25.36045265197754,24.974252700805664,25.038619995117188,9.897934913635254,67387,SLG,1.0642672610357118,1.0761278564048786,1.0565865576900155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-12,25.038619995117188,25.29608726501465,25.038619995117188,25.038619995117188,9.897934913635254,72340,SLG,1.0719795674560402,1.096822860045495,1.0644520619416409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-15,24.974252700805664,25.231719970703125,24.45932006835937,24.71678733825684,9.770710945129396,175266,SLG,1.0807294404193597,1.116345266669224,1.0650326348592083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-16,25.10298728942871,26.261585235595703,24.974252700805664,26.004119873046875,10.279603958129885,177305,SLG,1.0198016577873197,1.0560991770438406,1.009783516867048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-17,26.261585235595703,26.261585235595703,25.29608726501465,25.48918533325196,10.076040267944336,94770,SLG,1.0303032683564062,1.064729202439564,1.0683196639929946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-18,25.617919921875,25.93975257873535,25.424819946289062,25.875385284423828,10.22871208190918,48259,SLG,1.009950136039238,1.0463343620886962,1.044655199130453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-19,25.617919921875,25.875385284423828,25.48918533325196,25.811019897460938,10.203269958496094,92731,SLG,1.0523692894150651,1.0514525600005384,1.0549982502880668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-22,26.13285255432129,26.13285255432129,26.004119873046875,26.004119873046875,10.279603958129885,83118,SLG,1.029702811388052,1.04613614355244,1.0522841472626356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-23,26.004119873046875,26.261585235595703,25.68228530883789,25.68228530883789,10.15238094329834,92828,SLG,1.0275681569272697,1.0684473304931463,1.0888030793732175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-24,25.74665260314941,25.811019897460938,25.48918533325196,25.55355262756348,10.101490020751951,39811,SLG,1.032745006221571,1.0738301275091626,1.1021045714857567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-25,25.617919921875,26.004119873046875,25.617919921875,26.004119873046875,10.279603958129885,64960,SLG,0.938118624956466,1.0602730545268524,1.085568663206959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-26,25.875385284423828,26.325952529907227,25.875385284423828,26.261585235595703,10.381377220153809,159827,SLG,1.0073534335942609,1.037380084244754,1.0749263503748003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-29,26.39031982421875,26.64778518676757,26.325952529907227,26.45468521118164,10.45771598815918,58454,SLG,0.9805352321007942,1.0298074634474197,1.0620460508257104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,26.325952529907227,26.64778518676757,26.261585235595703,26.64778518676757,10.534048080444336,123220,SLG,0.9661834642283232,1.01988140234932,1.0543502251997374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-01,26.64778518676757,26.96961975097656,26.64778518676757,26.64778518676757,10.534048080444336,61659,SLG,0.9685991444673292,1.0149545300228595,1.039359663218885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-02,26.776519775390625,27.54891967773437,26.776519775390625,27.1627197265625,10.737607955932615,123220,SLG,0.9431272991202396,0.9908799010373563,1.0098513233358186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-03,27.54891967773437,27.806385040283203,27.35581970214844,27.742019653320312,10.966608047485352,60590,SLG,0.9071922675093368,0.9654557025188094,0.9839643589422056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-06,27.742019653320312,27.742019653320312,27.1627197265625,27.1627197265625,10.737607955932615,141183,SLG,0.936018799918076,0.986045897762878,1.0000470726245334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-07,27.033985137939453,27.033985137939453,26.004119873046875,26.90525245666504,10.635825157165527,165264,SLG,0.9330143965404616,0.975963264105327,0.9898209105408118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-08,27.033985137939453,27.29145240783692,26.90525245666504,27.033985137939453,10.686718940734863,73893,SLG,0.9238089934736692,0.9761719718036233,0.9703301948796864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-09,26.90525245666504,27.1627197265625,26.776519775390625,26.776519775390625,10.58493709564209,137105,SLG,0.9567304084083852,1.0027195871813517,0.9448503578349652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-10,26.776519775390625,26.90525245666504,26.583419799804688,26.583419799804688,10.508601188659668,33111,SLG,0.9733657123602208,0.9976568796614088,0.9567232870078746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-13,26.96961975097656,26.96961975097656,26.519052505493164,26.64778518676757,10.534048080444336,46608,SLG,0.9903375506416492,1.005100242174592,0.9544121494692528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-14,26.776519775390625,27.033985137939453,26.64778518676757,26.84088516235352,10.610383987426758,21362,SLG,0.9724987717730528,1.017435609539418,0.9351429659761812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-15,26.84088516235352,26.84088516235352,26.64778518676757,26.7121524810791,10.559494972229004,6991,SLG,0.9820354749493628,1.0272540822780325,0.9321725405789316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-16,26.7121524810791,26.90525245666504,26.519052505493164,26.519052505493164,10.48315715789795,50686,SLG,0.9867440074662582,1.0495873189326392,0.9439809570023326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-17,26.519052505493164,26.776519775390625,26.13285255432129,26.261585235595703,10.381377220153809,65640,SLG,1.0161489474733878,1.0598775655649084,0.9659125034460464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-20,26.261585235595703,26.261585235595703,26.06848526000977,26.13285255432129,10.330489158630373,88264,SLG,1.0236326476465805,1.0701221153064124,0.9783139374886392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-21,26.13285255432129,27.1627197265625,26.13285255432129,27.1627197265625,10.737607955932615,75447,SLG,0.9919754497611644,1.0343816673265718,0.9436714764230988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-22,27.1627197265625,27.67765235900879,26.776519775390625,26.776519775390625,10.58493709564209,180412,SLG,1.0062831158279253,1.0493009755466,0.9547965598325848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-23,26.39031982421875,26.519052505493164,25.811019897460938,26.39031982421875,10.432263374328612,45928,SLG,1.0013748031016674,1.064657248578278,0.9662467966740356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-24,26.519052505493164,26.583419799804688,26.39031982421875,26.39031982421875,10.432263374328612,166818,SLG,1.0087378934549995,1.1094322791774514,0.9511096102658548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-27,26.519052505493164,26.519052505493164,24.394954681396484,24.394954681396484,9.643487930297852,47385,SLG,1.0939014609476134,1.181340357379847,1.0098001073978953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-28,24.33058738708496,26.45468521118164,23.4294548034668,26.45468521118164,10.45771598815918,93896,SLG,1.0185248378809946,1.0670290387033765,0.9160772079509673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-29,26.39031982421875,26.39031982421875,25.875385284423828,25.93975257873535,10.254158973693848,93410,SLG,1.0387437437600358,1.0755572895571306,0.9137298978401296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-30,25.74665260314941,25.93975257873535,25.74665260314941,25.74665260314941,10.177823066711426,8254,SLG,1.0515660236046462,1.0785250792688794,0.9205830726331476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,25.68228530883789,25.875385284423828,25.48918533325196,25.811019897460938,10.203269958496094,37286,SLG,1.0313771391910798,1.0707482747765569,0.9234464576932366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-03,26.004119873046875,26.004119873046875,25.617919921875,25.617919921875,10.126931190490724,52822,SLG,1.041680380477861,1.0736945605350932,0.9252093704623764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-04,25.55355262756348,25.55355262756348,24.71678733825684,25.1673526763916,9.948822021484377,63892,SLG,1.070623583218559,1.0850915290656833,0.9444179769818069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-05,25.1673526763916,25.811019897460938,25.038619995117188,25.424819946289062,10.050602912902832,46511,SLG,1.049591315764828,1.0947590816847537,0.940091116454108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-06,25.55355262756348,25.68228530883789,25.10298728942871,25.10298728942871,9.923377990722656,28839,SLG,1.073368714907698,1.0931040142940944,0.9627524742883898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-07,25.10298728942871,25.10298728942871,24.71678733825684,24.974252700805664,9.87248706817627,36218,SLG,1.0737146535088258,1.1145103294969605,0.9597178453394704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-10,25.038619995117188,25.68228530883789,24.909887313842773,25.617919921875,10.126931190490724,13206,SLG,1.0467370452394262,1.0890698499847955,0.9252093704623764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-11,25.617919921875,26.06848526000977,25.617919921875,25.875385284423828,10.22871208190918,32820,SLG,1.0288117698414874,1.060474107605536,0.9262947222817371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-12,26.004119873046875,26.45468521118164,25.74665260314941,26.39031982421875,10.432263374328612,44666,SLG,1.0210098325983652,1.0447576615859868,0.9082211287463478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-13,26.004119873046875,26.06848526000977,25.93975257873535,25.93975257873535,10.318585395812988,139436,SLG,1.0521094572636644,1.0663272525488174,0.9080248185251864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-14,25.93975257873535,26.13285255432129,25.93975257873535,26.06848526000977,10.36979866027832,36607,SLG,1.0518513688573032,1.086085722730869,0.9035403616234006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-17,26.06848526000977,26.06848526000977,26.004119873046875,26.004119873046875,10.344192504882812,4758,SLG,1.049504954146304,1.0837565660692976,0.9235865157534034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-18,26.519052505493164,26.519052505493164,26.39031982421875,26.519052505493164,10.549025535583496,20488,SLG,1.016990079514856,1.0577931203444757,0.9006634299014008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-19,26.64778518676757,26.776519775390625,26.39031982421875,26.583419799804688,10.574625968933104,92536,SLG,1.012106996753966,1.0405085577147586,0.9009720968022238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-20,26.64778518676757,26.776519775390625,26.64778518676757,26.776519775390625,10.651443481445312,33888,SLG,1.007211307737378,1.035440450080438,0.904358175525354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-21,26.776519775390625,26.90525245666504,26.64778518676757,26.776519775390625,10.651443481445312,50686,SLG,1.009615763416245,1.018386318803873,0.8944743450712195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-24,26.64778518676757,26.7121524810791,26.261585235595703,26.261585235595703,10.446605682373049,13885,SLG,1.0383549113296804,1.0234501180384257,0.9094936489301682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-25,26.13285255432129,26.64778518676757,26.004119873046875,26.45468521118164,10.523419380187988,41947,SLG,1.0307756371886443,1.020911487089932,0.9028549730597516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-26,26.45468521118164,26.776519775390625,26.39031982421875,26.519052505493164,10.549025535583496,161769,SLG,1.033193734458984,0.9839936970317196,0.9081478883202978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-28,26.45468521118164,26.776519775390625,26.45468521118164,26.776519775390625,10.651443481445312,22624,SLG,1.0110774181903095,0.984277698111748,0.8944743450712195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-01,26.776519775390625,26.90525245666504,26.776519775390625,26.776519775390625,10.651443481445312,82341,SLG,1.0110774181903095,0.998895588873624,0.8845912308950753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-02,26.776519775390625,27.1627197265625,26.776519775390625,26.90525245666504,10.70265293121338,40976,SLG,1.0038146427570571,0.9941161296301326,0.8754401073909706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-03,26.90525245666504,27.033985137939453,26.45468521118164,26.45468521118164,10.523419380187988,18740,SLG,1.0159796386005662,0.986388003920394,0.8803466911593119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-04,26.45468521118164,26.64778518676757,26.13285255432129,26.519052505493164,10.549025535583496,24469,SLG,1.0085936253413317,0.9913735579993772,0.8856943322555669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-05,26.39031982421875,26.776519775390625,26.39031982421875,26.776519775390625,10.651443481445312,20391,SLG,0.9940224811010052,0.9452963277859991,0.8697654404464988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-08,26.776519775390625,27.033985137939453,26.519052505493164,26.519052505493164,10.549025535583496,121181,SLG,1.0036732057401128,0.9495540143679108,0.8782097834326495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-09,26.64778518676757,26.776519775390625,26.583419799804688,26.776519775390625,10.651443481445312,16895,SLG,0.9745321988445004,0.9501687192806278,0.8796490022963874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-10,26.776519775390625,26.776519775390625,26.64778518676757,26.64778518676757,10.600234031677246,14274,SLG,0.984136337868914,0.9400708096543178,0.88141564608524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-11,26.7121524810791,26.7121524810791,26.583419799804688,26.64778518676757,10.600234031677246,10487,SLG,1.0012725872999837,0.9474148394385286,0.8714842470426176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-12,26.7121524810791,26.7121524810791,26.39031982421875,26.45468521118164,10.523419380187988,19711,SLG,0.9962520633951104,0.98145588355904,0.892851080759121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-15,26.519052505493164,26.776519775390625,26.519052505493164,26.776519775390625,10.651443481445312,119433,SLG,0.9940224811010052,0.981841099458064,0.8796490022963874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-16,26.90525245666504,27.29145240783692,26.90525245666504,27.29145240783692,10.856281280517578,26217,SLG,0.994390456616849,0.9704867583608612,0.8694553304409942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-17,27.29145240783692,27.420185089111328,27.033985137939453,27.420185089111328,10.90748691558838,182257,SLG,0.9944806169342508,0.954035159782498,0.877631481965763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-18,27.29145240783692,27.54891967773437,27.22708511352539,27.29145240783692,10.856281280517578,12429,SLG,1.013513608481508,0.9561445921145054,0.8866963068741832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-19,27.29145240783692,27.29145240783692,26.90525245666504,26.96961975097656,10.728254318237305,84186,SLG,1.0256084996608703,1.0033721828472475,0.8873083784987452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-22,26.96961975097656,27.033985137939453,26.90525245666504,26.90525245666504,10.70265293121338,29713,SLG,1.0329107167759184,0.998395194672866,0.8994241502261741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-23,26.90525245666504,27.033985137939453,26.90525245666504,26.96961975097656,10.728254318237305,24275,SLG,1.0352835131504907,1.0033721828472475,0.9122326632821868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-24,27.098352432250977,27.29145240783692,27.033985137939453,27.033985137939453,10.753865242004396,5438,SLG,1.0328179283085812,1.0058768676984224,0.944871453218691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-26,26.776519775390625,26.96961975097656,26.776519775390625,26.90525245666504,10.847284317016602,5632,SLG,1.0239230848898235,1.0190517101771184,0.9441290035116312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-29,26.96961975097656,27.033985137939453,26.90525245666504,26.90525245666504,10.847284317016602,7574,SLG,1.0669850069481797,1.0263304625678356,0.9613850712340084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-30,27.033985137939453,27.033985137939453,26.90525245666504,27.033985137939453,10.899187088012695,17672,SLG,1.0452377214898798,1.0238576360797875,0.9568068812471422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,26.776519775390625,27.033985137939453,26.7121524810791,26.7121524810791,10.769433975219728,32820,SLG,1.0361442080943486,1.0361933554540728,0.9459885570777952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-02,26.96961975097656,26.96961975097656,26.519052505493164,26.7121524810791,10.769433975219728,16410,SLG,1.024096109211632,1.0313054512834543,0.953436905859339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,26.64778518676757,26.776519775390625,26.64778518676757,26.64778518676757,10.74347972869873,69718,SLG,1.0217394835759726,1.0337968932181898,0.9582285689177126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-06,26.64778518676757,26.7121524810791,26.261585235595703,26.519052505493164,10.691579818725586,54959,SLG,1.021844656297147,1.024045543395403,0.9628800776099474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-07,26.519052505493164,26.519052505493164,26.39031982421875,26.39031982421875,10.63967990875244,29810,SLG,1.0219509447082615,1.019146036041907,0.9550118392727192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-08,26.45468521118164,26.519052505493164,26.19721984863281,26.261585235595703,10.587774276733398,67096,SLG,1.01960829703535,1.0191709017566608,0.9470658036696886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-09,26.39031982421875,26.39031982421875,26.13285255432129,26.261585235595703,10.587774276733398,19517,SLG,1.039216413924374,1.0141993135344114,0.9394893896516384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-12,26.004119873046875,26.004119873046875,25.74665260314941,25.74665260314941,10.38017463684082,208862,SLG,1.045000175480472,1.014198942670438,0.9428226741349686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-13,25.875385284423828,25.875385284423828,25.617919921875,25.875385284423828,10.43207550048828,9419,SLG,1.0547267238233289,0.9940156272740106,0.9406956360208376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-14,25.875385284423828,26.39031982421875,25.875385284423828,26.325952529907227,10.613723754882812,285086,SLG,1.039120264210782,0.9422877242190342,0.9220763829086764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-15,26.06848526000977,26.06848526000977,25.875385284423828,26.004119873046875,10.483978271484377,44278,SLG,1.0346534527375346,0.9589702697510324,0.9181843255059832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-16,26.261585235595703,26.261585235595703,26.261585235595703,26.261585235595703,10.587774276733398,79913,SLG,1.0294124905896065,0.9495691170109832,0.9167596071585106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-20,26.39031982421875,26.90525245666504,26.325952529907227,26.776519775390625,10.795382499694824,101275,SLG,1.019231029157018,0.9191175905466,0.8768374364905885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
