,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,117721000.0,120479000.0,130072000.0,128604000.0
Capital Surplus,895831000.0,948362000.0,974556000.0,951740000.0
Total Liab,2011158000.0,1676206000.0,1595818000.0,1381620000.0
Total Stockholder Equity,3384410000.0,3393576000.0,3233865000.0,3033471000.0
Other Current Liab,1024132000.0,955003000.0,848324000.0,736298000.0
Total Assets,5395568000.0,5069782000.0,4829683000.0,4415091000.0
Common Stock,8000.0,8000.0,8000.0,8000.0
Other Current Assets,3999000.0,3752000.0,27056000.0,38862000.0
Retained Earnings,2458955000.0,2416176000.0,2215800000.0,2056812000.0
Other Liab,240393000.0,218519000.0,205772000.0,194308000.0
Good Will,432179000.0,427561000.0,444817000.0,427342000.0
Treasury Stock,29616000.0,29030000.0,43501000.0,24911000.0
Other Assets,1559566000.0,1559882000.0,1587982000.0,1596755000.0
Cash,1086357000.0,1131698000.0,960843000.0,615532000.0
Total Current Liabilities,1696581000.0,1393842000.0,1325601000.0,1121794000.0
Deferred Long Term Asset Charges,1512285000.0,1521922000.0,1552831000.0,1566227000.0
Other Stockholder Equity,29616000.0,29030000.0,43501000.0,24911000.0
Property Plant Equipment,1054277000.0,846305000.0,817274000.0,787043000.0
Total Current Assets,2231825000.0,2115555000.0,1849538000.0,1473247000.0
Net Tangible Assets,2834510000.0,2845536000.0,2658976000.0,2477525000.0
Net Receivables,808079000.0,724365000.0,708355000.0,695760000.0
Inventory,178751000.0,150643000.0,139237000.0,123093000.0
Accounts Payable,225079000.0,124298000.0,142132000.0,119184000.0
Deferred Long Term Liab,,,22800000.0,
Long Term Investments,,,,2100000.0
