,2021-01-29,2020-01-31,2019-02-01,2018-02-02
Change To Liabilities,745596000.0,428627000.0,375214000.0,427911000.0
Total Cashflows From Investing Activities,-1024910000.0,-782485000.0,-731603000.0,-645028000.0
Net Borrowings,1064475000.0,56835000.0,-141126000.0,-213420000.0
Total Cash From Financing Activities,-1714992000.0,-1450680000.0,-1443901000.0,-1077554000.0
Change To Operating Activities,368470000.0,78910000.0,53608000.0,24608000.0
Net Income,2655050000.0,1712555000.0,1589472000.0,1538960000.0
Change In Cash,1136257000.0,4833000.0,-31954000.0,79526000.0
Repurchase Of Stock,-2466434000.0,-1200376000.0,-1007494000.0,-579712000.0
Total Cash From Operating Activities,3876159000.0,2237998000.0,2143550000.0,1802108000.0
Depreciation,574237000.0,504804000.0,454134000.0,404231000.0
Dividends Paid,-355926000.0,-327568000.0,-306523000.0,-282931000.0
Change To Inventory,-575827000.0,-578783000.0,-521342000.0,-348363000.0
Other Cashflows From Financing Activities,42893000.0,20429000.0,11242000.0,-1491000.0
Change To Netincome,115155000.0,112289000.0,136074000.0,-88735000.0
Capital Expenditures,-1027963000.0,-784843000.0,-734380000.0,-646456000.0
