Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,82.33000183105469,83.18000030517578,81.91000366210938,82.56999969482422,79.59584045410156,2016100,DG,1.0082355758088013,1.2384373646694182,1.1846137743072658,1.0098252549340063,-0.0015896791252052,0.1301878662821431,0.1077231704636487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,82.36000061035156,82.5,81.80999755859375,82.12000274658203,79.16205596923828,1489600,DG,1.002191900118052,1.2487644238891766,1.212906333495536,1.0047827275420922,-0.0025908274240402,0.133702658747469,0.1273123361353294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,82.1500015258789,82.5,81.73999786376953,82.0999984741211,79.14278411865234,1367100,DG,1.0342265696223312,1.2600606570476438,1.2049935782886292,1.016827126331923,0.0173994432904081,0.1390648868783275,0.1180552919738289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,82.16999816894531,83.22000122070312,82.12999725341797,82.80000305175781,79.81755828857422,3512800,DG,1.0326087735750675,1.2435954186674685,1.1725769837773388,1.016900814218988,0.0157079593560796,0.127011694570162,0.0965816393526834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,82.7699966430664,83.27999877929688,82.69000244140625,82.91000366210938,79.9236068725586,1656200,DG,1.0486069394383044,1.2547652210386524,1.1711423538579155,1.0195478153138224,0.0290591241244819,0.1382143186994509,0.0933088125400913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,83.29000091552734,83.79000091552734,83.08999633789062,83.61000061035156,80.59838104248047,2171200,DG,1.0363595281456006,1.2628489961985732,1.1596536828991448,1.0187296628598663,0.0176298652857342,0.1459234704210286,0.0941796736746807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,83.91999816894531,84.86000061035156,83.7699966430664,83.91999816894531,80.89722442626953,2231900,DG,1.0394422108235304,1.2586616639761676,1.1541713047400723,1.0231439317955078,0.0162982790280226,0.1444235110114855,0.0857141528744838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,84.01000213623047,84.26000213623047,83.05999755859375,84.0999984741211,81.07073974609375,1656500,DG,1.0259212595698293,1.2427335550263765,1.142731239972807,1.023176662025299,0.0027445975445299,0.141940671179982,0.0633504196749537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,84.01000213623047,84.19999694824219,83.38999938964844,83.97000122070312,80.9454116821289,1331000,DG,1.028343275671823,1.2314026148015629,1.125934748060662,1.028738706809164,-0.000395431137341,0.1231887932469972,0.0321134857753575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,84.13999938964844,85.06999969482422,83.87999725341797,84.37000274658203,81.33100891113281,1719300,DG,1.0398244201009772,1.2155809571624143,1.119165949514353,1.0357335667629224,0.0040908533380548,0.1112124264749729,0.0281439151934919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,84.0,84.0,82.51000213623047,83.26000213623047,80.26097869873047,1825900,DG,1.0650975426063598,1.1975842699886796,1.1297375742718585,1.0327543330408862,0.0323432095654736,0.1191653163926389,0.0336087755367888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,82.93000030517578,83.0,81.0999984741211,81.2300033569336,78.30412292480469,2352100,DG,1.0843284313563102,1.1825792387336924,1.1507887482196582,1.0448229351223306,0.0395054962339795,0.1364683051612136,0.0403992558247912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,81.22000122070312,82.11000061035156,80.48999786376953,80.83999633789062,77.92813873291016,2260600,DG,1.0883230468337357,1.210611759299336,1.164801501282969,1.0378093145840102,0.0505137322497255,0.1569553908848446,0.0572215501545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,81.20999908447266,81.6500015258789,80.45999908447266,81.2300033569336,78.30412292480469,1487400,DG,1.1174439113134944,1.2082552327778169,1.1604467803214469,1.0388512590749122,0.0785926522385822,0.1536712144259671,0.0510041740623783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,81.41999816894531,83.58000183105469,80.30000305175781,82.51000213623047,79.53800201416016,1863100,DG,1.0952613401846774,1.1557267219205762,1.1458579471578736,1.0310647944789963,0.064196545705681,0.1376803798005768,0.0413559358722914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,81.9000015258789,82.83999633789062,81.44000244140625,81.87000274658203,78.92105102539062,2006700,DG,1.1096860698700932,1.2034645999648117,1.18184282419178,1.0262436118253355,0.0834424580447574,0.1778281943970592,0.0740325055024138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,81.62000274658203,81.62999725341797,80.5,80.68000030517578,77.77391815185547,1496400,DG,1.1572880786636588,1.1818169600635984,1.2051337539016889,1.0311845275729687,0.12610355109069,0.1457060308611539,0.0994054695655821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,80.6500015258789,81.05000305175781,79.79000091552734,80.66000366210938,77.75463104248047,1859900,DG,1.1576990724091898,1.2041137403834878,1.2061810605060808,1.0414917955670933,0.1162072768420965,0.1582039303558218,0.0943547014110106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,80.70999908447266,81.05000305175781,80.16000366210938,80.69999694824219,77.79320526123047,1150900,DG,1.156753030521911,1.2011558659623864,1.2115654070299144,1.0390384642435906,0.1177145662783203,0.1401511028646478,0.0969121016285627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,80.18000030517578,82.1500015258789,80.01000213623047,81.91000366210938,78.9596176147461,2275500,DG,1.1137833660808192,1.2052026229552548,1.183844466270734,1.0401272810196784,0.0736560850611407,0.1296277702211625,0.0711654734444104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,82.01000213623047,84.16999816894531,81.7300033569336,84.1500015258789,81.11892700195312,3666200,DG,1.0890077705733971,1.164541562504115,1.150777809755446,1.0393664161720684,0.0496413544013287,0.088648313863697,0.0374398494005179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,83.63999938964844,85.08999633789062,82.79000091552734,83.55000305175781,80.54055786132812,2794400,DG,1.086654506199527,1.1348596500468144,1.1666259023254808,1.0305050740272153,0.0561494321723117,0.0681924352804936,0.054993341494874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,83.01000213623047,83.83000183105469,82.62999725341797,83.25,80.25135803222656,2757800,DG,1.0922522218987774,1.147501223059186,1.1673259999851693,1.043144349882203,0.0491078720165742,0.0825604406163635,0.0536737791469184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,82.06999969482422,82.80000305175781,81.0999984741211,82.30000305175781,79.3355712890625,2244700,DG,1.1245445572280768,1.170859509752784,1.1761568207940398,1.0570826794517585,0.0674618777763182,0.102909791479187,0.0655287213633919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,83.97000122070312,85.11000061035156,83.63999938964844,84.91000366210938,81.85157012939453,3513300,DG,1.0846777572415174,1.1478591173803407,1.143320157461717,1.0412088647392546,0.0434688925022628,0.0773799050427226,0.0311054466985687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,84.94000244140625,85.5199966430664,84.47000122070312,85.5,82.4203109741211,2492000,DG,1.0728655340486597,1.1440431102671065,1.029087118896195,1.0392013474275237,0.033664186621136,0.068722062588141,-0.0708522530214808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,85.7699966430664,87.4800033569336,85.7699966430664,86.94000244140625,83.8084487915039,3270800,DG,1.054060099184875,1.1016810194975102,1.0326346768726389,1.0381241126825425,0.0159359865023325,0.0439714588686515,-0.0745332749164928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,87.56999969482422,88.12999725341797,85.62999725341797,86.6500015258789,83.52890014648438,2909800,DG,1.0722444580437145,1.0946057378771132,1.0562875514920125,1.03199537924298,0.0402490788007343,0.0520041980736665,-0.0492819137273921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,86.69000244140625,87.33999633789062,86.2699966430664,87.2300033569336,84.0879898071289,1511700,DG,1.0601858299639588,1.0956046142563396,1.0859313196536866,1.0328322263084138,0.027353603655545,0.0611009679379599,-0.0236927190423237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,87.62999725341797,87.69999694824219,86.27999877929688,86.27999877929688,83.17219543457031,1177800,DG,1.073482146477206,1.095697619401872,1.103133720666775,1.032019884081241,0.0414622623959652,0.0529865974071632,-0.0138913508224611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,86.5199966430664,87.29000091552734,85.56999969482422,86.3499984741211,83.23966979980469,2932100,DG,1.0721484749857704,1.084939126832313,1.092804931812703,1.0369551897736955,0.0351932852120746,0.0279078900419447,-0.0242625636730964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,86.56999969482422,88.04000091552734,86.0999984741211,87.7300033569336,84.5699691772461,2473700,DG,1.060184821405615,1.0679870687263724,1.087996893030112,1.020376345675996,0.0398084757296191,0.014573888972988,-0.0234023570010226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,88.68000030517578,89.1500015258789,87.83000183105469,88.68000030517578,85.48577117919922,4224800,DG,1.060667530523327,1.010751472294307,1.0879098949726058,1.026253639124301,0.0344138913990261,-0.0433018823609028,-0.0243743684696113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,88.80999755859375,89.80000305175781,87.93000030517578,88.08000183105469,84.90738677978516,3588100,DG,1.067097787299664,0.9796135872637396,1.1039991891440917,1.0246409570196735,0.0424568302799905,-0.0698115952101087,-0.0068025127898434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,88.33999633789062,88.75,86.80000305175781,87.9800033569336,84.81098937988281,3151800,DG,1.0808136054779154,0.9908705612437756,1.1058256013261911,1.029880242563007,0.0509333629149084,-0.077369714447566,-0.0033383293421995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,89.04000091552734,92.11000061035156,88.77999877929688,90.7699966430664,87.5004653930664,3608200,DG,1.0545336629330495,0.9788624171136088,1.0674039034913754,1.036157586789428,0.0183760761436215,-0.0917488808399499,-0.0500068189637346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,91.30999755859376,91.76000213623048,90.27999877929688,90.37000274658205,87.11489868164062,2650300,DG,1.044665486808747,0.9934031474321452,1.0832578406428124,1.0465343935592823,-0.0018689067505353,-0.0780065075930611,-0.0417673684120514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,90.51000213623048,91.33999633789062,90.2699966430664,90.8499984741211,87.57759094238281,3743000,DG,1.040249865623832,0.9845123734969252,1.0842880502344725,1.048372731047773,-0.0081228654239411,-0.0846269710893981,-0.0436943048465734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,92.25,96.5999984741211,92.08000183105467,93.37000274658205,90.00682830810547,6483000,DG,1.017866008328124,1.003475349389165,1.0495298318481865,1.0387885930282448,-0.0209225847001208,-0.053543463519609,-0.0650811709348202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,92.9800033569336,93.72000122070312,92.20999908447266,93.37999725341795,90.01646423339844,2529200,DG,1.0543740726683877,1.0247369230245051,1.055664560604368,1.0447156071702373,0.0096584654981504,-0.0322451142667794,-0.0581613070999009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,93.5,93.5,91.25,93.3499984741211,89.9875259399414,2845800,DG,1.0644879182388578,1.0101355295470185,1.063222958843461,1.0484619827112251,0.0160259355276326,-0.0344879902876325,-0.0412282325974582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,93.06999969482422,93.5199966430664,91.13999938964844,91.2300033569336,87.94390869140625,3693700,DG,1.081969837036297,1.0266844302030782,1.104136433259559,1.0415757419863072,0.0403940950499897,-0.0221027766455148,-0.0033600386698759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,91.2300033569336,92.26000213623048,91.0,91.63999938964844,88.33914184570312,2373900,DG,1.0996696718171195,1.017385930202712,1.1024889651663023,1.0495576207370112,0.0501120510801083,-0.0314898619526773,0.0119947536282019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,91.97000122070312,92.0500030517578,90.41999816894533,90.79000091552734,87.51976013183594,2493700,DG,1.1158183968987194,1.01332628391154,1.1048346364302843,1.0539026313731312,0.0619157655255881,-0.0174002088233351,0.0043824721186191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,91.36000061035156,92.23999786376952,90.87999725341795,90.93000030517578,87.65472412109375,4253300,DG,1.124576728510899,0.9931296500677164,1.0914085374982156,1.0520989179928428,0.0724778105180561,-0.0075935475450549,0.0175739759266162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,91.5,93.11000061035156,91.47000122070312,92.5500030517578,89.21638488769531,1910900,DG,1.1080336794720609,1.0038068133715643,1.0773032991071314,1.049480051520865,0.0585536279511957,-0.0120866750354204,0.0059109231937308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,92.87000274658205,93.0,91.52999877929688,92.0999984741211,88.78257751464844,1794600,DG,1.1232463772599428,1.0063164534227729,1.0767793168461388,1.0585213557872055,0.064725021472737,0.0017094851303889,-0.0007953966210152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,92.91000366210938,94.12999725341795,91.44000244140624,91.7300033569336,88.42591094970703,4053000,DG,1.1225301356900907,1.0159503392575824,1.0752016300722655,1.0561912314345747,0.066338904255516,0.013822959014125,-0.0052544258582005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,92.1500015258789,92.4800033569336,91.55999755859376,91.63999938964844,88.33914184570312,2356100,DG,1.135231338547696,1.0236229387739029,1.0766966283517756,1.054691754118366,0.0805395844293299,0.0096265503655013,-0.0016938133251322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,92.3499984741211,92.98999786376952,91.79000091552734,92.91000366210938,89.56340026855469,2673000,DG,1.1364417193801242,1.0083357085552456,1.0621957749615096,1.0628648969920689,0.0735768223880555,0.0171978083499703,-0.0259470393974148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,92.5,93.51000213623048,92.26000213623048,92.4800033569336,89.14889526367188,1258100,DG,1.1421592472488482,1.011722883263939,1.0726811744774718,1.054562443450246,0.0875968037986021,0.0103115192722471,-0.0242750631455332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,92.83999633789062,92.86000061035156,92.13999938964844,92.62000274658205,89.28386688232422,1921900,DG,1.1284158284280903,1.0284897862571742,1.0716040816518355,1.0427572783556516,0.0856585500724387,0.0165420638480047,-0.03267679143984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,92.66999816894533,92.73999786376952,92.20999908447266,92.58000183105467,89.24528503417969,1016000,DG,1.1168813183059234,1.0440976655127507,1.0897191533480748,1.039387058829826,0.0774942594760974,0.0283536995547188,-0.0121942452299801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,92.91999816894533,93.8499984741211,92.87000274658205,93.01000213623048,89.65979766845703,2320600,DG,1.102661708258136,1.023853952330557,1.073943686840473,1.0452598484191695,0.0574018598389665,0.0238092136899044,-0.0278373064642964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,93.55999755859376,94.5199966430664,93.31999969482422,94.05999755859376,90.67198181152344,1988500,DG,1.0600770344172663,1.023331452461253,1.056914695523384,1.0173995405954512,0.042677493821815,0.0298228337325998,-0.0436811144329432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,94.2699966430664,94.4499969482422,93.62000274658205,93.98999786376952,90.60448455810548,1822800,DG,1.022033628133928,1.0320128201166228,1.0678979978546126,0.9765980219270426,0.0454356062068853,0.0280640277927672,-0.0275504630309015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,94.1999969482422,95.77999877929688,93.8499984741211,95.08999633789062,91.66487121582033,2907100,DG,1.0291916617463042,1.0182761148053825,1.051619191759959,0.9849127815791188,0.0442788801671852,0.0199191784863903,-0.0379756680232383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,95.62999725341795,95.88999938964844,95.02999877929688,95.72000122070312,92.27218627929688,2464700,DG,1.0253508677641534,1.018088769089571,1.04754330552409,0.9789917900086822,0.0463590777554712,0.0184619500079158,-0.0423460653643086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,95.61000061035156,96.0500030517578,94.12999725341795,94.1500015258789,91.00592803955078,2088800,DG,1.0100901811142198,1.0257558288340305,1.0588062250798078,0.942840182406444,0.0672499987077758,0.0340313443597136,-0.0285437805732466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,94.79000091552734,94.79000091552734,93.86000061035156,94.25,91.10257720947266,2630200,DG,1.042546698571317,1.0330751276463763,1.0588572294256502,0.9530778204901076,0.0894688780812092,0.0318508805989612,-0.0304405889252279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,94.2300033569336,95.22000122070312,93.91999816894533,94.77999877929688,91.6148910522461,1469100,DG,1.003270696136548,1.0569308486979714,1.042003316581651,0.966664672858564,0.0366060232779841,0.0436562707017631,-0.0437817228779982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,94.66000366210938,98.33000183105467,94.5999984741211,98.19000244140624,94.91102600097656,3279200,DG,0.9864546150384664,1.023391626711451,1.0115535324333784,0.9609362737659176,0.0255183412725488,0.0185178568633002,-0.0635280737733425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,98.38999938964844,99.69000244140624,98.1999969482422,99.0999984741211,95.79063415527344,2332200,DG,0.9754791337958671,1.0020505006981022,1.0008434570748843,0.9729510699723092,0.0025280638235578,0.0073252766937472,-0.0624215745704952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,99.6999969482422,99.6999969482422,97.91999816894533,98.44000244140624,95.15265655517578,2421500,DG,1.0001017491472195,0.9816648678155098,1.0091890945761128,0.9917823196316324,0.0083194295155869,-0.0146481392534845,-0.0730191955426784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,99.16999816894533,101.06999969482422,98.88999938964844,100.5,97.14387512207033,2553600,DG,0.9724376537461156,0.968230344804404,0.9926073849027576,0.9854883712686996,-0.0130507175225839,-0.019689452555852,-0.083220990385625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,100.9000015258789,101.26000213623048,100.12000274658205,101.02999877929688,97.65615844726562,1498200,DG,0.9359597055872242,0.9612646511856104,0.970173565787718,0.981540936006692,-0.0455812304194678,-0.018541752068515,-0.0953443375410181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,101.52999877929688,102.08999633789062,100.91000366210938,101.9800033569336,98.574462890625,1866500,DG,0.9342027214119244,0.956539109770384,0.9681395677145638,0.9694690060853024,-0.0352662846733781,-0.0151729229057838,-0.0776757956341721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,101.94000244140624,102.3000030517578,101.08999633789062,102.2699966430664,98.8547592163086,1255000,DG,0.9396695600887576,0.9712851441731792,0.9654930261738534,0.962138874344328,-0.0224693142555703,-0.0019514557885604,-0.0839511944147793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,103.47000122070312,103.98999786376952,102.66000366210938,103.16999816894533,99.7247085571289,1590200,DG,0.942134325628024,0.9562980730721024,0.9424438630608236,0.9712482450100663,-0.0291139193820424,-0.0126331117664933,-0.0998108420759504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,103.20999908447266,103.62999725341795,101.30999755859376,102.69000244140624,99.26074981689452,1550300,DG,0.949946369435613,0.9428926531699297,0.9628174743021014,0.9795485186833895,-0.0296021492477766,-0.0200187956411587,-0.0907116338094935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,105.06999969482422,105.4000015258789,102.55999755859376,103.75,100.28536224365234,1720500,DG,0.9206745156167896,0.9333557658607108,0.9524957124988864,0.966216685842239,-0.0455421702254493,-0.030970485110535,-0.1033970794683785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,104.20999908447266,105.33000183105467,103.41999816894533,105.3000030517578,101.78358459472656,2129100,DG,0.8982903652191014,0.9182837270251102,0.942678940029734,0.9510576163473856,-0.0527672511282842,-0.0344971248289122,-0.1101622406685278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,105.20999908447266,105.81999969482422,104.70999908447266,105.33999633789062,101.82223510742188,1981000,DG,0.904784593846686,0.9169829651393324,0.963809050831842,0.9505813448789944,-0.0457967510323085,-0.0412404673332036,-0.100420780181887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,104.91999816894533,105.56999969482422,103.73999786376952,104.2300033569336,100.74932861328124,2726000,DG,0.9045378047916098,0.9195303654197644,0.982373595803419,0.9691515138835962,-0.0646137090919863,-0.0600368139540246,-0.09115259543204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,104.44000244140624,104.9499969482422,102.3499984741211,103.12000274658205,99.6763916015625,2407100,DG,0.9060317415121444,0.9143514351251424,1.0046551860329265,0.9806085357513576,-0.0745767942392131,-0.0706393488867166,-0.0713920413514999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
