,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Change To Liabilities,-50000000.0,-79000000.0,48000000.0,33000000.0
Total Cashflows From Investing Activities,8000000.0,849000000.0,-202000000.0,-1119000000.0
Net Borrowings,152000000.0,-875000000.0,-296000000.0,260000000.0
Total Cash From Financing Activities,9000000.0,-1149000000.0,-368000000.0,119000000.0
Change To Operating Activities,-3000000.0,-84000000.0,43000000.0,-12000000.0
Net Income,-508000000.0,505000000.0,114000000.0,1000000.0
Change In Cash,222000000.0,-62000000.0,-272000000.0,-451000000.0
Repurchase Of Stock,-7000000.0,-210000000.0,-10000000.0,-15000000.0
Effect Of Exchange Rate,2000000.0,-3000000.0,1000000.0,-5000000.0
Total Cash From Operating Activities,203000000.0,241000000.0,297000000.0,383000000.0
Depreciation,247000000.0,250000000.0,263000000.0,246000000.0
Other Cashflows From Investing Activities,132000000.0,996000000.0,-44000000.0,-294000000.0
Dividends Paid,-66000000.0,-64000000.0,-60000000.0,-77000000.0
Change To Inventory,65000000.0,-4000000.0,-24000000.0,-12000000.0
Change To Account Receivables,7000000.0,38000000.0,-42000000.0,-29000000.0
Other Cashflows From Financing Activities,-70000000.0,-70000000.0,-2000000.0,-49000000.0
Change To Netincome,430000000.0,-398000000.0,-113000000.0,47000000.0
Capital Expenditures,-138000000.0,-154000000.0,-157000000.0,-168000000.0
