Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Minority Interest,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-09-29,83.16999816894531,85.30000305175781,83.0,84.6500015258789,79.47537231445312,1437300,PRGO,0.956762870985071,1.077925824297139,0.9720217805593858,1.0206479989635429,-0.0638851279784719,-0.012334564425307,-0.1172714184318171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,84.37999725341797,86.23999786376953,83.77999877929688,86.23999786376953,80.96815490722656,944800,PRGO,0.9572126982703107,1.059214100746486,0.9415253935441996,1.012478214064533,-0.0552655157942222,-0.0294934550149137,-0.1476054849327341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,86.69000244140625,86.80999755859375,85.38999938964844,86.25,80.9775619506836,949000,PRGO,0.942260665763385,1.046894866359566,0.9403681458571602,1.0113391723313174,-0.0690785065679324,-0.0430685086453359,-0.1414324963634119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,86.33999633789062,87.73999786376953,86.33999633789062,86.69000244140625,81.39067077636719,829500,PRGO,0.9500518277118998,1.0497863805884455,0.9437037063422534,1.0126829906128405,-0.0626311629009407,-0.0386973064331208,-0.1462556602544106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,87.41000366210938,87.77999877929688,86.58999633789062,87.2300033569336,81.89765167236328,1692200,PRGO,0.9564371438640442,1.034559353500665,0.9494885131467368,1.0121464877707815,-0.0557093439067373,-0.0482411221824476,-0.1484332356245223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,87.22000122070312,87.36000061035156,86.44999694824219,86.81999969482422,81.51271057128906,932000,PRGO,0.9295092097235932,1.0614845478777024,0.9573266988854584,1.0081446760609294,-0.0786354663373362,-0.0334586749493337,-0.1432463675503051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,86.83000183105469,87.23999786376953,86.23999786376953,87.01000213623047,81.69111633300781,731600,PRGO,0.9332256385246191,1.0569789093878654,0.9547744376842298,1.0143616235707735,-0.0811359850461543,-0.0467365155647871,-0.1437077084924671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,87.0,88.11000061035156,86.51000213623047,88.05000305175781,82.66752624511719,1121000,PRGO,0.999318437587618,1.0337990353469249,0.9299260627066952,1.008797349947511,-0.0094789123598929,-0.0590516407970207,-0.1593712499872603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,87.9800033569336,88.47000122070312,86.80000305175781,87.30999755859375,81.97276306152344,1060700,PRGO,1.0044669125140748,1.0510523965468683,0.9420628584331052,1.0091988628593096,-0.0047319503452347,-0.050179811195838,-0.1460341917598884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,87.38999938964844,88.0999984741211,86.86000061035156,87.66000366210938,82.3013687133789,1307500,PRGO,0.990189392166142,1.0478841760367763,0.9220351882589,1.0112728774332036,-0.0210834852670616,-0.0508007497865763,-0.1539999127062294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,87.48999786376953,87.97000122070312,86.44999694824219,87.77999877929688,82.41401672363281,828000,PRGO,0.97972212990538,1.0486204160830648,0.8902309443380357,1.0098252549340063,-0.0301031250286265,-0.0596290823042102,-0.1866596595055812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,87.70999908447266,88.45999908447266,86.80000305175781,87.04000091552734,81.71926879882812,1114600,PRGO,0.9857535747002084,1.075490976283686,0.9067983442982744,1.0047827275420922,-0.0190291528418837,-0.0395707888580216,-0.178795653061932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,87.0,88.94000244140625,86.05999755859375,88.58000183105469,83.16511535644531,1126400,PRGO,0.9821631213936678,1.0630136750044814,0.9001022694309625,1.016827126331923,-0.0346640049382552,-0.0579820951648348,-0.1868360168838377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,88.55000305175781,89.19000244140625,87.79000091552734,88.55000305175781,83.13694763183594,977900,PRGO,0.9699606109099024,1.0590747335532975,0.8861187090744674,1.016900814218988,-0.0469402033090855,-0.0575089905440089,-0.1898766353501878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,87.98999786376953,88.36000061035156,86.62999725341797,87.52999877929688,82.1792984008789,1361800,PRGO,0.9733805385648392,1.0826326741961705,0.8956416549187408,1.0195478153138224,-0.0461672767489832,-0.033918228143031,-0.1821918863990833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,87.9800033569336,87.9800033569336,87.2300033569336,87.44000244140625,82.09480285644531,918900,PRGO,0.9921088851364224,1.0901632199012483,0.8764664280742319,1.0187296628598663,-0.0266207777234439,-0.0267623058762962,-0.1890075811502322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,87.69999694824219,87.80000305175781,86.23999786376953,86.31999969482422,81.04327392578125,1101500,PRGO,1.0044021635576696,1.0719274852708929,0.8753910565719721,1.0231439317955078,-0.0187417682378381,-0.0423106676937892,-0.1930660952936164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,85.86000061035156,86.62000274658203,84.9000015258789,86.05999755859375,80.7991714477539,1239600,PRGO,1.0059258719292907,1.0495555029508024,0.8898205931367416,1.023176662025299,-0.0172507900960086,-0.0512373808955921,-0.1895602271611116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,86.18000030517578,86.37999725341797,84.38999938964844,85.0,79.8039779663086,1270900,PRGO,1.0124704746155069,1.0680656252010623,0.9124945375588894,1.028738706809164,-0.0162682321936571,-0.0401481963535033,-0.1813267247264151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,85.41000366210938,85.76000213623047,83.0999984741211,83.54000091552734,78.43321990966797,1103300,PRGO,1.0417762968149389,1.090809315864102,0.8955066821822771,1.0357335667629224,0.0060427300520164,-0.0135592148233394,-0.195515352138584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,83.72000122070312,83.93000030517578,82.62000274658203,83.1500015258789,78.06704711914062,1132500,PRGO,1.0549612779167046,1.089178652445701,0.8870266459377484,1.0327543330408862,0.0222069448758184,0.0107596988496603,-0.2091021527973212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,83.66000366210938,84.62999725341797,83.19000244140625,83.69999694824219,78.58343505859375,1082500,PRGO,1.043839431274762,1.0400093669102632,0.9062719658317482,1.0448229351223306,-0.0009835038475685,-0.0061015666622155,-0.2041175265631187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,83.37000274658203,83.72000122070312,80.08000183105469,80.98999786376953,76.0390853881836,2432300,PRGO,1.0761697450332837,1.0890342188079278,0.9611463092460364,1.0378093145840102,0.0383604304492735,0.0353778503934365,-0.146433641882387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,81.58000183105469,83.87999725341797,81.2699966430664,82.55000305175781,77.50374603271484,1292800,PRGO,1.047337268204357,1.0621430907949554,0.911598491559492,1.0388512590749122,0.0084860091294447,0.0075590724431056,-0.1978441146995765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,81.47000122070312,83.33999633789062,80.7300033569336,81.2699966430664,76.30197143554688,1103600,PRGO,1.0303030121231247,1.0409045968364128,0.9334935964736508,1.0310647944789963,-0.0007617823558716,0.0228582547164133,-0.1710084148119313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,80.86000061035156,82.63999938964844,80.69999694824219,82.36000061035156,77.32535552978516,1060900,PRGO,1.0020704103297926,1.0377109889119975,0.9227238880301096,1.0262436118253355,-0.0241732014955431,0.012074583344245,-0.1850864306592565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,83.69000244140625,84.08999633789062,82.51000213623047,83.43000030517578,78.3299560546875,1158000,PRGO,0.9951027889334076,1.0242820982142162,0.913056119181086,1.0311845275729687,-0.0360817386395611,-0.0118288309882281,-0.1926721651550207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,83.30000305175781,83.30999755859375,80.3499984741211,80.69999694824219,75.76681518554688,971200,PRGO,1.0626570098121944,1.0652641228777873,0.9482994908421264,1.0414917955670933,0.021165214245101,0.0193543128501212,-0.1635268682529437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,80.12999725341797,82.0199966430664,79.69999694824219,81.19999694824219,76.23624420166016,2184500,PRGO,1.0559901453469258,1.0691918297808634,0.9360298193523762,1.0390384642435906,0.0169516811033352,0.0081870666831247,-0.1786234860489755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,91.05999755859376,91.7300033569336,87.68000030517578,87.98999786376953,82.6111831665039,6938300,PRGO,0.9782587996523462,1.0207274409441511,0.8669936949650873,1.0401272810196784,-0.0618684813673322,-0.0548474117899411,-0.2456852978612361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,89.0,89.0,86.79000091552734,87.69999694824219,82.33892822265625,1406400,PRGO,0.982635998461129,1.0229603844508803,0.860585501107824,1.0393664161720684,-0.0567304177109393,-0.0529328641895374,-0.2527524592471041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,87.51000213623047,88.3499984741211,86.44999694824219,86.80000305175781,81.49394226074219,1744400,PRGO,0.9699718412286428,1.0045972625382735,0.8689303655060574,1.0305050740272153,-0.0605332327985724,-0.0620699522280472,-0.2427021953245494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,86.72000122070312,86.81999969482422,85.55000305175781,86.0,80.74283599853516,1930600,PRGO,1.0076518986594225,1.0146413275851889,0.8785316246382803,1.043144349882203,-0.0354924512227805,-0.0502994548576334,-0.2351205961999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,85.80000305175781,86.51000213623047,84.62999725341797,85.80000305175781,80.55506134033203,1023000,PRGO,1.0085995063888258,1.0166563227227168,0.8684076062604649,1.0570826794517585,-0.0484831730629327,-0.0512933955508803,-0.242220493170183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
