Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Change To Inventory,Change To Account Receivables
2017-10-13,193.67999267578125,194.1199951171875,191.9100036621093,192.4199981689453,190.4291076660156,852100,TMO,0.982642014454852,1.110473894071152,1.1163491523451756,1.0098252549340063,-0.0271832404791545,0.002224395683877,0.0394585485015586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,192.7899932861328,193.38999938964844,190.759994506836,191.27999877929688,189.3008728027344,1244100,TMO,0.985518645702869,1.1265624065474007,1.1197034794876226,1.0047827275420922,-0.0192640818392232,0.011500641405693,0.0341094821274161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,190.509994506836,190.8099975585937,186.63999938964844,188.7700042724609,186.8168792724609,1893900,TMO,1.009747018577041,1.1374593847000027,1.129285970345573,1.016827126331923,-0.0070801077548821,0.0164636145306864,0.0423476840307728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,189.0,189.5500030517578,187.6999969482422,189.22000122070312,187.2621917724609,1372500,TMO,1.0050206907116492,1.1388270360805108,1.1134204636984657,1.016900814218988,-0.0118801235073386,0.0222433119832043,0.0374251192738104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,189.63999938964844,192.4499969482422,189.2700042724609,192.44000244140625,190.44888305664065,1691700,TMO,0.992517180559844,1.133084741938673,1.096715651579352,1.0195478153138224,-0.0270306347539784,0.0165338395994714,0.0188821102615277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,193.1699981689453,194.42999267578125,192.83999633789065,193.8600006103516,191.85421752929688,1258500,TMO,0.9952023158809286,1.134593399790255,1.078969357271144,1.0187296628598663,-0.0235273469789377,0.0176678740127105,0.0134953480466799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,194.67999267578125,195.9199981689453,194.0500030517578,194.3699951171875,192.35891723632807,1313400,TMO,0.9916653670657384,1.1266220883717,1.073458917882726,1.0231439317955078,-0.0314785647297694,0.0123839354070178,0.0050017660171375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,194.5800018310547,195.3500061035156,193.19000244140625,194.3800048828125,192.36880493164065,2176900,TMO,0.9955243410013512,1.1049917022828912,1.082420896445347,1.023176662025299,-0.0276523210239481,0.0041988184364967,0.0030400761474937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,198.3800048828125,200.9900054931641,196.9900054931641,199.6699981689453,197.6040954589844,2120000,TMO,0.9712024124448596,1.1232818195141967,1.0482757694061746,1.028738706809164,-0.0575362943643044,0.015067997959631,-0.0455454928791299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,199.72000122070312,201.1999969482422,197.6699981689453,200.3699951171875,198.29684448242188,2942500,TMO,0.9796877123317754,1.110616900420466,1.040065077500954,1.0357335667629224,-0.0560458544311469,0.0062483697330246,-0.0509569568199073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,200.0,201.0599975585937,191.2400054931641,192.4199981689453,190.4291076660156,3777100,TMO,1.0010391858564955,1.132214344883422,1.086263163301299,1.0327543330408862,-0.0317151471843906,0.0537953912873814,-0.0098656354337707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,191.7100067138672,192.8699951171875,190.3099975585937,192.0200042724609,190.03323364257807,1741800,TMO,1.0038536960521498,1.0856854390285933,1.115284159698501,1.0448229351223306,-0.0409692390701807,0.0395745054561145,0.004894667303634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,192.0599975585937,195.5,191.8000030517578,193.8300018310547,191.8245086669922,1543000,TMO,0.9915905223367528,1.081588057219671,1.1189763026600594,1.0378093145840102,-0.0462187922472573,0.0279316888051797,0.0113963515316359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,195.13999938964844,195.3099975585937,193.22000122070312,194.19000244140625,192.18077087402344,1056600,TMO,0.9373810963750876,1.0696366639488697,1.121337534128283,1.0388512590749122,-0.1014701626998245,0.0150526455970199,0.0118949278692144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,193.97999572753903,194.22999572753903,191.009994506836,191.27999877929688,189.3008728027344,1797700,TMO,0.9538373380282577,1.0397627055634755,1.094779696505455,1.0310647944789963,-0.0772274564507387,0.021716363443476,-0.009722314780127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,191.6300048828125,194.509994506836,191.3500061035156,193.7100067138672,191.7057342529297,816200,TMO,0.949202487466398,1.034210662255414,1.089267215589893,1.0262436118253355,-0.0770411243589377,0.0085742566876614,-0.0185431030994731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,194.0200042724609,194.5399932861328,192.88999938964844,193.52999877929688,191.52761840820312,1066000,TMO,0.9591793437101508,1.0575639458207065,1.092039534243035,1.0311845275729687,-0.0720051838628179,0.021453016618262,-0.0136887500930718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,193.5,194.07000732421875,192.72999572753903,193.2100067138672,191.2109222412109,796600,TMO,0.9728275801860622,1.0540839707357614,1.1142209935378091,1.0414917955670933,-0.068664215381031,0.0081741607080954,0.002394634442739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,192.7100067138672,194.17999267578125,192.7100067138672,193.8600006103516,191.85421752929688,981900,TMO,0.9774580505860092,1.0753806580549126,1.1197329305345478,1.0390384642435906,-0.0615804136575813,0.0143758949571739,0.0050796251331961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,193.4199981689453,193.9600067138672,190.1999969482422,191.88999938964844,189.9046173095703,1052400,TMO,0.9874928378239072,1.09898985094237,1.1371264148285791,1.0401272810196784,-0.0526344431957712,0.0234149982082776,0.0244474220022556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,191.6699981689453,191.9100036621093,184.5,186.17999267578125,184.253662109375,3009200,TMO,1.0284134122959627,1.1321039534757382,1.1647926402836613,1.0393664161720684,-0.0109530038761056,0.0562107048353204,0.0514546799287332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,185.52999877929688,188.8099975585937,185.25,188.2100067138672,186.2626800537109,1786900,TMO,1.0013687328432233,1.1051639517974696,1.1493025549215523,1.0305050740272153,-0.029136341183992,0.0384967370311488,0.0376699940909455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,187.8099975585937,190.22999572753903,187.3699951171875,189.0800018310547,187.12364196777344,1421300,TMO,1.0176686031980695,1.1104003111714718,1.1317252607059989,1.043144349882203,-0.0254757466841335,0.0454595287286494,0.0180730398677479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,189.1199951171875,189.8800048828125,187.9100036621093,188.509994506836,186.55953979492188,1090800,TMO,1.0276472174970062,1.1102539380875724,1.1102818286316638,1.0570826794517585,-0.0294354619547523,0.0423042198139753,-0.000346270798984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,189.0500030517578,190.9900054931641,189.0200042724609,190.6100006103516,188.6377868652344,982800,TMO,1.0180055661583525,1.1115683426887264,1.1084536980429467,1.0412088647392546,-0.023203298580902,0.0410891303511082,-0.0037610127202014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,189.5500030517578,191.5800018310547,189.5500030517578,190.1699981689453,188.202377319336,1151900,TMO,1.011940540768869,1.1265596786646634,1.0969033562506854,1.0392013474275237,-0.0272608066586546,0.051238630985698,-0.0030360156669904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,189.9600067138672,191.8999938964844,189.83999633789065,191.0,189.02378845214844,1373800,TMO,1.001465143745939,1.1039013750797857,1.1108049063829653,1.0381241126825425,-0.0366589689366034,0.046191814450927,0.0036369545938335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,191.3500061035156,193.0399932861328,190.27999877929688,192.92999267578125,190.9337615966797,1757100,TMO,0.987764199492769,1.0819653265574658,1.1118408923174914,1.03199537924298,-0.0442311797502111,0.039363786754019,0.0062714270980868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,193.0,193.2400054931641,192.1699981689453,192.75,190.75567626953125,1005500,TMO,0.9882708798815872,1.0654779750433632,1.115996782431101,1.0328322263084138,-0.0445613464268265,0.0309743287249835,0.0063727437350906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,193.0,193.759994506836,192.3000030517578,193.509994506836,191.50782775878903,374500,TMO,0.9886821064427144,1.067654625570598,1.1297290651796157,1.032019884081241,-0.0433377776385263,0.0249436035758894,0.0127039936903794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,193.0200042724609,193.94000244140625,192.3600006103516,193.9199981689453,191.91357421875,1731600,TMO,0.9865918204045906,1.0670486898246738,1.1179922666707376,1.0369551897736955,-0.0503633693691051,0.0100174530343055,0.000924771184938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,194.94000244140625,196.3600006103516,194.42999267578125,196.3000030517578,194.2689819335937,1650500,TMO,0.9680531420530252,1.0712416463838204,1.107294347330095,1.020376345675996,-0.0523232036229708,0.017828466630436,-0.0041049027010398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,196.3600006103516,197.17999267578125,191.759994506836,192.6199951171875,190.6269989013672,2183000,TMO,1.0026545411961372,1.102306896596163,1.1301133416969964,1.026253639124301,-0.0235990979281637,0.0482535419409533,0.0178290782547791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,193.69000244140625,194.7899932861328,191.8500061035156,192.759994506836,190.7655639648437,2497500,TMO,1.020305451634505,1.099117965972197,1.1324621188973425,1.0246409570196735,-0.0043355053851685,0.0496927834983487,0.0216604169634073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,192.77999877929688,193.4900054931641,189.19000244140625,192.1999969482422,190.2113647460937,1335400,TMO,1.0360874470506731,1.1345519366273449,1.1274238927128957,1.029880242563007,0.0062072044876662,0.0663116609360032,0.0182599620445049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,191.0,191.259994506836,181.5399932861328,182.02999877929688,180.1466217041016,3926800,TMO,1.1127211560068706,1.195739588275169,1.192450099266573,1.036157586789428,0.0765635692174426,0.1251282903216102,0.075039376811463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,182.58999633789065,184.3800048828125,181.509994506836,182.4499969482422,180.562240600586,2229200,TMO,1.1119700317586083,1.179987251260782,1.185585000735634,1.0465343935592823,0.0654356381993259,0.1085775962355757,0.0605597916807703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,182.63999938964844,184.02999877929688,181.58999633789065,183.8699951171875,181.96755981445312,2262900,TMO,1.1217794651528588,1.1627580431927549,1.1601833762584244,1.048372731047773,0.0734067341050856,0.0936186986064315,0.0322010211773784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,183.88999938964844,185.759994506836,183.6499938964844,185.6300048828125,183.70933532714844,1550100,TMO,1.1121679129039024,1.146284067336264,1.133577970983195,1.0387885930282448,0.0733793198756576,0.0892652544274898,0.0189669682001882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,186.22000122070312,188.8999938964844,185.8600006103516,187.9600067138672,186.0152587890625,2437700,TMO,1.111000225089691,1.121363866345285,1.113499836268577,1.0447156071702373,0.0662846179194538,0.0643818290540003,-0.0003260314356918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,188.57000732421875,189.6199951171875,187.17999267578125,189.4900054931641,187.52944946289065,1423700,TMO,1.1100042880634795,1.1190748848854304,1.0925538225197375,1.0484619827112251,0.0615423053522543,0.0744513650507794,-0.0118973689211816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,189.4100036621093,189.8999938964844,187.6199951171875,189.4900054931641,187.52944946289065,1301100,TMO,1.09859641185914,1.1349319320777254,1.104244531905389,1.0415757419863072,0.0570206698728328,0.0861447252291323,-0.0032519400240458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,189.8600006103516,191.97000122070312,189.5399932861328,191.47000122070312,189.4889373779297,1447300,TMO,1.1053731225258885,1.113989164580439,1.0728274060951912,1.0495576207370112,0.0558155017888772,0.0651133724250496,-0.0176668054429092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,191.2899932861328,193.0800018310547,188.1999969482422,188.32000732421875,186.5176239013672,2158700,TMO,1.1279205446439389,1.1018160006459623,1.0911410933210532,1.0539026313731312,0.0740179132708076,0.0710895079110871,-0.0093110709906119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,189.47999572753903,192.67999267578125,189.4100036621093,192.2700042724609,190.4298553466797,3851200,TMO,1.110469534041276,1.0652303110950785,1.0594521110598378,1.0520989179928428,0.0583706160484331,0.0645071134823072,-0.0143824505117615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,193.3099975585937,194.5200042724609,192.8800048828125,193.57000732421875,191.71739196777344,1305300,TMO,1.1123625490483382,1.0840823084859423,1.063875678494883,1.049480051520865,0.0628824975274731,0.0681888200789575,-0.0075166974185174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,194.25,195.3500061035156,192.6999969482422,193.88999938964844,192.0343170166016,1552700,TMO,1.106555410773052,1.066498473877291,1.0700234983088417,1.0585213557872055,0.0480340549858462,0.0618915055849069,-0.0075512151583123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,194.77999877929688,194.77999877929688,190.94000244140625,192.2899932861328,190.4496154785156,1492000,TMO,1.1197672743541425,1.071729593040985,1.070749487273207,1.0561912314345747,0.0635760429195677,0.0696022127975275,-0.009706568657259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,192.8500061035156,193.5599975585937,190.9600067138672,191.1300048828125,189.3007354736328,1185800,TMO,1.1399571320778077,1.081061417556148,1.0788721565905175,1.054691754118366,0.0852653779594416,0.0670650291477463,0.0004817149136095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,190.9100036621093,191.1199951171875,189.08999633789065,190.4199981689453,188.5975341796875,1093600,TMO,1.154185445093208,1.0676435979238714,1.0906269033282396,1.0628648969920689,0.0913205481011394,0.0765056977185961,0.0024840889693151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,190.72000122070312,191.1499938964844,189.92999267578125,190.33999633789065,188.51828002929688,467400,TMO,1.149574486994216,1.0867053066460193,1.090295995041253,1.054562443450246,0.0950120435439698,0.0852939426543273,-0.0066602425817521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,190.69000244140625,191.22999572753903,190.17999267578125,191.1699981689453,189.34036254882807,671600,TMO,1.1226657135650169,1.0958075884406075,1.1098196333030053,1.0427572783556516,0.0799084352093653,0.083859866031438,0.0055387602113297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,190.94000244140625,191.97999572753903,190.259994506836,191.1699981689453,189.34036254882807,675500,TMO,1.1723072930811755,1.1091047264762133,1.1220271247142108,1.039387058829826,0.1329202342513495,0.0933607605181814,0.0201137261361559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,191.94000244140625,191.9499969482422,189.8800048828125,189.8800048828125,188.0626983642578,856600,TMO,1.17105533791534,1.0834345040522515,1.1059660879374291,1.0452598484191695,0.1257954894961706,0.0833897654115989,0.0041850946326595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,190.8000030517578,193.4900054931641,190.3800048828125,192.97999572753903,191.13302612304688,1140900,TMO,1.1280445444525644,1.086722724577989,1.100656278006536,1.0173995405954512,0.1106450038571131,0.0932141058493358,6.046805020898383e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,192.2100067138672,196.6699981689453,191.17999267578125,196.5200042724609,194.6391448974609,1458300,TMO,1.0599939431811438,1.0958690316012134,1.0763954887910046,0.9765980219270426,0.0833959212541012,0.0919202392773579,-0.0190529720945096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,197.1499938964844,199.6000061035156,196.6699981689453,198.97999572753903,197.0756072998047,1566400,TMO,1.0527690387406743,1.070249676610677,1.0510075957293947,0.9849127815791188,0.0678562571615554,0.0718927402916849,-0.0385872640538027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,200.0,202.6499938964844,199.2100067138672,202.38999938964844,200.4529571533203,1469500,TMO,1.0254954656297897,1.05488782158023,1.044384570619291,0.9789917900086822,0.0465036756211074,0.0552610024985747,-0.0455048002691076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,202.38999938964844,203.2400054931641,200.1999969482422,202.72000122070312,200.77980041503903,1974600,TMO,0.9803176776948096,1.0582061291328937,1.0446113690175145,0.942840182406444,0.0374774952883656,0.0664816446585768,-0.04273863663554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,204.75,206.9199981689453,203.3999938964844,206.1000061035156,204.12747192382807,1845200,TMO,0.9712759998020588,1.0484267921132622,1.0500774497974168,0.9530778204901076,0.0181981793119511,0.047202545065847,-0.0392203685534613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,204.8000030517578,206.6199951171875,201.9600067138672,206.2899932861328,204.3156280517578,1421200,TMO,0.9913715646172238,1.05871637768671,1.052848727960186,0.966664672858564,0.0247068917586598,0.0454417996905016,-0.0329363114994631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,206.9499969482422,208.72000122070312,205.9600067138672,208.6600036621093,206.6629943847656,1520600,TMO,0.9752707240310856,1.052926173368815,1.0487142297479908,0.9609362737659176,0.0143344502651679,0.0480524035206644,-0.0263673764587302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,208.88999938964844,211.5399932861328,207.7899932861328,210.1699981689453,208.1584930419922,1486500,TMO,0.991150116827782,1.033266614743208,1.0550952123516746,0.9729510699723092,0.0181990468554726,0.0385413907388529,-0.0081698192937049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,211.8099975585937,211.8099975585937,207.509994506836,208.009994506836,206.0191802978516,2264300,TMO,1.0130282373154793,1.038703648059022,1.1039940013359826,0.9917823196316324,0.0212459176838467,0.0423906409900276,0.0217857112171913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,209.5599975585937,211.6699981689453,208.3000030517578,211.47999572753903,209.4559783935547,1461700,TMO,0.9958861089391804,1.0238372708433152,1.1082334862471206,0.9854883712686996,0.0103977376704809,0.0359174734830591,0.0324051109587379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,211.3999938964844,213.0599975585937,210.5200042724609,212.4100036621093,210.37705993652344,1458500,TMO,0.9784850098326202,1.004371641059351,1.0897069478071475,0.981540936006692,-0.0030559261740717,0.0245652378052255,0.0241890444784114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,213.9499969482422,214.57000732421875,212.3600006103516,213.509994506836,211.466552734375,1439900,TMO,0.9825769020292854,1.005290766676634,1.0823101232210417,0.9694690060853024,0.0131078959439828,0.033578734000466,0.0364947598723057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,214.009994506836,215.3300018310547,212.7700042724609,215.32000732421875,213.25924682617188,1230300,TMO,0.9712519706774924,0.9939116315084588,1.090934575868418,0.962138874344328,0.0091130963331644,0.0206750315467191,0.0414903552797851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,215.5800018310547,217.22000122070312,214.25,214.5500030517578,212.49661254882807,1267000,TMO,0.986762986944444,0.9928143242173124,1.091955524336972,0.9712482450100663,0.0155147419343775,0.0238831393787166,0.0497008192001979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,215.0200042724609,216.6699981689453,213.0,215.32000732421875,213.25924682617188,1227400,TMO,0.9941946849770874,0.9776905784837292,1.084608373774824,0.9795485186833895,0.0146461662936978,0.0147791296726408,0.031079265663229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,216.3699951171875,218.7400054931641,215.009994506836,217.8800048828125,215.7947235107422,1668400,TMO,0.9669542266853896,0.967902585735031,1.0725544169794454,0.966216685842239,0.0007375408431505,0.0035763347637851,0.0166616250121804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
