Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Investing Activities
2017-10-23,115.9499969482422,116.0,114.37000274658205,114.52999877929688,110.49794006347656,117300,LAD,0.9978334877422688,1.1039970072883134,0.8340262287593352,1.0231439317955078,-0.025310444053239,-0.0102411456763686,-0.2344309231062533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,115.0199966430664,117.41000366210938,114.79000091552734,117.05999755859376,112.93885803222656,291100,LAD,0.9867144241599844,1.0764545478987473,0.821924253545975,1.023176662025299,-0.0364622378653148,-0.0243383359476472,-0.2574565667518782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,112.36000061035156,113.18000030517578,105.0,109.51000213623048,105.65467071533205,1024400,LAD,1.055748514500155,1.1438038660003933,0.8830870263494567,1.028738706809164,0.027009807690991,0.0355900444458276,-0.2107342359358478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,107.41999816894533,111.9000015258789,106.58999633789062,110.1999969482422,106.32037353515624,437800,LAD,1.057688625927336,1.1270915460979718,0.8762811051733315,1.0357335667629224,0.0219550591644135,0.0227230154105304,-0.2147409291475297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,109.86000061035156,112.9800033569336,109.31999969482422,112.7300033569336,108.76130676269533,360000,LAD,1.0439986862671564,1.0695184097266734,0.8578627065001014,1.0327543330408862,0.0112443532262702,-0.0089005438693672,-0.2382660922349682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,111.8499984741211,113.27999877929688,111.08999633789062,112.7699966430664,108.79991149902344,223400,LAD,1.042561607761569,1.0214062892908875,0.8583629101171043,1.0448229351223306,-0.0022613273607616,-0.0247046442815912,-0.2520265822777626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,112.63999938964844,114.48999786376952,112.63999938964844,113.18000030517578,109.19547271728516,246800,LAD,1.0409991455702017,1.0387849224337184,0.8569456464848937,1.0378093145840102,0.0031898309861915,-0.0148714459807728,-0.2506343046435297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,113.86000061035156,114.5199966430664,111.97000122070312,113.9499969482422,109.93834686279295,215500,LAD,1.075661220087192,1.025695984528349,0.854870411806822,1.0388512590749122,0.0368099610122798,-0.0288880338235006,-0.2545721944522465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,114.97000122070312,118.02999877929688,113.94000244140624,116.68000030517578,112.57225036621094,217700,LAD,1.0297034849716065,0.9860618079073836,0.8330543331885245,1.0310647944789963,-0.0013613095073898,-0.0319845342126158,-0.2714476780970576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,116.7699966430664,117.76000213623048,115.73999786376952,116.11000061035156,112.02233123779295,167500,LAD,1.0326000336035075,1.0063555851801584,0.8504263198145393,1.0262436118253355,0.0063564217781717,-0.019280820387594,-0.2573839988748269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,116.1500015258789,117.5,115.86000061035156,116.43000030517578,112.33103942871094,124100,LAD,1.0402657555761037,1.0150402887800647,0.8490416039605924,1.0311845275729687,0.0090812280031349,-0.0210706404223797,-0.2566866803755143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,116.41999816894533,116.9800033569336,113.48999786376952,114.73999786376952,110.70053100585938,177200,LAD,1.0516565424328763,1.0313012500568584,0.8517955525047313,1.0414917955670933,0.010164746865783,-0.0146085599708076,-0.2600308065903388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,114.02999877929688,114.83000183105467,112.87999725341795,113.5,109.50420379638672,131100,LAD,1.0734789086692025,0.9848096573975984,0.8724691500379539,1.0390384642435906,0.0344404444256118,-0.0761951057001402,-0.2421841553633977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,112.4800033569336,113.91000366210938,111.79000091552734,113.7699966430664,110.02643585205078,249800,LAD,1.053001774794862,0.9778499776547124,0.8574562013287906,1.0401272810196784,0.0128744937751834,-0.0977248750793798,-0.2552227914975328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,113.16000366210938,114.93000030517578,112.04000091552734,113.91000366210938,110.1618194580078,254100,LAD,1.0553947502377223,0.9754192946527944,0.8571086346615069,1.0393664161720684,0.0160283340656539,-0.1004739539876233,-0.2562293256934211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,113.47000122070312,114.69000244140624,112.62999725341795,113.02999877929688,109.31078338623048,122300,LAD,1.0306998745008142,0.968592329913566,0.8703653644861105,1.0305050740272153,0.0001948004735989,-0.0980748848527547,-0.2412671963444963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,112.9000015258789,114.27999877929688,112.4000015258789,113.8000030517578,110.05543518066406,123500,LAD,1.0404219397933587,0.9745167237358328,0.8624438534102785,1.043144349882203,-0.0027224100888443,-0.0904240587069895,-0.2512083674279723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,113.08999633789062,114.26000213623048,112.18000030517578,113.2300033569336,109.50420379638672,80400,LAD,1.0688863288240351,0.9718272952535492,0.8617230552496755,1.0570826794517585,0.0118036493722766,-0.0961224230200479,-0.2489050441809723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,113.91000366210938,114.55999755859376,112.75,113.0500030517578,109.33013153076172,153500,LAD,1.0540468645096388,0.9829279156718796,0.8723462101047451,1.0412088647392546,0.0128379997703842,-0.0875512966657384,-0.239868500658403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,112.7699966430664,113.70999908447266,112.4499969482422,112.72000122070312,109.01099395751952,212300,LAD,1.058019823087285,0.9819020317968092,0.8720450713167966,1.0392013474275237,0.0188184756597613,-0.0934190158821561,-0.2278943006008791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,113.0199966430664,113.9499969482422,112.55999755859376,113.51000213623048,109.77499389648438,153600,LAD,1.0279270258015678,0.9475815565119412,0.8652673523473169,1.0381241126825425,-0.0101970868809746,-0.1101280041169174,-0.2419005994418148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,113.5999984741211,114.75,112.26000213623048,114.70999908447266,110.93550872802734,143400,LAD,1.0064509300514926,0.9056750922369522,0.8630532884647536,1.03199537924298,-0.0255444491914875,-0.1369264475664945,-0.2425161767546509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,114.93000030517578,115.33000183105467,113.77999877929688,114.01000213623048,110.258544921875,107200,LAD,1.0149109370952063,0.9079028035800089,0.8823765856839503,1.0328322263084138,-0.0179212892132074,-0.1266008427383708,-0.22724745301206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,114.2699966430664,116.1500015258789,112.83999633789062,115.2300033569336,111.43840026855467,77700,LAD,0.984726203909587,0.8956870709345336,0.8734707273921517,1.032019884081241,-0.0472936801716536,-0.147023951060175,-0.2435543440970845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,115.11000061035156,116.75,114.70999908447266,115.33999633789062,111.54476165771484,132500,LAD,0.9870817443714756,0.9023756882081502,0.8715916362040835,1.0369551897736955,-0.0498734454022201,-0.154655548582218,-0.245475859281716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,115.66999816894533,116.52999877929688,113.81999969482422,116.27999877929688,112.45384979248048,166300,LAD,0.9768661202773408,0.9129686514874162,0.8744043153010562,1.020376345675996,-0.0435102253986552,-0.1404445282659681,-0.2369949347300785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,116.62999725341795,119.36000061035156,116.02999877929688,117.41000366210938,113.54666137695312,288200,LAD,0.979729134084286,0.8989013348842972,0.8736114496826805,1.026253639124301,-0.0465245050400149,-0.1551520197709125,-0.2386728137595367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,117.94000244140624,118.45999908447266,116.37999725341795,117.29000091552734,113.43061065673828,211100,LAD,0.995140297575052,0.8895637130381097,0.8711615214772387,1.0246409570196735,-0.0295006594446215,-0.1598614694357386,-0.2396401804566964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,117.26000213623048,117.88999938964844,113.79000091552734,117.54000091552734,113.67239379882812,196600,LAD,0.9929384450296485,0.9124925466136992,0.8623788094824524,1.029880242563007,-0.0369417975333584,-0.1557477290776424,-0.2467851211859383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,118.91000366210938,123.0500030517578,118.87000274658205,122.27999877929688,118.25641632080078,297300,LAD,0.9716225148152222,0.8786790154002181,0.8340486080578162,1.036157586789428,-0.0645350719742057,-0.1919322825533406,-0.2833621143972937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,122.62000274658205,122.94000244140624,119.51000213623048,119.86000061035156,115.9160385131836,263000,LAD,1.0219423672743075,0.8899793442485057,0.8583552393030977,1.0465343935592823,-0.0245920262849748,-0.1814303107767007,-0.2666699697517661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,120.02999877929688,121.27999877929688,118.23999786376952,119.61000061035156,115.67426300048828,207900,LAD,1.0076917054646468,0.8965331427824809,0.8702380617105373,1.048372731047773,-0.0406810255831262,-0.1726062018038424,-0.2577442933705086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,119.5500030517578,121.75,119.5500030517578,120.83000183105467,116.85413360595705,208100,LAD,0.9979308978242468,0.8734585136558719,0.8691079212642996,1.0387885930282448,-0.0408576952039979,-0.1835602992529021,-0.2455030815187071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,120.95999908447266,122.62000274658205,119.02999877929688,120.37999725341795,116.41893768310548,204600,LAD,1.0218474509548725,0.8843857006724374,0.8746122273402063,1.0447156071702373,-0.0228681562153647,-0.1725963366188472,-0.2392136403640626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,120.3499984741211,121.91999816894533,118.83999633789062,121.5500030517578,117.55045318603516,210200,LAD,1.024105094293566,0.8647378792234184,0.8416224281397208,1.0484619827112251,-0.024356888417659,-0.1798856406112325,-0.2628287633011984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,122.13999938964844,122.3499984741211,119.70999908447266,119.8000030517578,115.8580322265625,233900,LAD,1.013188356131909,0.854858148537207,0.8405702743309778,1.0415757419863072,-0.0283873858543981,-0.193929058311386,-0.2669261975984571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,119.66999816894533,121.22000122070312,119.06999969482422,120.22000122070312,116.2642059326172,187100,LAD,0.998419579470597,0.8519548746760117,0.8128743770417209,1.0495576207370112,-0.0511380412664141,-0.1969209174793775,-0.2776198344963795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,120.72000122070312,120.72000122070312,115.70999908447266,116.5,112.66661071777344,282900,LAD,1.0389698605810973,0.8634964981738876,0.8380534930974487,1.0539026313731312,-0.0149327707920339,-0.1672299945609875,-0.2623986712142164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,116.9000015258789,119.43000030517578,116.9000015258789,118.4000015258789,114.50408935546876,471500,LAD,1.0400337013968288,0.8492163658993568,0.8155173011164504,1.0520989179928428,-0.012065216596014,-0.1515068317134145,-0.258317260455149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,119.63999938964844,122.69000244140624,119.63999938964844,121.02999877929688,117.04754638671876,191800,LAD,1.0355283679936509,0.8404547071059341,0.8010364070215105,1.049480051520865,-0.0139516835272142,-0.1754387813010507,-0.27035596889189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,121.7300033569336,121.7300033569336,118.81999969482422,119.16000366210938,115.23908233642578,158700,LAD,1.04724734165719,0.8321052430525051,0.798079421676167,1.0585213557872055,-0.0112740141300158,-0.1725017252398788,-0.2794952917909871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,119.86000061035156,120.76000213623048,118.11000061035156,119.26000213623048,115.3357925415039,147200,LAD,1.0499748202274044,0.8332569197408557,0.8007829840964252,1.0561912314345747,-0.0062164112071703,-0.1688704605026016,-0.2796730718340409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,119.41999816894533,119.5199966430664,116.2300033569336,116.68000030517578,112.84068298339844,368700,LAD,1.0740486944984178,0.8637111303159499,0.818576205655427,1.054691754118366,0.0193569403800517,-0.1502852580924516,-0.2598142360214809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,116.8000030517578,116.81999969482422,115.12999725341795,115.4499969482422,111.6511459350586,361300,LAD,1.096318870295406,0.8388721895809576,0.844020901798161,1.0628648969920689,0.0334539733033374,-0.1522657106243177,-0.2441219125607634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,115.25,115.94000244140624,114.37999725341795,115.70999908447266,111.90260314941406,165100,LAD,1.090139029015433,0.8439184913267597,0.845861180430097,1.054562443450246,0.0355765855651868,-0.1574928726649322,-0.2510950571929081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,115.77999877929688,115.8000030517578,113.41999816894533,113.47000122070312,109.73631286621094,162400,LAD,1.1078698034214265,0.8848758405373766,0.8763841517398093,1.0427572783556516,0.0651125250657749,-0.1270718818717929,-0.2278967213518662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,113.7699966430664,114.11000061035156,112.5500030517578,113.8499984741211,110.10379791259766,207700,LAD,1.0975844895116769,0.9062271658747084,0.8630365813730703,1.039387058829826,0.0581974306818509,-0.1095168000833234,-0.2388768172049846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,113.83999633789062,114.05999755859376,112.12999725341795,113.58999633789062,109.85235595703124,199600,LAD,1.0908532015128172,0.891354959743219,0.8483687405580891,1.0452598484191695,0.0455933530936476,-0.1086897788974335,-0.2534122527466804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,113.9499969482422,115.30999755859376,113.81999969482422,115.02999877929688,111.2449722290039,288900,LAD,1.0456402434905292,0.8781048838493062,0.8346886836597595,1.0173995405954512,0.0282407028950779,-0.1154037348793468,-0.2659071262965676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,115.0999984741211,117.41000366210938,115.0999984741211,116.72000122070312,112.8793716430664,285900,LAD,0.9844926691370416,0.8820541623789948,0.8246707659345098,0.9765980219270426,0.0078946472099989,-0.1218946299448606,-0.2707776949510043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,116.79000091552734,117.73999786376952,115.18000030517578,116.70999908447266,112.86968994140624,259200,LAD,1.004969631046415,0.8674408154193819,0.8257755006470168,0.9849127815791188,0.020056849467296,-0.1309161208996102,-0.2638193591361807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,116.91999816894533,119.01000213623048,116.91999816894533,118.80999755859376,114.90059661865234,278100,LAD,0.9813989155957626,0.8671287085454285,0.821251584717944,0.9789917900086822,0.0024071255870804,-0.1324981105362267,-0.2686377861704545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,120.3499984741211,124.04000091552734,120.3499984741211,122.48999786376952,118.45951080322266,361500,LAD,0.9370560114898666,0.8382126301586458,0.7873838172570198,0.942840182406444,-0.0057841709165773,-0.153511854315671,-0.2999661883960347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,123.0,123.0,120.37000274658205,120.52999877929688,116.56399536132812,229000,LAD,0.9671451150640292,0.8604940112352992,0.8026908926111821,0.9530778204901076,0.0140672945739215,-0.1407302358121158,-0.286606925739696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,119.98999786376952,122.6500015258789,119.4499969482422,120.58000183105467,116.6123504638672,179100,LAD,0.977774054352959,0.8544001176608056,0.795019161098867,0.966664672858564,0.0111093814943951,-0.1588744603354026,-0.290765878360782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,121.16000366210938,123.44000244140624,120.02999877929688,123.01000213623048,118.96239471435548,158600,LAD,0.9596780249962816,0.8404558715173229,0.7800495477385193,0.9609362737659176,-0.0012582487696359,-0.1644178983308277,-0.2950320584682017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,122.75,124.95999908447266,122.75,124.4800033569336,120.38401794433594,240100,LAD,0.8958065968040761,0.8171613059252141,0.7600129133871442,0.9729510699723092,-0.0771444731682331,-0.1775639180791408,-0.3032521182582354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,125.0500030517578,125.87000274658205,120.0,121.37999725341795,117.3860092163086,198500,LAD,0.916543194181679,0.8209337321109508,0.7012160195564557,0.9917823196316324,-0.0752391254499535,-0.1753792749580435,-0.3809922705623355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,121.61000061035156,122.22000122070312,119.79000091552734,120.02999877929688,116.08045959472656,140400,LAD,0.925685206696752,0.8381851787636041,0.7122024084551865,0.9854883712686996,-0.0598031645719474,-0.1497346185966519,-0.3636259668331961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,120.54000091552734,122.5199966430664,119.7699966430664,121.04000091552734,117.05721282958984,218300,LAD,0.904494339181654,0.8244820103705142,0.682581995621043,0.981540936006692,-0.077046596825038,-0.1553243928836113,-0.382935907707693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,120.81999969482422,123.33999633789062,120.18000030517578,123.13999938964844,119.0881118774414,144200,LAD,0.9006009116338869,0.7929983483370648,0.7125893155903694,0.9694690060853024,-0.0688680944514156,-0.178713684339103,-0.3332260477583665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,122.98999786376952,125.33000183105467,122.62000274658205,125.33000183105467,121.2060546875,124600,LAD,0.8780021300809733,0.775621840128107,0.7144999093582565,0.962138874344328,-0.0841367442633546,-0.1976147598336327,-0.3349443112303762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,124.91999816894533,125.43000030517578,123.01000213623048,124.79000091552734,120.68382263183594,116000,LAD,0.8904560359634777,0.7760055935320359,0.700024655034969,0.9712482450100663,-0.0807922090465887,-0.1929255913065598,-0.342230050101805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,125.25,125.83000183105467,123.29000091552734,125.22000122070312,121.09967803955078,131700,LAD,0.8838844015763593,0.7674961350493363,0.693525083858987,0.9795485186833895,-0.0956641171070302,-0.195415313761752,-0.3600040242526079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
