,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-3034000.0,-15222000.0,1979000.0,5500000.0
Change To Liabilities,2411000.0,-8383000.0,-14727000.0,11758000.0
Total Cashflows From Investing Activities,-18881000.0,-40903000.0,-24080000.0,-9684000.0
Net Borrowings,-141000.0,-126000.0,-150115000.0,-116000.0
Total Cash From Financing Activities,-3000000.0,4426000.0,-148588000.0,5736000.0
Change To Operating Activities,-24170000.0,-10686000.0,-7260000.0,-28510000.0
Issuance Of Stock,4864000.0,4607000.0,1787000.0,6239000.0
Net Income,23731000.0,26142000.0,24986000.0,18908000.0
Change In Cash,28152000.0,45104000.0,-95141000.0,26577000.0
Repurchase Of Stock,-7723000.0,-55000.0,-260000.0,-387000.0
Effect Of Exchange Rate,-1287000.0,3055000.0,2041000.0,1304000.0
Total Cash From Operating Activities,51320000.0,78526000.0,75486000.0,29221000.0
Depreciation,24527000.0,23951000.0,23794000.0,23840000.0
Change To Inventory,13208000.0,10337000.0,378000.0,-10891000.0
Change To Account Receivables,1506000.0,39116000.0,33640000.0,4394000.0
Change To Netincome,8596000.0,15271000.0,18003000.0,9318000.0
Capital Expenditures,-14028000.0,-29643000.0,-23845000.0,-13054000.0
