Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Asset Charges,Other Current Assets,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Net Borrowings
2017-10-13,65.0999984741211,65.41999816894531,64.62000274658203,64.70999908447266,61.70378112792969,548000,XYL,1.027970651010839,1.114280584764056,1.1737613627118326,1.0098252549340063,0.0181453960768325,0.0060310863767809,0.0968707588682156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,65.06999969482422,66.27999877929688,64.88999938964844,65.95999908447266,62.895694732666016,1360600,XYL,1.0018012183485063,1.104413470163174,1.1393212491544469,1.0047827275420922,-0.0029815091935858,-0.0106482949785335,0.0537272517942404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,65.43000030517578,65.69999694824219,62.2400016784668,63.22999954223633,60.29254150390625,3114600,XYL,1.0542519585800434,1.1514624688586026,1.1722897493807152,1.016827126331923,0.0374248322481203,0.0304666986892863,0.0853514630659149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,63.34999847412109,63.79999923706055,63.02000045776367,63.68000030517578,60.72163391113281,1116800,XYL,1.0458574331698351,1.1426957423545396,1.151214249797648,1.016900814218988,0.0289566189508472,0.0261120182572331,0.0752189053729928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,63.540000915527344,63.93000030517578,63.13999938964844,63.88999938964844,60.92187881469727,605400,XYL,1.0513653934599243,1.1494550667629702,1.1076089028982226,1.0195478153138224,0.0318175781461018,0.0329041644237686,0.0297753615803983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,64.29000091552734,64.37999725341797,64.0199966430664,64.2300033569336,61.2460823059082,815500,XYL,1.0523568769501743,1.1616356051552594,1.0784173169558475,1.0187296628598663,0.033627214090308,0.0447100793777148,0.0129433077313834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,64.12000274658203,64.61000061035156,63.43000030517578,63.68000030517578,60.72163391113281,916600,XYL,1.060501279949782,1.1559228115019828,1.0995753687755578,1.0231439317955078,0.0373573481542741,0.0416846585373007,0.0311182169099693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,64.12999725341797,64.9000015258789,63.810001373291016,64.83000183105469,61.81820297241211,1051700,XYL,1.0469482429513213,1.1301593166815909,1.0870506269225613,1.023176662025299,0.0237715809260219,0.0293664328351963,0.007669806624708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,64.83000183105469,64.87999725341797,64.12999725341797,64.52999877929688,61.53215026855469,809900,XYL,1.051038035040177,1.122827223624829,1.091169008555584,1.028738706809164,0.0222993282310128,0.0146134020702632,-0.0026522537297204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,64.80000305175781,65.0999984741211,64.45999908447266,64.80999755859375,61.799129486083984,1056600,XYL,1.060112266023204,1.1578929759878709,1.0993338321315735,1.0357335667629224,0.0243786992602816,0.0535244453004295,0.0083117978107123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,64.94000244140625,64.94000244140625,64.33000183105469,64.86000061035156,61.84682083129883,668200,XYL,1.0543479514577796,1.169677266190059,1.1150756258660994,1.0327543330408862,0.0215936184168934,0.0912583125940182,0.0189468271310297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,64.69999694824219,65.05999755859375,64.41000366210938,64.63999938964844,61.63703918457031,782000,XYL,1.0756204132003282,1.1271211763002096,1.1296051809097536,1.0448229351223306,0.0307974780779975,0.0810102427277308,0.0192156885148866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,65.01000213623047,67.63999938964844,64.80000305175781,66.52999877929688,63.439231872558594,1919700,XYL,1.0400906446543623,1.0750562800935697,1.1114215367282707,1.0378093145840102,0.0022813300703521,0.0213999116790784,0.0038415855998472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,67.0199966430664,67.4800033569336,65.9800033569336,66.1500015258789,63.24800491333008,776600,XYL,1.039607215523925,1.0852607812324244,1.1138720941418576,1.0388512590749122,0.0007559564490129,0.0306767628805746,0.004429487882789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,66.2699966430664,67.08999633789062,65.41000366210938,67.05999755859375,64.11808776855469,1198600,XYL,1.011631128001308,1.0474202667607162,1.0778194083211428,1.0310647944789963,-0.0194336664776884,0.0293739246407167,-0.0266826029644393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,66.9800033569336,67.04000091552734,66.45999908447266,66.56999969482422,63.64957427978516,632700,XYL,1.02118085118242,1.0638425771487976,1.076412523222462,1.0262436118253355,-0.0050627606429156,0.0382061715810451,-0.0313977954669042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,66.66000366210938,67.19999694824219,66.0,66.54000091552734,63.62089157104492,654700,XYL,1.0276526899324765,1.0810038593138738,1.0771992887566042,1.0311845275729687,-0.0035318376404922,0.0448929301114293,-0.0285289955795025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,66.58999633789062,66.81999969482422,66.16000366210938,66.61000061035156,63.68783950805664,518000,XYL,1.023719788432552,1.0924784304165494,1.0786268181296808,1.0414917955670933,-0.0177720071345413,0.0465686203888833,-0.0331995409653893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,66.61000061035156,67.02999877929688,66.29000091552734,66.55000305175781,63.630462646484375,487800,XYL,1.0109691982371587,1.1047659448749978,1.1005463676288691,1.0390384642435906,-0.0280692660064318,0.0437611817772591,-0.0141069377724825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,66.12000274658203,66.4800033569336,65.68000030517578,66.27999877929688,63.37231063842773,391100,XYL,1.0190100074816386,1.130752544247701,1.090957619036698,1.0401272810196784,-0.0211172735380398,0.0551776915136088,-0.0217213737896253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,66.27999877929688,66.45999908447266,65.80999755859375,66.25,63.34362030029297,504000,XYL,1.0187169643152878,1.1388336750947747,1.0862899763025329,1.0393664161720684,-0.0206494518567805,0.0629404264543569,-0.0270479840523951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,66.11000061035156,66.37000274658203,65.88999938964844,66.02999877929688,63.133277893066406,480700,XYL,1.0101467008177034,1.1350337552666132,1.096916074370952,1.0305050740272153,-0.0203583732095118,0.0683665405002924,-0.0147164864596547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,65.91000366210938,66.43000030517578,65.91000366210938,66.33999633789062,63.4296760559082,610900,XYL,1.018540918655721,1.1365327598648738,1.082541677870355,1.043144349882203,-0.024603431226482,0.0715919774220514,-0.0311105429678959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,65.95999908447266,66.18000030517578,65.69000244140625,65.9000015258789,63.00898361206055,493600,XYL,1.0303489762660976,1.142142659386356,1.0767960409330095,1.0570826794517585,-0.0267337031856609,0.0741929411127588,-0.0338320584976383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,65.9000015258789,66.73999786376953,65.73999786376953,66.4800033569336,63.56352996826172,465600,XYL,1.0207579783419327,1.1454534826623957,1.0816236264761776,1.0412088647392546,-0.0204508863973218,0.0749742703247775,-0.0305910842869705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,66.16999816894531,66.6500015258789,65.68000030517578,66.41999816894531,63.50617218017578,561000,XYL,1.0210779082497696,1.1514709304469877,1.0660942894306151,1.0392013474275237,-0.018123439177754,0.0761498827680222,-0.0338450824870606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,66.5,67.01000213623047,66.19999694824219,66.98999786376953,64.05115509033203,330800,XYL,1.0113452589558007,1.1340382425288968,1.0786443578696827,1.0381241126825425,-0.0267788537267417,0.0763286819000381,-0.028523593919449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,67.33000183105469,67.5,67.04000091552734,67.41000366210938,64.4527359008789,1119400,XYL,1.0025216771550112,1.1095660023515768,1.066253595991169,1.03199537924298,-0.0294737020879689,0.06696446254813,-0.0393158692282356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,67.41000366210938,67.9000015258789,67.0199966430664,67.3499984741211,64.39537048339844,420300,XYL,1.0022271377169172,1.0910474940257784,1.0701904997731158,1.0328322263084138,-0.0306050885914965,0.0565438477073987,-0.0394335389228945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,67.51000213623047,67.98999786376953,67.31999969482422,67.69000244140625,64.720458984375,195900,XYL,1.007977564646636,1.0891230030743695,1.0790800231992304,1.032019884081241,-0.0240423194346046,0.0464119810796608,-0.0379450482900058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,67.4800033569336,67.80000305175781,67.41000366210938,67.63999938964844,64.6726303100586,492400,XYL,1.0090182924606552,1.0951179405459932,1.0871642043886758,1.0369551897736955,-0.0279368973130405,0.0380867037556249,-0.0299032910971237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,67.87000274658203,68.54000091552734,67.38999938964844,68.5199966430664,65.5140151977539,691200,XYL,0.995330062595398,1.1018372659397817,1.0755505992568113,1.020376345675996,-0.0250462830805979,0.0484240861863973,-0.0358486507743234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,68.5999984741211,68.79000091552734,67.98999786376953,68.19999694824219,65.20806884765625,899700,XYL,0.9980939403895096,1.12318262697626,1.0592122197480458,1.026253639124301,-0.0281596987347912,0.0691292723210501,-0.0530720436941714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,68.19999694824219,69.69000244140625,68.08000183105469,69.33999633789062,66.29805755615234,1524600,XYL,0.9936546434396388,1.1164322294860227,1.0355605795701843,1.0246409570196735,-0.0309863135800346,0.0670070470121744,-0.0752411223637508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,69.37999725341797,69.66999816894531,67.86000061035156,69.01000213623047,65.98255157470703,674800,XYL,1.0050715358158933,1.1550502892709862,1.0444475406907467,1.029880242563007,-0.0248087067471136,0.0868100135796445,-0.0647163899776439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,69.5,69.87999725341797,68.66000366210938,68.7699966430664,65.75308227539062,825600,XYL,1.0066888378661996,1.1388104132698598,1.0491162616489302,1.036157586789428,-0.0294687489232283,0.068199115316301,-0.0682944608061797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,68.75,69.12000274658203,67.69999694824219,67.83999633789062,64.86385345458984,738300,XYL,1.0241747810913762,1.1527965433344685,1.0578645668846784,1.0465343935592823,-0.0223596124679061,0.0813868883092621,-0.0671606421701853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,67.83999633789062,68.25,67.4000015258789,67.9800033569336,64.99772644042969,1079900,XYL,1.0223594856997844,1.1375870925848848,1.059236925870914,1.048372731047773,-0.0260132453479886,0.0684477479985614,-0.0687454292101319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,67.93000030517578,68.77999877929688,67.63999938964844,68.37999725341797,65.38018035888672,744500,XYL,1.0090667950598349,1.1387058141357191,1.0121487678818546,1.0387885930282448,-0.0297217979684099,0.081687001226945,-0.1024622349011521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,68.51000213623047,68.5199966430664,68.08000183105469,68.19000244140625,65.19850158691406,681300,XYL,1.0261038946145769,1.153791767506879,1.022934346615104,1.0447156071702373,-0.0186117125556604,0.0968097302155943,-0.0908915210891649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,68.37999725341797,68.4000015258789,67.12999725341797,67.27999877929688,64.32843780517578,721200,XYL,1.0472653240045224,1.165223395591163,0.9943123872330196,1.0484619827112251,-0.0011966587067027,0.1205998757565121,-0.1101388042078995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,67.52999877929688,67.95999908447266,66.80000305175781,67.54000091552734,64.57701873779297,999000,XYL,1.0444180510498344,1.1733595896807734,0.9895913265209076,1.0415757419863072,0.0028423090635272,0.1245723828321803,-0.1179051454085272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,67.66000366210938,68.0199966430664,67.30999755859375,67.48999786376953,64.52922058105469,979600,XYL,1.0523038968906735,1.1789839978226464,0.9876416621758356,1.0495576207370112,0.0027462761536622,0.1301082056672571,-0.1028525493622648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,67.5,67.58999633789062,66.6500015258789,66.69999694824219,63.77387237548828,997400,XYL,1.0661172448420373,1.1634775771988148,1.0040142510398111,1.0539026313731312,0.012214613468906,0.1327510844639396,-0.096437913271854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,67.25,68.0,67.20999908447266,67.56999969482422,64.60572052001953,1818800,XYL,1.0642296806530844,1.1234133061628122,0.988407476569736,1.0520989179928428,0.0121307626602416,0.1226901085500409,-0.0854270850018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,68.04000091552734,68.44000244140625,67.5999984741211,67.9000015258789,64.9212417602539,1088100,XYL,1.0699556970050734,1.150299958034432,0.9825665440996304,1.049480051520865,0.0204756454842083,0.1344064696274471,-0.0888258318137701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,68.19000244140625,68.29000091552734,67.69000244140625,67.86000061035156,64.88298034667969,739200,XYL,1.069997067380404,1.1279235947942827,0.9987093651689924,1.0585213557872055,0.0114757115931982,0.1233166265018987,-0.0788653482981616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,68.23999786376953,68.37000274658203,67.7699966430664,67.81999969482422,64.8447494506836,543100,XYL,1.0700381006458035,1.1210470565271549,1.0022642958604624,1.0561912314345747,0.0138468692112287,0.1189196762836974,-0.0781917600700037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,68.20999908447266,68.62999725341797,67.62999725341797,67.75,64.77783203125,650000,XYL,1.081032817623337,1.1386360852523274,0.9955796790788828,1.054691754118366,0.026341063504971,0.1246396968439258,-0.0828107625980251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,67.94000244140625,67.94999694824219,67.19999694824219,67.58000183105469,64.61526489257812,335900,XYL,1.1010653597271636,1.11449192915738,0.998977477585978,1.0628648969920689,0.0382004627350949,0.1233540289521047,-0.0891653367729464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,67.68000030517578,67.75,67.4000015258789,67.5,64.53878784179688,219200,XYL,1.0875556256433805,1.1395847233340914,0.9955416735427868,1.054562443450246,0.0329931821931344,0.1381733593423995,-0.1014145640802183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,67.73999786376953,68.4000015258789,67.66000366210938,68.2300033569336,65.23677062988281,517300,XYL,1.070936181469758,1.128274200259768,1.0030226715570183,1.0427572783556516,0.0281789031141064,0.1163264778505985,-0.1012582015346572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,68.20999908447266,68.33000183105469,67.7699966430664,68.25,65.25586700439453,466300,XYL,1.0587549690367963,1.1402870989944485,1.004939895714092,1.039387058829826,0.0193679102069703,0.1245431330364166,-0.0969735028639628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,68.52999877929688,68.80000305175781,67.91999816894531,68.19999694824219,65.20806884765625,1046700,XYL,1.0973607901389877,1.108771641633181,0.983701675170283,1.0452598484191695,0.0521009417198181,0.1087269029925284,-0.1180793181344865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,68.20999908447266,68.20999908447266,67.5,68.06999969482422,65.08377838134766,877800,XYL,1.1115030828208974,1.1154564693169733,1.0058234643247457,1.0173995405954512,0.0941035422254461,0.1219478505883202,-0.0947723456315814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,67.98999786376953,68.91000366210938,67.97000122070312,68.9000015258789,65.87737274169922,778800,XYL,1.054571687030867,1.1175938329612485,1.0002760959614132,0.9765980219270426,0.0779736651038244,0.113645040637393,-0.0951723649241009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,69.02999877929688,69.63999938964844,69.02999877929688,69.36000061035156,66.31718444824219,796500,XYL,1.0284022941615398,1.101650812452271,0.9774007555630104,0.9849127815791188,0.0434895125824209,0.1032938761332789,-0.112194104220187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,69.5,69.54000091552734,69.04000091552734,69.2300033569336,66.1928939819336,666800,XYL,1.036978066593784,1.1171917817297878,0.98504754764129,0.9789917900086822,0.0579862765851018,0.1175649626481326,-0.1048418232471085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,69.19999694824219,69.58999633789062,68.8499984741211,69.4800033569336,66.43192291259766,554700,XYL,1.010938441193174,1.1089861284096854,0.9871492696125636,0.942840182406444,0.0680982587867301,0.1172616439353685,-0.1002007360404909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,69.55999755859375,69.87000274658203,69.37999725341797,69.5,66.45104217529297,687600,XYL,1.0189927037954982,1.122519954658341,0.992509418336965,0.9530778204901076,0.0659148833053905,0.121295707610926,-0.096788400013913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,69.30999755859375,69.4000015258789,68.6500015258789,69.0,65.97296905517578,784900,XYL,1.0424637591158026,1.1464970951899047,1.0141327681567545,0.966664672858564,0.0757990862572386,0.1332225171936965,-0.0716522713028946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,68.81999969482422,69.9800033569336,68.5999984741211,69.97000122070312,66.90043640136719,880900,XYL,1.0400169966747916,1.1354762934932523,0.9744858289197554,0.9609362737659176,0.079080722908874,0.1306025236451016,-0.1005957772869655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,70.11000061035156,70.79000091552734,70.05000305175781,70.45999908447266,67.36894226074219,847700,XYL,1.043459579881819,1.1208896940063071,0.9749894169791744,0.9729510699723092,0.0705085099095096,0.1261644700019522,-0.0882756146662051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,70.87999725341797,71.48999786376953,70.12000274658203,70.54000091552734,67.44540405273438,940100,XYL,1.0624653005745115,1.127012001080518,0.9850060021239327,0.9917823196316324,0.0706829809428789,0.1306989940115237,-0.0972022879948585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,71.0,71.23999786376953,70.69999694824219,71.0199966430664,67.90435028076172,957200,XYL,1.0623450132741836,1.1086628078710083,0.9959099402619602,0.9854883712686996,0.0768566420054841,0.1207430105107523,-0.0799184350264223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,70.83999633789062,71.27999877929688,70.73999786376953,71.11000061035156,67.99042510986328,1022100,XYL,1.053948425435899,1.0646668778511164,0.992810415051504,0.981540936006692,0.072407489429207,0.0848604745969908,-0.072707488277232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,71.54000091552734,75.16000366210938,71.2300033569336,71.91000366210938,68.75532531738281,1222000,XYL,1.0484992173679728,1.0533804310701254,0.9795276200418602,0.9694690060853024,0.0790302112826702,0.0816683983939574,-0.0662877433068757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,71.94999694824219,72.66000366210938,71.5,72.6500015258789,69.46285247802734,794700,XYL,1.0360249477326655,1.031607527374793,1.0599569340231652,0.962138874344328,0.0738860733883376,0.0583709274130533,0.0105127134345324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,72.5,72.7699966430664,72.19000244140625,72.61000061035156,69.42459869384766,856000,XYL,1.0487502721267183,1.0180876763988302,1.0378231137318796,0.9712482450100663,0.0775020271166518,0.0491564915602344,-0.0044315914048944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,72.75,73.1500015258789,72.12000274658203,72.56999969482422,69.3863525390625,620100,XYL,1.0538889636584667,1.007454746812617,1.039919367607708,0.9795485186833895,0.0743404449750771,0.0445432980015285,-0.0136097405038868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
