Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
1962-01-02,0.0,1.4656399488449097,1.4279520511627195,1.4405150413513184,0.7540730237960815,65671.0,MSI,0.9273249449105644,0.933138680569487,0.6380809052325754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-03,0.0,1.4447020292282104,1.4279520511627195,1.4363269805908203,0.7518806457519531,77611.0,MSI,0.938775361362956,0.9329453078624664,0.6501456185534319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-04,0.0,1.4384210109710691,1.4112019538879397,1.423764944076538,0.7453043460845947,59701.0,MSI,0.9882358087710528,0.9352942691263976,0.6529416036235062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-05,0.0,1.4321399927139282,1.3944519758224487,1.4153900146484375,0.7409201264381409,107462.0,MSI,0.9940834604861866,0.946746478461941,0.6597632998049888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-08,0.0,1.4321399927139282,1.3902640342712402,1.3902640342712402,0.7277678847312927,89551.0,MSI,1.009035932179403,0.9743978645558582,0.656626141418301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-09,0.0,1.4028270244598389,1.3567639589309692,1.3567639589309692,0.7102314233779907,83581.0,MSI,1.0339502334146211,0.9567898872295104,0.6820982323665925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-10,0.0,1.386077046394348,1.3735140562057495,1.386077046394348,0.7255756855010986,29850.0,MSI,0.9848942836441542,0.9123868615657096,0.6661632085065973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-11,0.0,1.386077046394348,1.3735140562057495,1.377701997756958,0.7211921215057373,47761.0,MSI,0.9908806872560042,0.9118533379131004,0.6732522309009324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-12,0.0,1.4070149660110474,1.377701997756958,1.4070149660110474,0.73653644323349,89551.0,MSI,0.9702375918616696,0.9226186290218096,0.6607143738653726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-15,0.0,1.4614529609680176,1.4070149660110474,1.4614529609680176,0.7650331854820251,179103.0,MSI,0.9541542518433982,0.9054440988390688,0.6332373649282941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-16,0.0,1.457265019416809,1.448889970779419,1.457265019416809,0.7628408670425415,95521.0,MSI,0.9712643336881188,0.942528745511334,0.6321843072534529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-17,0.0,1.453078031539917,1.4028270244598389,1.4112019538879397,0.7387281060218811,149252.0,MSI,1.0163212238118071,0.9821958574290486,0.6721068056522772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-18,0.0,1.4153900146484375,1.3902640342712402,1.4153900146484375,0.7409201264381409,47761.0,MSI,1.0147931186138823,0.9748524947796068,0.6775142457184409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-19,0.0,1.4195770025253296,1.3944519758224487,1.3986389636993408,0.732151448726654,35821.0,MSI,1.0,0.9700608045141668,0.7125755171811077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-22,0.0,1.4279520511627195,1.3944519758224487,1.4195770025253296,0.7431123852729797,137312.0,MSI,0.997049895980359,0.9262533350091764,0.7064899962357699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-23,0.0,1.4195770025253296,1.3944519758224487,1.3986389636993408,0.732151448726654,53731.0,MSI,0.983533552386652,0.952096570812319,0.7005994970636538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-24,0.0,1.4028270244598389,1.3735140562057495,1.4028270244598389,0.734343945980072,125372.0,MSI,0.9731343860232672,0.922387757323372,0.6970145971911115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
