Unnamed: 0,2020-08-31,2019-08-31,2018-08-31,2017-08-31
Intangible Assets,81687000.0,98756000.0,112155000.0,
Capital Surplus,821446000.0,,,
Total Liab,127343000.0,78211000.0,47370000.0,
Total Stockholder Equity,733757000.0,389066000.0,401867000.0,
Deferred Long Term Liab,12440000.0,9409000.0,5027000.0,
Other Current Liab,43529000.0,28034000.0,18730000.0,
Total Assets,861100000.0,467277000.0,449237000.0,
Common Stock,1333000.0,389066000.0,401867000.0,
Other Current Assets,6830000.0,4053000.0,4745000.0,
Retained Earnings,-24334000.0,,,
Other Liab,7891000.0,14321000.0,5988000.0,
Good Will,272455000.0,272455000.0,252898000.0,
Treasury Stock,-64688000.0,,,
Other Assets,21340000.0,20494000.0,24424000.0,
Cash,389878000.0,11999000.0,13879000.0,
Total Current Liabilities,97713000.0,59890000.0,41382000.0,
Deferred Long Term Asset Charges,1550000.0,860000.0,927000.0,
Property Plant Equipment,36284000.0,17058000.0,10660000.0,
Total Current Assets,449334000.0,58514000.0,49100000.0,
Net Tangible Assets,379615000.0,17855000.0,36814000.0,
Net Receivables,47271000.0,42462000.0,30476000.0,
Accounts Payable,1802000.0,1362000.0,1612000.0,
Long Term Debt,,4000000.0,,
Change To Liabilities,6433000.0,5189000.0,-2288000.0,4513000.0
Total Cashflows From Investing Activities,-6747000.0,-19911000.0,-8594000.0,-4042000.0
Net Borrowings,-4000000.0,4000000.0,4000000.0,4000000.0
Total Cash From Financing Activities,358901000.0,3198000.0,-901000.0,759000.0
Change To Operating Activities,6800000.0,7498000.0,-2957000.0,-1267000.0
Issuance Of Stock,872497000.0,872497000.0,872497000.0,1090000.0
Net Income,-29932000.0,-16896000.0,-7802000.0,-24790000.0
Change In Cash,377879000.0,-1880000.0,2338000.0,-15152000.0
Repurchase Of Stock,-462688000.0,-462688000.0,-462688000.0,-462688000.0
Total Cash From Operating Activities,25725000.0,14833000.0,11833000.0,-11869000.0
Depreciation,20213000.0,19992000.0,19592000.0,18124000.0
Change To Account Receivables,-2066000.0,-1804000.0,2980000.0,-13985000.0
Other Cashflows From Financing Activities,-46908000.0,-802000.0,-901000.0,-331000.0
Change To Netincome,23440000.0,718000.0,2172000.0,5436000.0
Capital Expenditures,-3854000.0,-5314000.0,-7138000.0,-1530000.0
