Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,44.4900016784668,44.68999862670898,44.2599983215332,44.380001068115234,40.88372802734375,1061700,FLS,0.8805768998221961,0.9893396025014968,1.0458852798956166,1.0098252549340063,-0.1292483551118104,-0.1189098958857782,-0.0310053239480003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,44.650001525878906,44.790000915527344,44.33000183105469,44.63999938964844,41.12324905395508,1510500,FLS,0.8653671314286647,0.9849275705405822,1.0226143027044086,1.0047827275420922,-0.1394155961134274,-0.1301341946011254,-0.0629796946557978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,44.5099983215332,44.7400016784668,44.369998931884766,44.58000183105469,41.06797409057617,923700,FLS,0.8766263074017416,0.993012824127093,1.0194638112089638,1.016827126331923,-0.1402008189301814,-0.1279829460422232,-0.0674744751058364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,44.560001373291016,44.83000183105469,44.43000030517578,44.619998931884766,41.10482025146485,1169400,FLS,0.8787539968420608,1.0207135115952268,1.004302956498433,1.016900814218988,-0.1381468173769271,-0.0958702125020796,-0.0716923879262223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,44.310001373291016,44.81999969482422,44.16999816894531,44.4900016784668,40.98506164550781,743000,FLS,0.8752527460008332,1.0166967796315485,1.0147219077310958,1.0195478153138224,-0.1442950693129892,-0.099854122707653,-0.0631116335867283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,44.68999862670898,45.380001068115234,44.68999862670898,45.380001068115234,41.80494689941406,990800,FLS,0.8591893577795469,1.008931540309279,1.0061614670648082,1.0187296628598663,-0.1595403050803194,-0.1079939854682656,-0.0593125421596558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,45.380001068115234,45.380001068115234,44.52999877929688,44.61000061035156,41.09561538696289,1062900,FLS,0.885227368611197,1.0216175318057632,1.0171947956037004,1.0231439317955078,-0.1379165631843107,-0.0926206211589188,-0.0512623562618881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,44.95000076293945,45.15999984741211,44.54999923706055,44.84000015258789,41.3074836730957,1115400,FLS,0.8713203267411977,1.0127934510651466,1.0293051425639486,1.023176662025299,-0.1518563352841015,-0.0879994327812478,-0.0500756777339046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,44.68999862670898,44.79999923706055,43.95000076293945,44.43000030517578,40.92979049682617,1096800,FLS,0.897591863329313,1.0246262197330929,1.0535654087856292,1.028738706809164,-0.131146843479851,-0.0835876018214727,-0.0402558534996753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,44.77000045776367,44.91999816894531,44.470001220703125,44.7400016784668,41.21535873413086,868600,FLS,0.91908821245203,1.0235890902921685,1.0559638012768735,1.0357335667629224,-0.1166453543108924,-0.0807794403952728,-0.0350582330439877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,44.68999862670898,44.7400016784668,44.02999877929688,44.2599983215332,40.77317810058594,1195200,FLS,0.9378674763136712,1.0115401268884414,1.090213879588086,1.0327543330408862,-0.0948868567272149,-0.0668788267075992,-0.0059149191469836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,44.11000061035156,44.38999938964844,43.880001068115234,43.880001068115234,40.423118591308594,986800,FLS,0.9703737341079912,0.9639856943845988,1.10103496586383,1.0448229351223306,-0.0744492010143393,-0.0821252391878799,-0.0093545265310368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,43.970001220703125,44.22999954223633,43.79999923706055,44.06999969482422,40.59814834594727,2340500,FLS,0.9618789124159116,0.9534475771386228,0.9966880152249068,1.0378093145840102,-0.0759304021680985,-0.1002087912758684,-0.1108919359035166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,44.43999862670898,44.83000183105469,43.88999938964844,43.9900016784668,40.524444580078125,2270800,FLS,0.9736305496251616,0.9487875638694032,1.0186862011966218,1.0388512590749122,-0.0652207094497505,-0.1057964544824465,-0.0907564050624467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,43.41999816894531,43.41999816894531,37.91999816894531,39.13999938964844,36.05653381347656,7255300,FLS,1.0740931764311568,1.047620800837579,1.1219709598091578,1.0310647944789963,0.0430283819521604,0.0295744587175794,0.0174689485235757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,38.540000915527344,39.7599983215332,37.709999084472656,39.25,36.15787506103516,4762900,FLS,1.065223024148157,1.0329121375903747,1.1139419764795742,1.0262436118253355,0.0389794123228213,0.0072757320226222,0.0061316577902079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,39.02000045776367,40.22999954223633,38.900001525878906,40.0099983215332,36.85799789428711,2319000,FLS,1.065983564861604,1.039904459722692,1.112201556948834,1.0311845275729687,0.0347990372886353,0.0037935305202476,0.0064732726127272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,40.08000183105469,40.16999816894531,39.02999877929688,39.540000915527344,36.425025939941406,1580400,FLS,1.0655033061384274,1.043882130598804,1.1374163463929066,1.0414917955670933,0.0240115105713341,-0.002027679428862,0.0255899872978364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,39.41999816894531,39.41999816894531,38.79999923706055,38.90999984741211,35.84465408325195,1709000,FLS,1.068877314554916,1.0891813417838907,1.1667245785407931,1.0390384642435906,0.0298388503113253,0.028176578686152,0.0520712731394414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,38.5099983215332,39.16999816894531,38.380001068115234,39.0,35.92756652832031,1143400,FLS,1.0576922586873327,1.1041824782580445,1.153682722253816,1.0401272810196784,0.0175649776676543,0.0286076255239522,0.0410037294274925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,38.65999984741211,39.15999984741211,38.52000045776367,39.130001068115234,36.04732894897461,1200600,FLS,1.0483003973399485,1.1308055554997036,1.119420724135045,1.0393664161720684,0.0089339811678801,0.0549123068592858,0.0060827637801168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,38.86000061035156,39.52999877929688,38.54999923706055,39.369998931884766,36.26841735839844,1584900,FLS,1.0210819866489236,1.114982222545708,1.1069584923473434,1.0305050740272153,-0.0094230873782916,0.0483150077793872,-0.0046740684832633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,39.09000015258789,39.29999923706055,38.59999847412109,39.08000183105469,36.00126647949219,1769000,FLS,1.0529682810603975,1.125312317351303,1.0916763478864566,1.043144349882203,0.0098239311781944,0.0603715349084807,-0.0219758729517942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,38.77000045776367,38.970001220703125,38.459999084472656,38.630001068115234,35.586708068847656,2332600,FLS,1.069376456370469,1.1332208220484383,1.0840194313506435,1.0570826794517585,0.0122937769187105,0.0652711037748412,-0.0266086680800043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,38.77999877929688,39.220001220703125,38.65999984741211,39.08000183105469,36.00126647949219,1478600,FLS,1.0534799623121172,1.1376499917986893,1.0978733175127862,1.0412088647392546,0.0122710975728626,0.0671707794610712,-0.0143413932503619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,39.02000045776367,39.66999816894531,38.7599983215332,39.209999084472656,36.12102508544922,936100,FLS,1.0489669877525505,1.1507864157542949,1.0638665907691591,1.0392013474275237,0.0097656403250268,0.0754653680753294,-0.0360727811485166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,39.18000030517578,39.18999862670898,38.79999923706055,38.93999862670898,35.87228775024414,1550500,FLS,1.0680539213001683,1.1342597412402875,1.0595825794194949,1.0381241126825425,0.0299298086176258,0.0765501806114288,-0.0475853723696368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,39.09999847412109,39.22999954223633,38.9900016784668,38.9900016784668,35.918365478515625,1288500,FLS,1.0615539821219349,1.0910682530525335,1.0569294070467208,1.03199537924298,0.0295586028789547,0.0484667132490868,-0.0486400581726838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,39.02000045776367,39.869998931884766,39.02000045776367,39.4900016784668,36.37896347045898,1231700,FLS,1.057736322667571,1.0480018564410296,1.0499353695532978,1.0328322263084138,0.0249040963591571,0.0134982101226499,-0.0596886691427125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,39.54999923706055,39.65999984741211,39.060001373291016,39.06999969482422,35.99205017089844,316900,FLS,1.0698745111339572,1.0872920265815942,1.0823999745630677,1.032019884081241,0.0378546270527164,0.0445810045868855,-0.0346250969261685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,39.040000915527344,39.93999862670898,39.040000915527344,39.880001068115234,36.73824691772461,892500,FLS,1.052156377654775,1.0941741476823466,1.065475747325405,1.0369551897736955,0.0152011878810793,0.0371429108919783,-0.0515917481603944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,39.91999816894531,41.16999816894531,39.88999938964844,41.119998931884766,37.88055038452149,1692400,FLS,1.0245623458798594,1.078034802866701,1.0348182743096055,1.020376345675996,0.0041860002038633,0.0246216231133167,-0.0765809757215292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,41.09000015258789,41.59000015258789,41.0099983215332,41.5099983215332,38.239837646484375,1576300,FLS,1.0238495406781731,1.0737135517296692,1.0287416313725866,1.026253639124301,-0.0024040984461277,0.0196601970744594,-0.0835426320696306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,41.75,42.84999847412109,41.75,42.58000183105469,39.22553253173828,1532000,FLS,0.9950681423566368,1.0497992849764333,1.0057343676363242,1.0246409570196735,-0.0295728146630367,0.0003741025025849,-0.1050673342976109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.650001525878906,42.81999969482422,41.540000915527344,42.38999938964844,39.05050277709961,1582900,FLS,1.0289120047123848,1.080096963374005,0.989532625010318,1.029880242563007,-0.0009682378506221,0.0118566876826633,-0.1196313056580726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,42.93999862670898,43.869998931884766,42.790000915527344,42.83000183105469,39.45583724975586,2296000,FLS,1.017872959112592,1.0591506752658848,0.9786602889594824,1.036157586789428,-0.018284627676836,-0.0114606226876738,-0.1387504334956275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,42.970001220703125,42.970001220703125,42.0,42.040000915527344,38.72807693481445,1067800,FLS,1.0446465851740678,1.0656730822363687,0.9795290402708422,1.0465343935592823,-0.0018878083852145,-0.0057365727888376,-0.1454961687840216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,41.91999816894531,42.4900016784668,41.75,41.810001373291016,38.51620101928711,875900,FLS,1.0403023099121296,1.063366568645424,0.9928818968323698,1.048372731047773,-0.0080704211356434,-0.0057727759408994,-0.1351004582486761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,41.81999969482422,43.060001373291016,41.630001068115234,42.650001525878906,39.29001998901367,986100,FLS,1.0002650577306418,1.032767252224179,0.9513240410371504,1.0387885930282448,-0.0385235352976029,-0.0242515606845949,-0.1632869617458563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.130001068115234,42.7400016784668,41.810001373291016,42.130001068115234,38.81098556518555,1240500,FLS,1.0364541534865064,1.0619659768310945,0.9776762822576262,1.0447156071702373,-0.0082614536837308,0.0049839395398099,-0.1361495854466428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,41.59999847412109,42.41999816894531,41.400001525878906,41.59000015258789,38.31353759765625,1981200,FLS,1.0627115761737946,1.0612629016661648,0.9798885147890252,1.0484619827112251,0.0142495934625694,0.0166393818315138,-0.124562676651894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,41.709999084472656,41.93000030517578,41.22999954223633,41.25,38.00030899047852,987400,FLS,1.097040792735831,1.073906749278953,1.0024655794131696,1.0415757419863072,0.0554650507495237,0.0251195424303598,-0.1050308925162653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,41.209999084472656,41.34999847412109,40.83000183105469,41.02000045776367,37.78842926025391,1111000,FLS,1.06229652503884,1.1000082778030709,0.9799125985134276,1.0495576207370112,0.0127389043018288,0.0511324856476815,-0.1105816130246728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,41.11000061035156,41.22999954223633,40.18999862670898,40.20000076293945,37.03302764892578,951100,FLS,1.1077036987898417,1.0812167425869794,1.0087271448475512,1.0539026313731312,0.0538010674167104,0.0504902498521042,-0.0917250194641139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,40.54999923706055,41.650001525878906,40.43999862670898,41.150001525878906,37.9081916809082,1848200,FLS,1.0669960618491448,1.027938984070791,0.9977570603190672,1.0520989179928428,0.0148971438563019,0.0272157864580198,-0.0760775012525322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,41.5,41.93000030517578,41.27999877929688,41.310001373291016,38.05558776855469,1109100,FLS,1.0643225911994776,1.0421945813390558,0.9835856778498572,1.049480051520865,0.0148425396786124,0.026301092932071,-0.0878066980635433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.369998931884766,41.45000076293945,40.95000076293945,41.16999816894531,37.92661285400391,1242400,FLS,1.0752614553228177,1.028659554784166,0.9948101201400006,1.0585213557872055,0.0167400995356119,0.0240525864917819,-0.0827645933271534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,41.47999954223633,41.56999969482422,40.88999938964844,41.130001068115234,37.88976287841797,1407800,FLS,1.1073240430929585,1.025243808905929,0.9883833737357508,1.0561912314345747,0.0511328116583837,0.0231164286624716,-0.0920726821947153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,41.290000915527344,41.79999923706055,40.97999954223633,41.59000015258789,38.31353759765625,827400,FLS,1.0875889516017263,1.0512674458245517,0.9774511572669098,1.054691754118366,0.0328971974833602,0.0372710574161501,-0.1009392844099981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,41.650001525878906,41.720001220703125,41.34000015258789,41.38999938964844,38.1292839050293,516400,FLS,1.106192541481485,1.0370877976117523,0.9909920230010656,1.0628648969920689,0.0433276444894163,0.045949897406477,-0.0971507913578588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,41.5099983215332,42.04999923706055,41.2599983215332,41.77000045776367,38.47935104370117,474600,FLS,1.0910787219874511,1.0387652346341096,0.9851315502891754,1.054562443450246,0.036516278537205,0.0373538706424176,-0.1118246873338296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,41.77000045776367,41.869998931884766,41.470001220703125,41.79999923706055,38.50697708129883,459000,FLS,1.086451134706435,1.0633671848662616,1.0164384652716916,1.0427572783556516,0.0436938563507833,0.051419462457092,-0.0878424078199839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,41.97999954223633,42.09999847412109,41.540000915527344,41.959999084472656,38.65438079833984,491600,FLS,1.084941360981047,1.0775885634817046,1.0164283795522242,1.039387058829826,0.045554302151221,0.0618445975236727,-0.0854850190258307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,42.0,42.459999084472656,41.84000015258789,42.130001068115234,38.81098556518555,678900,FLS,1.08700129456588,1.03420048246193,0.9921140680516454,1.0452598484191695,0.0417414461467104,0.0341557438212773,-0.1096669252531241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,42.45000076293945,42.790000915527344,42.13999938964844,42.5,39.15184020996094,705100,FLS,1.0534295585681963,1.0316071056236615,0.9875317389330264,1.0173995405954512,0.036030017972745,0.0380984868950085,-0.1130640710233007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,42.43999862670898,42.65999984741211,42.13999938964844,42.369998931884766,39.03207778930664,718900,FLS,0.998340602177966,1.0616836843146884,1.006592829865056,0.9765980219270426,0.0217425802509234,0.0577348919908329,-0.0888556310204582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,42.34999847412109,43.61000061035156,42.34999847412109,43.41999816894531,40.17953109741211,1200100,FLS,0.9633812321729892,1.070230934289886,0.956229967977246,0.9849127815791188,-0.0215315494061296,0.0718739979708937,-0.1333648918059514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,43.68999862670898,43.70000076293945,43.150001525878906,43.400001525878906,40.16102981567383,911100,FLS,0.9573730859682106,1.0626226909966427,0.9771340598992796,0.9789917900086822,-0.0216187040404716,0.0629958719149875,-0.1127553109891189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,43.470001220703125,43.880001068115234,43.34999847412109,43.720001220703125,40.4571533203125,927500,FLS,0.9336686278946972,1.0493308252244098,0.961671664026552,0.942840182406444,-0.0091715545117467,0.0576063407500929,-0.1256783416265025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,43.7400016784668,43.77999877929688,43.13999938964844,43.29999923706055,40.0684928894043,884800,FLS,0.9321016421332832,1.066236850485757,0.9896461394849349,0.9530778204901076,-0.0209761783568245,0.0650126034383418,-0.0996516788659432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,43.22999954223633,43.22999954223633,42.220001220703125,42.470001220703125,39.30043411254883,1111700,FLS,0.9752766668417072,1.0939338927060784,1.001857921471102,0.966664672858564,0.0086119939831432,0.0806593147098702,-0.083927117988547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,42.709999084472656,43.869998931884766,42.59999847412109,43.470001220703125,40.225807189941406,1194900,FLS,0.9452497374573658,1.081016000638789,0.9662737267512024,0.9609362737659176,-0.0156865363085517,0.0761422307906383,-0.1088078794555186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,43.560001373291016,44.0099983215332,43.36000061035156,44.0,40.71623992919922,1427000,FLS,0.9588637972971984,1.087629027280415,0.9644978347345272,0.9729510699723092,-0.0140872726751108,0.09290380327606,-0.0987671969108523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,44.54999923706055,45.34999847412109,44.20000076293945,45.04999923706055,41.68788909912109,1764500,FLS,0.951609455511094,1.0549206962152151,0.9563550547526912,0.9917823196316324,-0.0401728641205385,0.0586076891462208,-0.1258532353661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,45.290000915527344,45.38999938964844,43.220001220703125,43.380001068115234,40.14251708984375,1679900,FLS,1.015445039113875,1.0860380761599222,1.007130964960962,0.9854883712686996,0.0299566678451754,0.0981182787996661,-0.0686974103274205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,43.29999923706055,44.54999923706055,43.20000076293945,44.33000183105469,41.02162170410156,1649400,FLS,0.9857884431331282,1.0335320208020182,0.9848648430493608,0.981540936006692,0.0042475071264361,0.0537256175478927,-0.0806530602793752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,44.45000076293945,44.540000915527344,43.58000183105469,43.709999084472656,40.44789123535156,1489200,FLS,1.0016015018901891,1.0571549721158913,0.9997582798807751,0.9694690060853024,0.0321324958048866,0.0854429394397233,-0.0460570834679607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,43.630001068115234,43.84000015258789,43.31999969482422,43.77000045776367,40.50342178344727,1091700,FLS,0.9956590528916304,1.0382634553961585,1.0221365604641066,0.962138874344328,0.0335201785473024,0.0650268554344187,-0.0273076601245261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,43.630001068115234,44.11000061035156,42.88999938964844,44.06999969482422,40.78102493286133,2493500,FLS,1.0043112104848968,1.0266371052207937,0.9968585195399168,0.9712482450100663,0.0330629654748303,0.0577059203821979,-0.0453961855968573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,44.31999969482422,45.56999969482422,44.31999969482422,45.34000015258789,41.95624542236328,1974500,FLS,0.9907365297586652,0.9839224670680156,0.9707164871677048,0.9795485186833895,0.0111880110752756,0.0210110182569271,-0.0828126209438901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,45.619998931884766,45.790000915527344,44.58000183105469,45.02999877929688,41.66938018798828,1511800,FLS,0.976460212216404,0.99805756058245,1.0063109598514306,0.966216685842239,0.010243526374165,0.0337313096112041,-0.0495818321158343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
