Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Issuance Of Stock
2017-10-13,40.68999862670898,40.86000061035156,40.36000061035156,40.75,35.98755645751953,553900,DEI,0.9975461955271624,0.9520515433559872,0.909964063726624,1.0098252549340063,-0.0122790594068441,-0.1561979550312878,-0.166926540116993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,40.7400016784668,40.90999984741211,40.52000045776367,40.869998931884766,36.09352493286133,518100,DEI,0.9845853298471384,0.9578725854896492,0.921422374264416,1.0047827275420922,-0.0201973976949537,-0.1571891796520584,-0.1641716230957904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,40.83000183105469,41.09000015258789,40.81999969482422,41.02000045776367,36.22600173950195,505300,DEI,0.9917114106786876,0.964425891037568,0.9279321732411204,1.016827126331923,-0.0251157156532354,-0.1565698791317482,-0.1590061130736798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,41.0,41.119998931884766,40.66999816894531,40.720001220703125,35.961055755615234,328900,DEI,0.9948428843823176,0.9685665868425448,0.9273047822870008,1.016900814218988,-0.0220579298366703,-0.1480171372547616,-0.1486905621376545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,40.720001220703125,40.93000030517578,40.27000045776367,40.52000045776367,35.7844352722168,423700,DEI,1.0034550818571155,0.9763265436655678,0.9481337963419476,1.0195478153138224,-0.0160927334567069,-0.1402243586736337,-0.1296997449758765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,40.56999969482422,40.56999969482422,39.75,39.810001373291016,35.157413482666016,613100,DEI,1.0303943934147144,0.9783227660108904,0.9602083481395202,1.0187296628598663,0.011664730554848,-0.1386027597666541,-0.1052656610849439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,39.93999862670898,40.06999969482422,39.65999984741211,39.83000183105469,35.175079345703125,434200,DEI,1.0210895076161466,0.9689901328888956,0.9673570015017998,1.0231439317955078,-0.0020544241793611,-0.1452480200757865,-0.1011001503637887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,39.83000183105469,39.93000030517578,39.52999877929688,39.540000915527344,34.918968200683594,607400,DEI,1.0349011415807952,0.974315797661255,0.987519715860018,1.023176662025299,0.0117244795554958,-0.1264770861851395,-0.0918611044378352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,39.41999816894531,39.88999938964844,39.25,39.470001220703125,34.85714340209961,412100,DEI,1.0354699613935443,0.985730374668772,0.994918463739513,1.028738706809164,0.0067312545843802,-0.1224834468857936,-0.0989027985457915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,39.68000030517578,39.68000030517578,39.2599983215332,39.27000045776367,34.680519104003906,580800,DEI,1.029539262304909,0.9735849367911484,0.99379362004732,1.0357335667629224,-0.0061943044580132,-0.1307835938962929,-0.0972284142735412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,39.33000183105469,39.88999938964844,39.130001068115234,39.7400016784668,35.09559631347656,574100,DEI,1.0135882218671537,0.9516898729361636,0.9812752035303964,1.0327543330408862,-0.0191661111737324,-0.1267290806598771,-0.1148535952046732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,39.68999862670898,39.81999969482422,39.4900016784668,39.58000183105469,34.95429229736328,464500,DEI,1.0184438426560216,0.9219829231682262,0.99522484742539,1.0448229351223306,-0.0263790924663089,-0.1241280104042525,-0.1151646449694769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,39.56999969482422,39.79999923706055,39.25,39.790000915527344,35.139747619628906,430200,DEI,1.0188490170190565,0.9095311015131452,0.9856440859717788,1.0378093145840102,-0.0189602975649536,-0.144125266901346,-0.1219358651566446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,39.880001068115234,40.13999938964844,39.7400016784668,39.88999938964844,35.228057861328125,464000,DEI,1.0137879184270322,0.9080077757843572,0.9684420623500783,1.0388512590749122,-0.0250633406478799,-0.1465762425674925,-0.1410005439089902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,39.91999816894531,40.150001525878906,39.70000076293945,39.709999084472656,35.06910705566406,529200,DEI,1.0032731958426464,0.8850129922738176,0.9565026417478394,1.0310647944789963,-0.0277915986363499,-0.1330333498461818,-0.1479993695377427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,39.369998931884766,40.0,39.369998931884766,39.790000915527344,35.139747619628906,591600,DEI,1.003267050049752,0.9087725531754598,0.9438858778545572,1.0262436118253355,-0.0229765617755837,-0.1168638523922926,-0.1639244408348089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,39.88999938964844,40.22999954223633,39.83000183105469,40.02000045776367,35.34286880493164,392000,DEI,1.0064967634370547,0.9048067975970868,0.9323853921690212,1.0311845275729687,-0.024687764135914,-0.1313041316053576,-0.1733428921670855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,39.97999954223633,40.47999954223633,39.97999954223633,40.40999984741211,35.68729782104492,596900,DEI,1.0054442385104942,0.9047884649528484,0.9211301594373446,1.0414917955670933,-0.036047557056599,-0.1411213450748176,-0.1906961996577255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,39.869998931884766,40.09000015258789,39.43999862670898,39.97999954223633,35.30754852294922,1121700,DEI,1.0115054979319686,0.9092352335251654,0.937626071479274,1.0390384642435906,-0.0275329663116219,-0.1517695295725731,-0.1770272339220776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,39.959999084472656,40.290000915527344,39.900001525878906,40.08000183105469,35.39586639404297,479300,DEI,1.012225161534653,0.9139951506733512,0.9365504039632652,1.0401272810196784,-0.0279021194850255,-0.161579702060741,-0.1761285888630582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,40.06999969482422,40.56999969482422,40.04999923706055,40.130001068115234,35.44001770019531,571900,DEI,1.0179416618552422,0.9158650855055784,0.953056212506948,1.0393664161720684,-0.0214247543168262,-0.1600281631348393,-0.16028174784798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,40.310001373291016,40.75,40.29999923706055,40.5099983215332,35.77560043334961,1051900,DEI,1.0123427776650478,0.9087642091756136,0.9393646585719314,1.0305050740272153,-0.0181622963621674,-0.1579030055907071,-0.1722679022586754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,40.5,40.81999969482422,40.43000030517578,40.650001525878906,35.89925003051758,462300,DEI,1.0115619620194856,0.8860811965180755,0.9386216201368368,1.043144349882203,-0.0315823878627175,-0.1788595859247468,-0.175030600701414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,40.58000183105469,40.630001068115234,40.13999938964844,40.2400016784668,35.53715515136719,419700,DEI,1.0285785991447698,0.9001100489788803,0.9494440229406822,1.0570826794517585,-0.0285040803069887,-0.1678396692947168,-0.1611840764899657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,40.290000915527344,40.77999877929688,40.290000915527344,40.68000030517578,35.92573928833008,507000,DEI,1.0031955727699189,0.9039772590320988,0.9590985798362808,1.0412088647392546,-0.0380132919693356,-0.1665019533055193,-0.1531161309268673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,40.720001220703125,40.79999923706055,40.41999816894531,40.5099983215332,35.77560043334961,479900,DEI,0.9977786092428323,0.9087642091756136,0.9626236317035848,1.0392013474275237,-0.0414227381846913,-0.1665568385033518,-0.137315740214091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.630001068115234,40.83000183105469,40.40999984741211,40.65999984741211,35.90807342529297,447100,DEI,0.9886868132300076,0.8863583632402805,0.9585737344798508,1.0381241126825425,-0.0494372994525348,-0.1713511973885781,-0.1485942173092809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,40.720001220703125,41.04999923706055,40.720001220703125,41.02000045776367,36.22600173950195,768300,DEI,0.9902485450057068,0.8768621868283331,0.9585588435400296,1.03199537924298,-0.0417468342372733,-0.1657393529751136,-0.1470106216793749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,41.02000045776367,41.150001525878906,40.66999816894531,40.66999816894531,35.91690444946289,642500,DEI,1.008851986229795,0.8903458811791447,0.9650641539324772,1.0328322263084138,-0.0239802400786186,-0.1441577651392349,-0.1445598847635331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,40.810001373291016,41.18999862670898,40.56999969482422,40.91999816894531,36.13768005371094,346900,DEI,1.0039105796136416,0.8878570623298635,0.9549594036951948,1.032019884081241,-0.028109304467599,-0.1548539596648451,-0.1620656677940414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,41.02000045776367,41.16999816894531,40.83000183105469,40.869998931884766,36.09352493286133,619100,DEI,1.0115389399855268,0.8978054791627847,0.9548881326941108,1.0369551897736955,-0.0254162497881689,-0.1592257576275835,-0.1621793627916887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,40.81999969482422,40.91999816894531,40.27999877929688,40.43000030517578,35.7049560546875,765300,DEI,1.0218008000136751,0.9200188251081216,0.9655305005213763,1.020376345675996,0.0014244543376791,-0.1333943546452627,-0.1458687495097583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,40.43999862670898,40.5099983215332,40.150001525878906,40.27999877929688,35.57248306274414,799200,DEI,1.0261058498701303,0.931188286940866,0.9671140714327,1.026253639124301,-0.0001477892541705,-0.1228650677143438,-0.1451701920095172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,40.470001220703125,40.68000030517578,40.2599983215332,40.310001373291016,35.59898376464844,1613300,DEI,1.0151081326095204,0.9282485324783596,0.9804689425485904,1.0246409570196735,-0.0095328244101531,-0.1211766499954887,-0.1303327593853447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,40.470001220703125,40.84000015258789,39.97999954223633,40.540000915527344,35.80209732055664,1138100,DEI,0.9942105237922476,0.9304279402747166,0.97040810074899,1.029880242563007,-0.0356697187707593,-0.1378123354166249,-0.1387558299194007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,40.72999954223633,41.08000183105469,40.380001068115234,40.43999862670898,35.71377944946289,956000,DEI,0.9897025823013148,0.9339728799561384,0.9703026643550902,1.036157586789428,-0.0464550044881131,-0.1366384179974202,-0.1471080581000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,40.45000076293945,40.619998931884766,39.81999969482422,39.84000015258789,35.183895111083984,737400,DEI,1.0043556244346488,0.942230431430493,0.9882217184468768,1.0465343935592823,-0.0421787691246335,-0.1291792235947133,-0.136803490607987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,39.790000915527344,40.06999969482422,39.650001525878906,39.91999816894531,35.25455093383789,547600,DEI,0.9965457911791564,0.9423584380869072,0.9963927901682026,1.048372731047773,-0.0518269398686166,-0.1267809064994161,-0.1315895649128433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,39.9900016784668,40.34999847412109,39.90999984741211,40.27999877929688,35.57248306274414,868600,DEI,0.9726520204098332,0.9321874169245994,0.9905059595524472,1.0387885930282448,-0.0661365726184115,-0.1248313959841747,-0.1241050432305594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,40.29999923706055,40.709999084472656,40.16999816894531,40.630001068115234,35.881587982177734,622400,DEI,0.9551109312286662,0.9400052710234152,0.9934434337219836,1.0447156071702373,-0.089604675941571,-0.1169767662678693,-0.1203824339822853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,40.560001373291016,40.900001525878906,40.27999877929688,40.43999862670898,35.71377944946289,801000,DEI,0.9543740633164188,0.9332264704496924,1.003372621660851,1.0484619827112251,-0.0940879193948063,-0.1113970493849585,-0.1010785697800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,40.5099983215332,40.70000076293945,40.2599983215332,40.56999969482422,35.82858657836914,1128100,DEI,0.956275754614257,0.9153562687701317,1.0059012489979768,1.0415757419863072,-0.0852999873720502,-0.1334309380784614,-0.101595222931458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,40.650001525878906,41.150001525878906,40.54999923706055,40.84999847412109,36.075870513916016,903600,DEI,0.9571097738169092,0.904648510167998,0.9975180481318056,1.0495576207370112,-0.092447846920102,-0.1442272819873913,-0.0929761634062948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,40.790000915527344,41.27999877929688,40.72999954223633,41.0099983215332,36.21717071533203,841800,DEI,0.9435622955443762,0.8920419535724976,0.9901675922576872,1.0539026313731312,-0.110340335828755,-0.1386845391623775,-0.1102845720539779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,41.040000915527344,41.40999984741211,40.880001068115234,41.119998931884766,36.31431579589844,3597700,DEI,0.9434849016448204,0.8676342863865842,0.9727354568163722,1.0520989179928428,-0.1086140163480224,-0.133088911226187,-0.1010991047552272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,41.13999938964844,41.59000015258789,41.13999938964844,41.38999938964844,36.5527572631836,651400,DEI,0.9458383070241696,0.873885550599316,0.9747658286515064,1.049480051520865,-0.1036417444966955,-0.1420079378076687,-0.0966265472618941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.369998931884766,41.43999862670898,40.5099983215332,40.810001373291016,36.04054260253906,844500,DEI,0.9693886796223294,0.8895101850036813,1.0038595179497645,1.0585213557872055,-0.0891326761648763,-0.1150967832887026,-0.0737151955173895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,40.91999816894531,41.369998931884766,40.41999816894531,40.41999816894531,35.696128845214844,1299300,DEI,0.9757550232828636,0.92190489238288,1.0102659613235376,1.0561912314345747,-0.0804362081517111,-0.0802224878605774,-0.0701900946069284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,40.54999923706055,40.79999923706055,40.20000076293945,40.20000076293945,35.50183868408203,570200,DEI,0.9840981566403348,0.9264458082086744,1.0221357029220357,1.054691754118366,-0.0705935974780311,-0.0875505801997271,-0.0562547387548721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,40.2599983215332,40.720001220703125,40.25,40.619998931884766,35.872745513916016,444900,DEI,0.9588142059215268,0.8914264142516476,1.016336543906336,1.0628648969920689,-0.1040506910705418,-0.0997114859536276,-0.0718062704525883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,40.619998931884766,41.060001373291016,40.540000915527344,41.02999877929688,36.234840393066406,446600,DEI,0.940650060544834,0.8911610016732735,1.0094107158987091,1.054562443450246,-0.113912382905412,-0.1102503623184184,-0.0875455217242959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,41.130001068115234,41.27000045776367,40.900001525878906,41.08000183105469,36.27899932861328,547400,DEI,0.9377905395842538,0.8950086022323955,1.004459155010735,1.0427572783556516,-0.1049667387713977,-0.1169391201767739,-0.0998217180809406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,40.880001068115234,41.16999816894531,40.72999954223633,41.09000015258789,36.51000595092773,602600,DEI,0.9411048870223938,0.8859147628969086,0.9963773442334818,1.039387058829826,-0.0982821718074321,-0.1298292030611232,-0.1055360543445731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,41.11000061035156,41.38999938964844,40.959999084472656,41.060001373291016,36.48335266113281,703200,DEI,0.925475005363925,0.8779784422492433,0.995377509490906,1.0452598484191695,-0.1197848430552445,-0.1220662963914093,-0.1064034838138635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,41.13999938964844,41.54999923706055,40.97999954223633,41.08000183105469,36.50113296508789,1136700,DEI,0.9150434762706544,0.8687261281825999,0.9971126250750768,1.0173995405954512,-0.1023560643247968,-0.1247824905460531,-0.1034831848812503,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-03,41.20000076293945,41.290000915527344,40.4900016784668,40.66999816894531,36.136817932128906,599400,DEI,0.8918123518824455,0.8821886298499427,1.001185045998913,0.9765980219270426,-0.0847856700445971,-0.1217601624739127,-0.0942634148866012,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-04,40.72999954223633,40.72999954223633,40.0,40.060001373291016,35.59482192993164,663600,DEI,0.8979028866133839,0.8931077790527436,1.0103585168914395,0.9849127815791188,-0.0870098949657349,-0.1052491572662485,-0.0792363428917579,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-05,40.18999862670898,40.18999862670898,39.66999816894531,39.77999877929688,35.34601974487305,1319100,DEI,0.9049774400272316,0.8953443796814223,1.0082998165177617,0.9789917900086822,-0.0740143499814506,-0.1042824394002328,-0.0815895543706368,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-08,39.75,39.869998931884766,39.34999847412109,39.77000045776367,35.33714294433594,1492400,DEI,0.8783000770773645,0.9067100487724836,1.003711588160744,0.942840182406444,-0.0645401053290795,-0.0850144357018332,-0.0836384174923106,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-09,39.77000045776367,39.84000015258789,39.43000030517578,39.540000915527344,35.132774353027344,900300,DEI,0.9089529292889372,0.9163138015554224,1.0167264468917288,0.9530778204901076,-0.0441248912011704,-0.0849104454919926,-0.0725713714591493,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
2018-01-10,39.400001525878906,39.5,38.790000915527344,38.93999862670898,34.599647521972656,559400,DEI,0.9242425929621426,0.9407769933925684,1.0139152974226275,0.966664672858564,-0.0424220798964213,-0.0724975846036398,-0.0718697420370215,6281000.0,3272539000.0,4390592000.0,2437524000.0,1464525000.0,92813000.0,8292641000.0,1696000.0,9356000.0,-879810000.0,107012000.0,43099000.0,5943000.0,176645000.0,166190000.0,807000.0,43099000.0,7817611000.0,355071000.0,107735000.0,2431243000.0,109001000.0,4117390000.0,62741000.0,39418000.0,0.0,-669595000.0,-288044000.0,330616000.0,23822000.0,94443000.0,63718000.0,-59847000.0,402697000.0,258755000.0,17120000.0,-146026000.0,-1221000.0,231364000.0,16064000.0,593169000.0
