,2021-07-02,2021-04-02,2020-12-31,2020-10-02
Change To Liabilities,4100000.0,-27600000.0,-20500000.0,27800000.0
Total Cashflows From Investing Activities,-17300000.0,-5500000.0,-5100000.0,-9600000.0
Net Borrowings,-100000.0,-475500000.0,-475500000.0,-249900000.0
Total Cash From Financing Activities,6500000.0,-469600000.0,3800000.0,-244400000.0
Change To Operating Activities,-4200000.0,-57900000.0,32600000.0,50100000.0
Issuance Of Stock,8500000.0,5300000.0,5100000.0,3700000.0
Net Income,90100000.0,71700000.0,108400000.0,35600000.0
Change In Cash,112700000.0,-447700000.0,188100000.0,-121600000.0
Effect Of Exchange Rate,2800000.0,10800000.0,-4000000.0,-15700000.0
Total Cash From Operating Activities,120700000.0,16600000.0,193400000.0,148100000.0
Depreciation,37700000.0,38500000.0,40500000.0,42500000.0
Other Cashflows From Investing Activities,2900000.0,2800000.0,2700000.0,3600000.0
Change To Inventory,-27500000.0,-20400000.0,-4900000.0,26200000.0
Change To Account Receivables,3600000.0,-5100000.0,7600000.0,-61800000.0
Other Cashflows From Financing Activities,-1900000.0,600000.0,-1300000.0,1800000.0
Change To Netincome,11100000.0,11200000.0,24300000.0,22400000.0
Capital Expenditures,-20200000.0,-8300000.0,-13100000.0,-13200000.0
