,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,23641000.0,38394000.0,57120000.0,79626000.0
1,Capital Surplus,3100633000.0,3306006000.0,3722723000.0,4287487000.0
2,Total Liab,25903491000.0,21816109000.0,20905766000.0,20017278000.0
3,Total Stockholder Equity,3594951000.0,4954697000.0,4825588000.0,4977598000.0
4,Total Assets,29498442000.0,26770806000.0,25731354000.0,24994876000.0
5,Common Stock,1207000.0,1219000.0,1251000.0,1305000.0
6,Other Current Assets,104496000.0,84679000.0,91354000.0,566735000.0
7,Retained Earnings,409391000.0,1652248000.0,1182674000.0,723471000.0
8,Other Liab,85930000.0,36351000.0,37482000.0,28635000.0
9,Good Will,1078670000.0,2548670000.0,2548670000.0,2548670000.0
10,Treasury Stock,83720000.0,-4776000.0,-81060000.0,-34665000.0
11,Other Assets,18938227000.0,18907116000.0,18037627000.0,17027204000.0
12,Cash,3157761000.0,634424000.0,383167000.0,395737000.0
13,Total Current Liabilities,25246378000.0,21176187000.0,20414324000.0,19525864000.0
14,Other Stockholder Equity,172523000.0,78658000.0,-6075000.0,31171000.0
15,Property Plant Equipment,492867000.0,491970000.0,327338000.0,316483000.0
16,Total Current Assets,3426384000.0,824155000.0,580847000.0,1124149000.0
17,Long Term Investments,5538653000.0,3960501000.0,4179752000.0,3898744000.0
18,Net Tangible Assets,2492640000.0,2367633000.0,2219798000.0,2349302000.0
19,Net Receivables,122581000.0,84079000.0,78228000.0,137387000.0
20,Long Term Debt,465812000.0,458217000.0,453960000.0,462779000.0
21,Inventory,14027000.0,440000.0,5299000.0,1329000.0
22,Accounts Payable,24940717000.0,19233036000.0,18870501000.0,18865536000.0
23,Deferred Long Term Asset Charges,,,17489000.0,
0,Investments,-1312019000.0,341302000.0,-318568000.0,-102880000.0
1,Change To Liabilities,0.0,0.0,0.0,76860000.0
2,Total Cashflows From Investing Activities,-1680979000.0,-631306000.0,-917193000.0,32741000.0
3,Net Borrowings,-1754008000.0,387894000.0,891400000.0,-461349000.0
4,Total Cash From Financing Activities,3720143000.0,300503000.0,296496000.0,-537942000.0
5,Change To Operating Activities,-202125000.0,-6188000.0,1377000.0,-115495000.0
6,Net Income,-1237574000.0,468636000.0,465339000.0,357818000.0
7,Change In Cash,2523037000.0,251857000.0,-12670000.0,-21233000.0
8,Repurchase Of Stock,-75369000.0,-162965000.0,-315542000.0,-109153000.0
9,Total Cash From Operating Activities,483873000.0,582660000.0,608027000.0,483968000.0
10,Depreciation,60159000.0,63218000.0,36303000.0,25502000.0
11,Other Cashflows From Investing Activities,25831000.0,324000.0,5712000.0,27805000.0
12,Dividends Paid,-159748000.0,-289048000.0,-288193000.0,-247403000.0
13,Other Cashflows From Financing Activities,5709268000.0,364622000.0,8831000.0,279963000.0
14,Change To Netincome,1834548000.0,32978000.0,83637000.0,118516000.0
15,Capital Expenditures,-59294000.0,-70100000.0,-40995000.0,-81515000.0
