,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,172000000.0,121000000.0,124000000.0,240000000.0
Total Cashflows From Investing Activities,-101000000.0,-99000000.0,-134000000.0,-90000000.0
Net Borrowings,-439000000.0,-135000000.0,-427000000.0,-236000000.0
Total Cash From Financing Activities,-673000000.0,-355000000.0,-624000000.0,-465000000.0
Change To Operating Activities,-20000000.0,-109000000.0,-60000000.0,33000000.0
Net Income,448000000.0,325000000.0,428000000.0,443000000.0
Change In Cash,-179000000.0,94000000.0,37000000.0,41000000.0
Effect Of Exchange Rate,2000000.0,2000000.0,5000000.0,-8000000.0
Total Cash From Operating Activities,593000000.0,546000000.0,790000000.0,604000000.0
Depreciation,178000000.0,175000000.0,163000000.0,165000000.0
Dividends Paid,-232000000.0,-192000000.0,-211000000.0,-212000000.0
Change To Inventory,-54000000.0,-77000000.0,68000000.0,-74000000.0
Change To Account Receivables,-4000000.0,-37000000.0,-4000000.0,-59000000.0
Other Cashflows From Financing Activities,-2000000.0,-43000000.0,14000000.0,-24000000.0
Change To Netincome,-37000000.0,123000000.0,44000000.0,43000000.0
Capital Expenditures,-109000000.0,-95000000.0,-105000000.0,-80000000.0
Issuance Of Stock,,140000000.0,140000000.0,7000000.0
Repurchase Of Stock,,-125000000.0,-125000000.0,-125000000.0
Other Cashflows From Investing Activities,,1000000.0,2000000.0,4000000.0
Investments,,,-1000000.0,-4000000.0
