,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-5000000.0,-16000000.0,-4000000.0,250000000.0
Change To Liabilities,624000000.0,583000000.0,206000000.0,392000000.0
Total Cashflows From Investing Activities,-316000000.0,-150000000.0,-19131000000.0,-72000000.0
Net Borrowings,-1003000000.0,-1324000000.0,8316000000.0,-2436000000.0
Total Cash From Financing Activities,-1990000000.0,-2364000000.0,17577000000.0,-2480000000.0
Change To Operating Activities,-255000000.0,-222000000.0,-87000000.0,-20000000.0
Issuance Of Stock,29000000.0,29000000.0,9000000000.0,9000000000.0
Net Income,1325000000.0,1254000000.0,586000000.0,2448000000.0
Change In Cash,144000000.0,-28000000.0,44000000.0,-1016000000.0
Effect Of Exchange Rate,-6000000.0,12000000.0,-15000000.0,-4000000.0
Total Cash From Operating Activities,2456000000.0,2474000000.0,1613000000.0,1540000000.0
Depreciation,653000000.0,658000000.0,434000000.0,264000000.0
Other Cashflows From Investing Activities,3000000.0,-8000000.0,-5000000.0,-28000000.0
Dividends Paid,-846000000.0,-844000000.0,-232000000.0,-44000000.0
Change To Inventory,-107000000.0,-24000000.0,185000000.0,356000000.0
Change To Account Receivables,-5000000.0,-7000000.0,82000000.0,-220000000.0
Other Cashflows From Financing Activities,-170000000.0,-196000000.0,493000000.0,-84000000.0
Change To Netincome,312000000.0,196000000.0,136000000.0,-1760000000.0
Capital Expenditures,-461000000.0,-330000000.0,-180000000.0,-44000000.0
