,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,247200000.0,227300000.0,304900000.0,1030100000.0
Capital Surplus,3427200000.0,3257700000.0,3172400000.0,3099800000.0
Total Liab,21025500000.0,24906500000.0,28055600000.0,28829500000.0
Total Stockholder Equity,1521600000.0,1588300000.0,2332100000.0,1855300000.0
Other Current Liab,1177000000.0,1164300000.0,1304000000.0,1279900000.0
Total Assets,22547100000.0,26494800000.0,30387700000.0,30684800000.0
Common Stock,1200000.0,1100000.0,1100000.0,1100000.0
Other Current Assets,1228400000.0,869200000.0,1474000000.0,938400000.0
Retained Earnings,4832100000.0,5163300000.0,5012400000.0,4167100000.0
Other Liab,525000000.0,531800000.0,795000000.0,702400000.0
Good Will,1369600000.0,954900000.0,954800000.0,3880100000.0
Treasury Stock,-6738900000.0,-6833800000.0,-5853800000.0,-5412700000.0
Other Assets,917300000.0,727300000.0,4215600000.0,684600000.0
Cash,3081500000.0,3874400000.0,3817400000.0,4190000000.0
Total Current Liabilities,10421900000.0,11872000000.0,11484000000.0,10146700000.0
Deferred Long Term Asset Charges,359200000.0,45200000.0,44000000.0,28100000.0
Short Long Term Debt,1952100000.0,3132200000.0,2856500000.0,1471200000.0
Other Stockholder Equity,-5000000.0,-99900000.0,-138100000.0,-140200000.0
Property Plant Equipment,378600000.0,472600000.0,200700000.0,384400000.0
Total Current Assets,19634400000.0,24112700000.0,24711700000.0,24705600000.0
Net Tangible Assets,-95200000.0,406100000.0,1072400000.0,-3054900000.0
Net Receivables,383800000.0,451100000.0,404000000.0,822300000.0
Long Term Debt,6563500000.0,7001700000.0,10520600000.0,13415700000.0
Inventory,164300000.0,218000000.0,248000000.0,234100000.0
Accounts Payable,328200000.0,300800000.0,486200000.0,651200000.0
