,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,36100000.0,39800000.0,-42100000.0,-58900000.0
Change To Liabilities,122900000.0,-252100000.0,-111200000.0,140400000.0
Total Cashflows From Investing Activities,1774300000.0,2860800000.0,-1872000000.0,-4268100000.0
Net Borrowings,-1721000000.0,-3237700000.0,-1474100000.0,2207500000.0
Total Cash From Financing Activities,-4166500000.0,-4091700000.0,-1217900000.0,4004900000.0
Change To Operating Activities,95100000.0,-13900000.0,20000000.0,-45800000.0
Issuance Of Stock,2800000.0,12400000.0,17600000.0,18400000.0
Net Income,213700000.0,278000000.0,963100000.0,788700000.0
Change In Cash,-494900000.0,-9600000.0,-347000000.0,2346200000.0
Effect Of Exchange Rate,14600000.0,3600000.0,-12000000.0,10300000.0
Total Cash From Operating Activities,1882700000.0,1217700000.0,2754900000.0,2599100000.0
Depreciation,148300000.0,136800000.0,154100000.0,155000000.0
Other Cashflows From Investing Activities,-40700000.0,-5000000.0,-34000000.0,-235700000.0
Dividends Paid,-60600000.0,-127400000.0,-125200000.0,-115500000.0
Change To Account Receivables,64900000.0,4100000.0,-93000000.0,-10300000.0
Other Cashflows From Financing Activities,-2387700000.0,237100000.0,807000000.0,2448200000.0
Change To Netincome,1165800000.0,982100000.0,1735100000.0,1494200000.0
Capital Expenditures,-54000000.0,-142300000.0,-199800000.0,-225400000.0
Repurchase Of Stock,,-976100000.0,-443200000.0,-553700000.0
