,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-25500000.0,-200000.0,-35000000.0,18600000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-474400000.0,1009000000.0,-1590500000.0,24800000.0
Net Borrowings,730900000.0,-1889500000.0,1268500000.0,-1058800000.0
Total Cash From Financing Activities,376200000.0,-1740800000.0,897800000.0,-2152700000.0
Change To Operating Activities,-159800000.0,154900000.0,161300000.0,301400000.0
Net Income,273500000.0,286200000.0,12000000.0,133300000.0
Change In Cash,120200000.0,-216300000.0,-287700000.0,-1700200000.0
Effect Of Exchange Rate,2400000.0,-1700000.0,10900000.0,6600000.0
Total Cash From Operating Activities,216000000.0,517200000.0,394100000.0,421100000.0
Depreciation,31500000.0,34000000.0,63500000.0,40200000.0
Other Cashflows From Investing Activities,-26300000.0,-13200000.0,51700000.0,-37700000.0
Dividends Paid,-10200000.0,-10700000.0,-10600000.0,-10000000.0
Other Cashflows From Financing Activities,-344500000.0,159400000.0,-360100000.0,-1083900000.0
Change To Netincome,62900000.0,33600000.0,147400000.0,-62100000.0
Capital Expenditures,-22700000.0,-12200000.0,-16100000.0,-11800000.0
