,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,14281000.0,18485000.0,33387000.0,14141000.0
Total Cashflows From Investing Activities,-6319000.0,-5040000.0,-470000.0,-327000.0
Total Cash From Financing Activities,4019000.0,2145000.0,115919000.0,-2203000.0
Change To Operating Activities,-17597000.0,1315000.0,-11887000.0,2821000.0
Issuance Of Stock,4019000.0,2800000.0,328631000.0,328631000.0
Net Income,-3069000.0,-8965000.0,-5093000.0,-423000.0
Change In Cash,1322000.0,17411000.0,139033000.0,15747000.0
Effect Of Exchange Rate,-401000.0,604000.0,604000.0,604000.0
Total Cash From Operating Activities,4023000.0,19702000.0,23584000.0,18277000.0
Depreciation,9784000.0,9790000.0,9376000.0,9416000.0
Change To Account Receivables,-7066000.0,-4838000.0,-10958000.0,-7684000.0
Change To Netincome,3862000.0,1483000.0,6048000.0,-2925000.0
Capital Expenditures,-3290000.0,-2532000.0,-470000.0,-327000.0
Other Cashflows From Financing Activities,,-655000.0,-7712000.0,-2203000.0
Net Borrowings,,,-205000000.0,-205000000.0
