Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Net Borrowings
2017-09-29,17.883333206176758,18.100000381469727,17.733333587646484,18.08666610717773,17.15923309326172,13744500,CSX,0.929414053208068,1.0504734126393065,1.0218053261422928,1.0206479989635429,-0.0912339457554748,-0.0397869760831395,-0.0674878728489101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,17.60333251953125,17.81999969482422,17.459999084472656,17.593332290649414,16.69119644165039,24230700,CSX,0.9501704606356718,1.0978082032738226,1.0714631960666412,1.012478214064533,-0.0623077534288611,0.0091006475124229,-0.0176676824102925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,17.559999465942383,17.68000030517578,17.31999969482422,17.373332977294922,16.48247718811035,20766000,CSX,0.99040706168385,1.1313551422687904,1.0749756554512984,1.0113391723313174,-0.0209321106474674,0.0413917672638883,-0.0068249867692737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,17.329999923706055,17.40333366394043,17.213333129882812,17.273332595825195,16.387603759765625,14476200,CSX,0.9901584343440928,1.1479782407088412,1.0971475905465475,1.0126829906128405,-0.0225245562687477,0.0594945536872748,0.0071882239498834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,17.303333282470703,17.46666717529297,17.170000076293945,17.450000762939453,16.555213928222656,15098700,CSX,0.9770770879177852,1.1213990114865722,1.089119785246034,1.0121464877707815,-0.0350693998529962,0.0385985358034595,-0.0088019635252252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,17.420000076293945,17.456666946411133,17.26333236694336,17.450000762939453,16.555213928222656,13344000,CSX,0.9898756869477056,1.1254256483519014,1.1746016567392883,1.0081446760609294,-0.0182689891132238,0.0304824255248652,0.0740285903035247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,17.483333587646484,17.633333206176758,17.450000762939453,17.60333251953125,16.70068359375,9181800,CSX,0.9750047053621028,1.126267592572289,1.1678056612358565,1.0143616235707735,-0.0393569182086707,0.0225521676196363,0.0693235150591595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,17.626667022705078,17.64666748046875,17.450000762939453,17.463333129882812,16.56786346435547,9039300,CSX,0.9587710324680198,1.1138361969125743,1.1550440393022048,1.008797349947511,-0.0500263174794911,0.0209855207686286,0.0657467266082492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,17.3799991607666,17.700000762939453,17.34000015258789,17.69333267211914,16.78607177734375,13800600,CSX,0.9434816019932878,1.091035908814899,1.1457254256916696,1.0091988628593096,-0.0657172608660218,-0.0101962989278072,0.0576283754986759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,17.729999542236328,17.953332901000977,17.706666946411133,17.860000610351562,16.944194793701172,15402900,CSX,0.9285177423933754,1.0875991344987268,1.1134015141094222,1.0112728774332036,-0.0827551350398282,-0.0110857913246258,0.0373664131442927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,17.913333892822266,17.979999542236328,17.583332061767578,17.610000610351562,16.707012176513672,11840100,CSX,0.935074673894653,1.0923985128468234,1.1444703369658211,1.0098252549340063,-0.0747505810393535,-0.0158509855404516,0.0675797331222041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,17.600000381469727,17.76333236694336,17.536666870117188,17.613332748413086,16.710172653198242,19795200,CSX,0.9203255288842764,1.0967515711493614,1.1299481117500707,1.0047827275420922,-0.0844571986578157,-0.0183101939923462,0.0443541143898642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,17.420000076293945,18.09333229064941,17.366666793823242,18.07666778564453,17.14974594116211,29346900,CSX,0.9242117973540512,1.056977963179507,1.1203142200452298,1.016827126331923,-0.0926153289778718,-0.0640178069898091,0.0333759337304295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,18.09666633605957,18.32666778564453,17.866666793823242,17.893333435058594,16.97580909729004,22398000,CSX,0.9299555527491308,1.0635069070818868,1.115083200817778,1.016900814218988,-0.0869452614698571,-0.0530768170154196,0.0390878563931227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,17.719999313354492,18.040000915527344,17.666667938232422,18.020000457763672,17.09598731994629,15522300,CSX,0.9195341161397228,1.042475132544428,1.115820752383546,1.0195478153138224,-0.1000136991740996,-0.0740757697947736,0.0379872110657217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,18.14999961853028,18.309999465942383,18.036666870117188,18.17333221435547,17.241456985473633,18343200,CSX,0.9211299997156918,1.066269453948116,1.097717691785454,1.0187296628598663,-0.0975996631441745,-0.0506560718294286,0.0322436825609899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,18.18000030517578,18.253332138061523,18.036666870117188,18.040000915527344,17.11496353149414,13544400,CSX,0.942534800967774,1.0615374499758723,1.1004301712772633,1.0231439317955078,-0.0806091308277338,-0.0527007029888098,0.0319730194116747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,18.053333282470703,18.32333374023437,18.049999237060547,18.11000061035156,17.181371688842773,12084000,CSX,0.9368675820691128,1.0505979859873245,1.1125014945070413,1.023176662025299,-0.0863090799561865,-0.05019489785907,0.033120674209188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,18.15999984741211,18.32999992370605,17.56999969482422,17.639999389648438,16.735471725463867,23330700,CSX,0.9572942603246084,1.076883073307935,1.152237005577826,1.028738706809164,-0.0714444464845556,-0.0313307482466305,0.0584157432925214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,17.479999542236328,17.64666748046875,16.893333435058594,17.450000762939453,16.555213928222656,39015300,CSX,0.995797665817943,1.0849649181423322,1.166130626634561,1.0357335667629224,-0.0399359009449793,-0.0194036125451091,0.0751085923136998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,17.373332977294922,17.733333587646484,17.333332061767578,17.51333236694336,16.61530113220215,19315800,CSX,1.0401536963379223,1.0556298596187002,1.1941406944597663,1.0327543330408862,0.0073993632970361,-0.0227890939773405,0.0980118957246967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,17.469999313354492,17.516666412353516,17.09666633605957,17.200000762939453,16.31803321838379,18961200,CSX,1.0845875486786103,1.0114386917471163,1.2268327101559504,1.0448229351223306,0.0397646135562796,-0.0346722418253624,0.1164432177610834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,17.19333267211914,17.200000762939453,16.796667098999023,16.809999465942383,15.94803237915039,22293600,CSX,1.117513510358719,1.0713322781623376,1.2608918259967694,1.0378093145840102,0.0797041957747088,0.0176759097478462,0.1533118748683459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
