,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,1300000.0,2600000.0,3900000.0,7100000.0
1,Capital Surplus,7176793000.0,7166073000.0,7138170000.0,7121112000.0
2,Total Liab,5106383000.0,4940991000.0,4951592000.0,4918025000.0
3,Total Stockholder Equity,5871624000.0,6068556000.0,6149831000.0,6339903000.0
4,Minority Interest,216775000.0,220894000.0,222349000.0,233982000.0
5,Other Current Liab,197100000.0,188300000.0,181700000.0,200700000.0
6,Total Assets,11194791000.0,11230450000.0,11323781000.0,11491919000.0
7,Common Stock,1141000.0,1140000.0,1136000.0,1134000.0
8,Other Current Assets,49417000.0,86565000.0,36014000.0,104638000.0
9,Other Liab,15397000.0,14131000.0,9414000.0,10408000.0
10,Treasury Stock,-1306310000.0,-1098657000.0,-989475000.0,-782343000.0
11,Other Assets,140354000.0,101229000.0,148664000.0,161192000.0
12,Cash,25198000.0,20476000.0,34259000.0,10750000.0
13,Total Current Liabilities,862902000.0,439162000.0,413850000.0,405560000.0
14,Short Long Term Debt,191505000.0,,5300000.0,1300000.0
15,Other Stockholder Equity,-1306310000.0,-1098657000.0,-989475000.0,-782343000.0
16,Property Plant Equipment,10912197000.0,10962706000.0,11049263000.0,11159683000.0
17,Total Current Assets,74615000.0,107141000.0,73973000.0,118988000.0
18,Long Term Investments,66325000.0,56774000.0,47981000.0,44956000.0
19,Net Tangible Assets,5870324000.0,6065956000.0,6145931000.0,6332803000.0
20,Long Term Debt,4199207000.0,4454598000.0,4528328000.0,4502057000.0
0,Investments,-5000000.0,-4884000.0,-2130000.0,-1500000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-484731000.0,-238273000.0,-366350000.0,-294210000.0
3,Net Borrowings,108485000.0,-68330000.0,41020000.0,23923000.0
4,Total Cash From Financing Activities,-374144000.0,-524279000.0,-405136000.0,-399523000.0
5,Change To Operating Activities,32562000.0,8501000.0,6738000.0,-47629000.0
6,Net Income,254962000.0,353811000.0,222899000.0,328379000.0
7,Change In Cash,-34926000.0,18868000.0,-37194000.0,-32933000.0
8,Total Cash From Operating Activities,823949000.0,781420000.0,734292000.0,660800000.0
9,Depreciation,511678000.0,497790000.0,490995000.0,494540000.0
10,Dividends Paid,-461043000.0,-441431000.0,-423537000.0,-398982000.0
11,Other Cashflows From Financing Activities,-21586000.0,-14518000.0,-22619000.0,-24464000.0
12,Change To Netincome,19787000.0,-84460000.0,18650000.0,-104680000.0
13,Other Cashflows From Investing Activities,,,,10591000.0
