Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Other Cashflows From Investing Activities
2017-10-13,109.6999969482422,110.23999786376952,108.61000061035156,108.77999877929688,95.31072235107422,513900,MAA,0.9555066624817782,0.8589664558132848,0.8413875226764843,1.0098252549340063,-0.0543185924522283,-0.2492830425739902,-0.2355030811671327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,108.83999633789062,109.0500030517578,107.3000030517578,107.5500030517578,94.23303985595705,669600,MAA,0.95025549105589,0.8756448808316977,0.8602106512886524,1.0047827275420922,-0.0545272364862021,-0.2394168843100099,-0.225383346071554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,107.3499984741211,107.73999786376952,106.9000015258789,107.16000366210938,93.8913345336914,703200,MAA,0.9624859170236928,0.8953245534381151,0.8749552777896279,1.016827126331923,-0.0543412093082302,-0.2256712167312011,-0.2119830085251723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,107.0500030517578,107.2300033569336,105.70999908447266,105.81999969482422,92.7172393798828,818400,MAA,0.9673031377395224,0.902939971696671,0.8816969226589069,1.016900814218988,-0.0495976764794655,-0.2136437524006355,-0.1942984217657484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,105.4800033569336,106.1500015258789,105.02999877929688,105.08999633789062,92.07763671875,738100,MAA,0.9780186928277872,0.9081550775553492,0.8981110798090945,1.0195478153138224,-0.0415291224860352,-0.2083958247838523,-0.1797224615087296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,105.12000274658205,105.36000061035156,104.4499969482422,104.80999755859376,91.8322982788086,749900,MAA,0.9979010759062972,0.9106777529249642,0.8956439930967464,1.0187296628598663,-0.0208285869535691,-0.2062477728525803,-0.1698300161277177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,105.22000122070312,105.22000122070312,103.94000244140624,104.41000366210938,91.48182678222656,759200,MAA,0.997222515504925,0.9019789160037782,0.8966326086220444,1.0231439317955078,-0.0259214162905827,-0.2122592369609038,-0.1718245432435441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,104.3000030517578,104.5199966430664,103.0999984741211,104.16000366210938,91.26278686523438,684800,MAA,1.0,0.9013317677083325,0.9043669635067592,1.023176662025299,-0.0231766620252993,-0.199461116138062,-0.175013856791094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,104.01000213623048,104.83999633789062,103.69000244140624,104.22000122070312,91.31535339355467,596300,MAA,0.991076529595152,0.9241667938018628,0.9107961258884076,1.028738706809164,-0.0376621772140119,-0.1840470277527027,-0.1830251363968968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,102.75,102.75,99.61000061035156,99.72000122070312,87.37255859375,1698300,MAA,1.0315883660074103,0.9292089413151968,0.9414622441167102,1.0357335667629224,-0.004145200755512,-0.1751595893722445,-0.149559790204151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,99.5,100.58000183105467,98.7300033569336,100.5500030517578,88.09978485107422,947500,MAA,1.0169069874080043,0.9209362441723972,0.9384593867978244,1.0327543330408862,-0.0158473456328818,-0.1574827094236435,-0.1576694119372452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,100.80999755859376,102.26000213623048,100.66000366210938,101.98999786376952,89.3614730834961,950700,MAA,1.004412271818825,0.8803061986869564,0.9303105230206952,1.0448229351223306,-0.0404106633035055,-0.1658047348855224,-0.1800789693741717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,101.93000030517578,102.44000244140624,101.54000091552734,102.3499984741211,89.67689514160156,709900,MAA,1.0047875938074533,0.8800714302121893,0.916772317474794,1.0378093145840102,-0.0330217207765568,-0.173584938202302,-0.1908076336536294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,102.7300033569336,103.38999938964844,102.0500030517578,103.11000061035156,90.34278869628906,563800,MAA,0.994277961830559,0.8612436356818993,0.9055628510456104,1.0388512590749122,-0.0445732972443531,-0.1933403826699504,-0.2038797552134581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,103.08999633789062,103.87999725341795,101.9800033569336,102.16999816894533,89.51917266845703,587900,MAA,0.9925616124898228,0.8440601094800961,0.8909297575301124,1.0310647944789963,-0.0385031819891735,-0.1739862326399033,-0.2135722537554697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,101.7699966430664,103.97000122070312,101.52999877929688,103.38999938964844,90.58812713623048,461700,MAA,0.9897474785799412,0.8571526147113162,0.8771605870417877,1.0262436118253355,-0.0364961332453945,-0.1684837908564362,-0.2306497316475785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,103.58000183105467,105.29000091552734,103.52999877929688,104.27999877929688,91.367919921875,452300,MAA,0.9807250068805562,0.849740426006632,0.8632178824988043,1.0311845275729687,-0.0504595206924125,-0.1863705031958124,-0.2425104018373024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,104.25,105.75,104.01000213623048,105.02999877929688,92.02503967285156,482200,MAA,0.98190990710755,0.846076399534203,0.8540428021906322,1.0414917955670933,-0.0595818884595432,-0.199833410493463,-0.2577835569044379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,105.1999969482422,105.91000366210938,105.1999969482422,105.61000061035156,92.5332489013672,389400,MAA,0.9741501805909012,0.840091015241928,0.8557275505548162,1.0390384642435906,-0.0648882836526894,-0.2209137478558106,-0.2589257548465354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,105.51000213623048,106.20999908447266,104.93000030517578,105.61000061035156,92.5332489013672,341400,MAA,0.9836189384391396,0.8508970345758647,0.8677051887130809,1.0401272810196784,-0.0565083425805388,-0.2246778181582275,-0.2449738041132425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,105.0999984741211,106.05999755859376,105.0999984741211,105.47000122070312,92.41058349609376,377500,MAA,0.9725039711239022,0.8498239826162193,0.8864604489268882,1.0393664161720684,-0.0668624450481661,-0.2260692660241985,-0.2268775114280398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,105.73999786376952,106.7699966430664,105.13999938964844,106.02999877929688,92.90123748779295,583000,MAA,0.966236067404187,0.840573236654014,0.8743702651060206,1.0305050740272153,-0.0642690066230282,-0.2260939781123068,-0.2372622957245862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,105.98999786376952,105.98999786376952,103.91000366210938,103.94000244140624,91.07003021240234,1180000,MAA,0.9919184741618118,0.8308522660014706,0.8984294778863661,1.043144349882203,-0.0512258757203912,-0.2340885164413517,-0.2152227429518848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,104.0199966430664,104.22000122070312,102.18000030517578,102.1999969482422,89.54546356201172,973500,MAA,1.0073386480232478,0.8489506984934612,0.9157221457824096,1.0570826794517585,-0.0497440314285106,-0.2189990197801359,-0.1949059536482382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,102.38999938964844,103.56999969482422,101.87999725341795,103.13999938964844,90.36908721923828,635200,MAA,0.964708227376658,0.8621677745877387,0.9296304716891052,1.0412088647392546,-0.0765006373625966,-0.2083114377498793,-0.1825842390740429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,102.8000030517578,103.2300033569336,101.6500015258789,102.36000061035156,89.68567657470703,948700,MAA,0.9718639648001608,0.8659749605305054,0.9324290078646356,1.0392013474275237,-0.0673373826273628,-0.20934608714846,-0.1675103640530402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,102.66999816894533,103.16999816894533,102.0500030517578,102.77999877929688,90.05364990234375,709900,MAA,0.9609846628698306,0.8410156231467381,0.9384451847890696,1.0381241126825425,-0.0771394498127118,-0.2166939374821206,-0.1687227670000621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,102.76000213623048,104.66000366210938,102.76000213623048,104.58999633789062,91.6395492553711,736700,MAA,0.953724047838304,0.8286822853562442,0.9319581040611572,1.03199537924298,-0.0782713314046761,-0.2139192544472025,-0.1736113611582473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,104.29000091552734,104.8000030517578,103.62999725341795,104.12000274658205,91.2277374267578,430900,MAA,0.961871065303316,0.8332957276170861,0.9336176871865646,1.0328322263084138,-0.0709611610050977,-0.2012079187012935,-0.1760063515094457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,104.51000213623048,104.75,104.0999984741211,104.16000366210938,91.26278686523438,207800,MAA,0.9607333090564484,0.8307455545044489,0.9334550855893948,1.032019884081241,-0.0712865750247923,-0.2119654674902598,-0.1835699858998414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,103.5999984741211,104.08999633789062,103.2699966430664,103.29000091552734,90.50050354003906,534000,MAA,0.9735694796242346,0.8482049778445302,0.94171234021144,1.0369551897736955,-0.0633857101494611,-0.208826258945838,-0.1753551552743595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,103.23999786376952,103.58000183105467,102.48999786376952,102.87000274658205,90.13251495361328,524000,MAA,0.9775443210760524,0.846464856627167,0.9548788036820176,1.020376345675996,-0.0428320245999436,-0.2069483231262173,-0.1565204463491171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,101.5,102.5500030517578,100.6999969482422,102.25,89.58928680419922,754200,MAA,0.9740830155245236,0.85633818337552,0.9607688113250786,1.026253639124301,-0.0521706235997773,-0.1977151712796897,-0.1515154521171385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,102.30999755859376,103.0,102.02999877929688,102.44000244140624,89.7557601928711,1160500,MAA,0.971202520267174,0.8580032567561284,0.9668535769618802,1.0246409570196735,-0.0534384367524994,-0.1914219257177198,-0.1439481249720549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,102.8000030517578,103.4000015258789,101.9000015258789,102.83999633789062,90.10623168945312,722300,MAA,0.939128585271088,0.8775475419807823,0.9522807179161696,1.029880242563007,-0.0907516572919189,-0.1906927337105592,-0.156883212752221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,102.8000030517578,103.45999908447266,101.8499984741211,102.5199966430664,89.82584381103516,624300,MAA,0.9378660132076256,0.8800898073010984,0.963910266422834,1.036157586789428,-0.0982915735818023,-0.1905214906524602,-0.153500456032276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,102.31999969482422,102.75,101.33000183105467,101.41000366210938,88.8532943725586,627900,MAA,0.9513855145108108,0.8910175603517686,0.9707388148507764,1.0465343935592823,-0.0951488790484715,-0.1803920946734377,-0.1542863942040874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,101.7300033569336,102.68000030517578,101.3499984741211,102.33000183105467,89.65937042236328,472500,MAA,0.928466818750743,0.8919879137152477,0.9572260769873092,1.048372731047773,-0.11990591229703,-0.1771514308710756,-0.1707562780937367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,102.08999633789062,102.75,101.83999633789062,102.2699966430664,89.60680389404297,527600,MAA,0.9182557122669732,0.8971525021449657,0.9604809491199744,1.0387885930282448,-0.1205328807612715,-0.1598663107638084,-0.1541300536630323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,102.19000244140624,103.13999938964844,101.87999725341795,103.12999725341795,90.36029815673828,493900,MAA,0.9016185391311248,0.8999538573444712,0.968199646985466,1.0447156071702373,-0.1430970680391124,-0.1570281799468134,-0.1456262207188029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,102.94000244140624,103.27999877929688,102.0999984741211,102.87999725341795,90.14128112792967,442300,MAA,0.896446872018091,0.8936001512653664,0.9799720660130457,1.0484619827112251,-0.1520151106931341,-0.1510233685692845,-0.1244791254278735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,103.1500015258789,104.06999969482422,101.83000183105467,103.87999725341795,91.0174560546875,967400,MAA,0.896372541459064,0.8735259651428686,0.9779033918309048,1.0415757419863072,-0.1452032005272432,-0.1752612417057244,-0.1295930800985301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,103.9000015258789,104.22000122070312,102.3499984741211,102.56999969482422,89.86965942382812,833100,MAA,0.9144179378976648,0.8809407545174642,0.9923822070333658,1.0495576207370112,-0.1351396828393464,-0.167935037637925,-0.0981120045047346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,102.08000183105467,102.5199966430664,101.43000030517578,102.4499969482422,89.7645263671875,663000,MAA,0.9023779970381492,0.8690589595988855,0.9962330064146238,1.0539026313731312,-0.1515246343349819,-0.1616675331359897,-0.1042191578970413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,103.04000091552734,103.73999786376952,102.80999755859376,103.0999984741211,90.33404541015624,1155700,MAA,0.9062885759979676,0.8505518120204077,0.988369093797233,1.0520989179928428,-0.1458103419948752,-0.1501713855923635,-0.0854654677743663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,103.16999816894533,103.7699966430664,102.81999969482422,102.9499969482422,90.20260620117188,520200,MAA,0.9147704532067736,0.8617971729088874,1.0032854505391002,1.049480051520865,-0.1347095983140914,-0.1540963154980974,-0.0681069253743003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,102.7699966430664,103.01000213623048,99.01000213623048,99.5,87.17980194091797,573500,MAA,0.9642510683845766,0.8952307949596874,1.0321260548965852,1.0585213557872055,-0.0942702874026291,-0.1093761733326965,-0.0454486585705689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,99.43000030517578,100.76000213623048,98.87000274658205,99.4800033569336,87.16227722167969,1056700,MAA,0.960485478007243,0.9232275031961916,1.019515281761164,1.0561912314345747,-0.0957057534273316,-0.0788998770472657,-0.0609407741693022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,99.69000244140624,100.18000030517578,98.54000091552734,98.7699966430664,86.54017639160156,438900,MAA,0.9662653440529018,0.932931640446958,1.0270507063655328,1.054691754118366,-0.0884264100654642,-0.0810647479614435,-0.0513397353113751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,98.8000030517578,100.04000091552734,98.75,99.75,87.39884185791016,636800,MAA,0.9568734466578226,0.9140462244428263,1.019108220205401,1.0628648969920689,-0.105991450334246,-0.0770916757624489,-0.0690345941535235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,100.01000213623048,100.37000274658205,99.61000061035156,100.1500015258789,87.74932098388672,296200,MAA,0.940345498174626,0.9241102818167994,1.021251179956943,1.054562443450246,-0.1142169452756201,-0.0773010821748925,-0.075705057666062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,100.3000030517578,100.55999755859376,99.6500015258789,100.06999969482422,87.67919921875,287400,MAA,0.9381706236390872,0.9335281190307796,1.0097330488062952,1.0427572783556516,-0.1045866547165643,-0.0784196033783899,-0.0945478242853803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,100.0999984741211,100.6999969482422,99.8000030517578,100.55999755859376,88.10852813720703,382200,MAA,0.9578030544238368,0.9283769640217512,1.0125225991359443,1.039387058829826,-0.0815840044059891,-0.0873670019362806,-0.0893907994421105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,100.86000061035156,101.06999969482422,100.08999633789062,100.55999755859376,88.10852813720703,462300,MAA,0.921447269490978,0.9237571676679024,1.0163774517015582,1.0452598484191695,-0.1238125789281915,-0.0762875709727501,-0.0854035416032112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,100.5999984741211,100.5999984741211,99.4800033569336,99.5999984741211,87.26740264892578,901600,MAA,0.9297204054479012,0.9317480645965888,1.0304433005111855,1.0173995405954512,-0.0876791351475499,-0.0617605541320642,-0.0701525094451416,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-03,99.37000274658205,100.16999816894533,98.30999755859376,99.48999786376952,87.1710205078125,939900,MAA,0.9024267264617948,0.935722250229308,1.0292023757010524,0.9765980219270426,-0.0741712954652478,-0.0682265420945474,-0.0662460851844617,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-04,99.11000061035156,99.4499969482422,96.51000213623048,96.58000183105467,84.621337890625,735500,MAA,0.9326497941484496,0.96485701467648,1.0569077836986345,0.9849127815791188,-0.0522629874306692,-0.0334999216425121,-0.032687076084563,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-05,96.58000183105467,96.98999786376952,95.63999938964844,96.1500015258789,84.2446060180664,960100,MAA,0.9235861555070684,0.959442530407914,1.0542454344545955,0.9789917900086822,-0.0554056345016138,-0.0401842886737411,-0.035643936433803,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-08,96.16000366210938,96.97000122070312,96.06999969482422,96.4800033569336,84.53373718261719,556600,MAA,0.8938391369102147,0.9674746566021716,1.05031937708337,0.942840182406444,-0.0490010454962293,-0.0242498278721452,-0.0370306285696844,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-09,96.38999938964844,96.87000274658205,94.83999633789062,95.01000213623048,83.2457504272461,643500,MAA,0.9327545206584764,0.9844836313409348,1.0784906353451738,0.9530778204901076,-0.0203232998316312,-0.0167406157064803,-0.0108071830057043,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-10,94.5,94.69000244140624,93.38999938964844,93.91000366210938,82.2819595336914,700000,MAA,0.9435727544379108,1.006443476647497,1.073362002532995,0.966664672858564,-0.0230919184206531,-0.0068311013487112,-0.012423036926654,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-11,93.37999725341795,93.83000183105467,91.9800033569336,92.06999969482422,81.47052001953125,605300,MAA,0.9556857402497578,1.0093363265116535,1.0839415333833278,0.9609362737659176,-0.0052505335161597,0.0044625566635028,0.0088599271766067,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
2018-01-12,92.0,92.29000091552734,90.87999725341795,91.31999969482422,80.80686950683594,856700,MAA,0.9620017640530848,0.9992643169751494,1.0896064190232222,0.9729510699723092,-0.0109493059192244,0.0045390929707944,0.0263413873778426,7100000.0,7121112000.0,4918025000.0,6339903000.0,233982000.0,200700000.0,11491919000.0,1134000.0,104638000.0,10408000.0,-782343000.0,161192000.0,10750000.0,405560000.0,1300000.0,-782343000.0,11159683000.0,118988000.0,44956000.0,6332803000.0,4502057000.0,-1500000.0,0.0,-294210000.0,23923000.0,-399523000.0,-47629000.0,328379000.0,-32933000.0,660800000.0,494540000.0,-398982000.0,-24464000.0,-104680000.0,10591000.0
