Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-25,39.650001525878906,39.75,39.0,39.0,30.696231842041016,1299800,VER,1.0307691858399448,0.9395548534435846,0.9308638566253332,1.028738706809164,0.0020304790307807,-0.168658968110981,-0.1629574056599713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,39.29999923706055,39.29999923706055,38.400001525878906,38.75,30.49944877624512,2427600,VER,1.02064538965179,0.932483328377264,0.9261474394632562,1.0357335667629224,-0.0150881771111324,-0.1718852023101773,-0.164874594857605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,38.650001525878906,39.75,38.5,39.45000076293945,31.05041885375977,3142920,VER,0.9949300224419114,0.9146470850638984,0.9202456459903036,1.0327543330408862,-0.0378243105989747,-0.1637718685321423,-0.175883152744766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,39.25,39.59999847412109,38.84999847412109,39.09999847412109,30.77493095397949,1773700,VER,0.9974427526074336,0.9020091011257754,0.9444229279748216,1.0448229351223306,-0.0473801825148969,-0.1441018324467033,-0.1659665644200453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,39.09999847412109,39.45000076293945,38.79999923706055,39.45000076293945,31.05041885375977,1931080,VER,0.9987323213280714,0.8965861192840358,0.9294613019846846,1.0378093145840102,-0.0390769932559387,-0.1570702491304555,-0.1781186491437388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,39.34999847412109,39.54999923706055,39.09999847412109,39.34999847412109,30.97170639038086,1777500,VER,1.0,0.8936916487858735,0.9331430770138416,1.0388512590749122,-0.0388512590749121,-0.1608923695659763,-0.1762995292452269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,39.400001525878906,40.04999923706055,39.29999923706055,39.59999847412109,31.1684684753418,1953200,VER,0.9785353682159276,0.8584910313492464,0.9167602437364964,1.0310647944789963,-0.0525294262630687,-0.159555310770753,-0.1877417675490856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,39.45000076293945,39.650001525878906,39.09999847412109,39.59999847412109,31.1684684753418,1335720,VER,0.9835860821941816,0.8854793518294249,0.9075794305626728,1.0262436118253355,-0.0426575296311541,-0.1401570537383275,-0.2002308881266934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,39.5,40.400001525878906,39.45000076293945,40.29999923706055,31.719432830810547,2520860,VER,0.97270476373048,0.8650474398317558,0.8866598541273127,1.0311845275729687,-0.0584797638424887,-0.1710634893706886,-0.2190684302087939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,40.0,40.650001525878906,39.75,40.150001525878906,31.601377487182617,1725260,VER,0.9875464616814972,0.8733491213873691,0.8873850864996203,1.0414917955670933,-0.053945333885596,-0.1725606886402969,-0.2244412725954497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,40.34999847412109,41.04999923706055,40.150001525878906,40.54999923706055,31.91620445251465,1369800,VER,0.9753390891673798,0.8697546679871488,0.8875974308209572,1.0390384642435906,-0.0636993750762108,-0.1912500951105897,-0.2270558745803944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,40.0,41.09999847412109,40.0,40.84999847412109,32.15232849121094,1038960,VER,0.9620563585152352,0.8820547805432495,0.884893172483016,1.0401272810196784,-0.0780709225044432,-0.1935200721908427,-0.2277858203433074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,40.54999923706055,41.150001525878906,40.54999923706055,41.04999923706055,32.309757232666016,1419920,VER,0.9598047016172384,0.8678389914105501,0.8907032023980707,1.0393664161720684,-0.0795617145548299,-0.2080542572298677,-0.2226347579568574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,41.0,41.25,40.79999923706055,41.150001525878906,32.38846206665039,881280,VER,0.9599026128324784,0.8459418656816531,0.886014342482328,1.0305050740272153,-0.0706024611947369,-0.2207253490846676,-0.2256182183482787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,41.0,41.29999923706055,40.650001525878906,40.650001525878906,31.99491500854492,1286340,VER,0.9729396615706531,0.843827405206101,0.9058563120918296,1.043144349882203,-0.0702046883115499,-0.2211133772367213,-0.2077959087464213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,40.70000076293945,40.75,40.0,40.0,31.48331451416016,2222080,VER,1.0012498240068473,0.8664457937454759,0.9244716146369112,1.0570826794517585,-0.0558328554449112,-0.2015039245281211,-0.1861564847937367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,40.0,40.25,39.75,40.04999923706055,31.52266311645508,2816280,VER,0.9800248733069626,0.8755299373375154,0.9272080021521206,1.0412088647392546,-0.0611839914322919,-0.1949492750001027,-0.1850067086110275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,40.04999923706055,40.400001525878906,39.84999847412109,40.34999847412109,31.7587890625,883960,VER,0.961586179410996,0.8816333940953539,0.9216013186671688,1.0392013474275237,-0.0776151680165276,-0.1936876535836115,-0.178338053250507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.25,40.34999847412109,39.84999847412109,40.04999923706055,31.52266311645508,728540,VER,0.968789106570999,0.8640934681611627,0.9142399742868528,1.0381241126825425,-0.0693350061115434,-0.1936160924676959,-0.1929279775022789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,40.09999847412109,40.75,40.04999923706055,40.650001525878906,31.99491500854492,1425720,VER,0.9618694391205724,0.857599220247339,0.9007455937715172,1.03199537924298,-0.0701259401224076,-0.1850023195561076,-0.2048238714478873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,40.5,40.79999923706055,40.20000076293945,40.25,31.680082321166992,1922620,VER,0.975155102622977,0.8585356067890598,0.9109876181004266,1.0328322263084138,-0.0576771236854367,-0.1759680395293198,-0.1986364205955837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,40.34999847412109,40.59999847412109,40.20000076293945,40.29999923706055,31.719432830810547,343340,VER,0.97270476373048,0.8637845504162989,0.9124348967337454,1.032019884081241,-0.0593151203507607,-0.1789264715784098,-0.2045901747554908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,40.45000076293945,40.45000076293945,39.84999847412109,40.20000076293945,31.640729904174805,1551240,VER,0.9798719079767712,0.8773270367364114,0.923748142955014,1.0369551897736955,-0.0570832817969245,-0.1797042000539568,-0.1933193525307855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,40.150001525878906,40.20000076293945,39.20000076293945,39.54999923706055,31.129121780395508,3278700,VER,1.002409834182208,0.8930327116761766,0.9428697124037836,1.020376345675996,-0.0179665114937879,-0.1603804680772077,-0.1685295376273511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,39.45000076293945,39.59999847412109,39.09999847412109,39.25,30.89299392700196,2445280,VER,1.0022920540110758,0.9063417116415278,0.9527226507218142,1.026253639124301,-0.0239615851132251,-0.147711643013682,-0.159561612720403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,39.25,39.45000076293945,38.95000076293945,39.0,30.696231842041016,2512700,VER,1.0139364766237848,0.9317254999575608,0.9654880373433872,1.0246409570196735,-0.0107044803958886,-0.1176996825162874,-0.1453136645905479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,39.0,39.400001525878906,38.650001525878906,39.400001525878906,31.01105690002441,3047300,VER,0.989434226853582,0.9054744452593916,0.9570046851767284,1.029880242563007,-0.0404460157094249,-0.16276583043195,-0.1521592454916622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,39.400001525878906,39.650001525878906,39.150001525878906,39.34999847412109,30.97170639038086,1140580,VER,0.985517758426574,0.9079181337415586,0.9555809320970798,1.036157586789428,-0.0506398283628539,-0.162693164212,-0.1618297903580301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,39.29999923706055,39.45000076293945,38.70000076293945,38.75,30.49944877624512,2641640,VER,0.9928977808379288,0.9259166148390028,0.977078758349882,1.0465343935592823,-0.0536366127213535,-0.1454930401862035,-0.1479464507049818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,38.75,39.0,38.34999847412109,38.95000076293945,30.656871795654297,1699220,VER,0.9786529360052212,0.918548773939948,0.9747282870746836,1.048372731047773,-0.0697197950425518,-0.1505905706463752,-0.1532540680063623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,38.84999847412109,39.20000076293945,38.70000076293945,39.20000076293945,30.8536434173584,1388340,VER,0.9750080287731449,0.9036026704673132,0.9698366643082628,1.0387885930282448,-0.0637805642550999,-0.1534161424414608,-0.1447743384747439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,39.25,39.79999923706055,39.0,39.650001525878906,31.20782852172852,1563360,VER,0.9639424296337402,0.904899433989594,0.9666891172107868,1.0447156071702373,-0.080773177536497,-0.1520826033016905,-0.1471367504934821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,39.54999923706055,40.0,39.20000076293945,39.54999923706055,31.129121780395508,1493220,VER,0.9547986060582851,0.9020402098571592,0.9691332899322176,1.0484619827112251,-0.09366337665294,-0.1425833099774918,-0.1353179015087016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,39.5,39.79999923706055,39.25,39.29999923706055,30.93235206604004,1015820,VER,0.9505124754115332,0.8987135532497966,0.99644296971024,1.0415757419863072,-0.091063266574774,-0.1500736535987964,-0.1110535022191948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,39.45000076293945,39.75,39.34999847412109,39.400001525878906,31.01105690002441,2247880,VER,0.9597256242417532,0.8835157123329167,0.988641237243388,1.0495576207370112,-0.0898319964952579,-0.1653600798224725,-0.1018529742947124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,39.400001525878906,39.79999923706055,39.09999847412109,39.5,31.08976936340332,1414320,VER,0.9405462934861384,0.8748369401140234,0.9835085205251316,1.0539026313731312,-0.1133563378869928,-0.1558895526208518,-0.1169436437865335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,39.29999923706055,39.70000076293945,39.09999847412109,39.54999923706055,31.129121780395508,3664960,VER,0.949651376708919,0.8570025964079194,0.9822652012407612,1.0520989179928428,-0.1024475412839238,-0.1437206012048518,-0.0915693603308381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,39.75,40.45000076293945,39.75,40.04999923706055,31.52266311645508,1442840,VER,0.946690479080416,0.8539278320735931,0.9775985943931348,1.049480051520865,-0.102789572440449,-0.1619656563333916,-0.0937937815202657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,40.25,40.25,39.0,39.25,30.89299392700196,2320360,VER,0.9582067498903796,0.8868922219699094,1.002916065159927,1.0585213557872055,-0.1003146058968261,-0.1177147463224745,-0.0746586483072271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,39.25,39.34999847412109,38.70000076293945,38.79999923706055,30.5388126373291,1759160,VER,0.9758779719086712,0.927630730442374,1.0145476275788852,1.0561912314345747,-0.0803132595259035,-0.0744966498010833,-0.0659084283515809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,38.84999847412109,38.900001525878906,38.400001525878906,38.79999923706055,30.5388126373291,2217980,VER,0.978501334040508,0.931646436264067,1.0227296219449304,1.054691754118366,-0.076190420077858,-0.0823499521443346,-0.0556608197319774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,38.70000076293945,39.34999847412109,38.59999847412109,39.09999847412109,30.77493095397949,912940,VER,0.9605809806266864,0.907230506837744,1.0270612938007095,1.0628648969920689,-0.1022839163653822,-0.0839073933675312,-0.0610815205582149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,38.95000076293945,39.5,38.900001525878906,39.25,30.89299392700196,759640,VER,0.921901056416856,0.9169956508762888,1.037964104819055,1.054562443450246,-0.13266138703339,-0.0844157131154031,-0.0589921328039499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,39.25,39.45000076293945,38.84999847412109,39.20000076293945,30.8536434173584,2953840,VER,0.9204804343666726,0.9274396111075563,1.0338891809847743,1.0427572783556516,-0.1222768439889789,-0.0845081113016131,-0.0703916921069012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,38.45000076293945,38.75,38.20000076293945,38.70000076293945,31.003862380981445,3688180,VER,0.9302322805854928,0.9150350665424872,1.0302229111336096,1.039387058829826,-0.1091547782443331,-0.1007088994155446,-0.0716904874444452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,38.70000076293945,39.150001525878906,38.650001525878906,38.95000076293945,31.204137802124023,2209740,VER,0.9114248786136636,0.8973717225994816,1.0249453008886638,1.0452598484191695,-0.1338349698055059,-0.1026730160411709,-0.0768356924161057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,39.0,39.150001525878906,38.45000076293945,38.650001525878906,30.963802337646484,1617480,VER,0.917205670831806,0.8990561754840936,1.032900741963601,1.0173995405954512,-0.1001938697636452,-0.0944524432445594,-0.0676950679927261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,38.70000076293945,38.95000076293945,38.45000076293945,38.84999847412109,31.1240291595459,1690040,VER,0.8918918455161815,0.9023082855664204,1.0289214549249583,0.9765980219270426,-0.084706176410861,-0.101640506757435,-0.0665270059605558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,38.75,38.84999847412109,38.25,38.29999923706055,30.68340110778809,1599020,VER,0.9073105828274726,0.9165981172676788,1.0219820563750506,0.9849127815791188,-0.0776021987516463,-0.0817588190513133,-0.0676128034081469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,38.45000076293945,38.5,38.04999923706055,38.09999847412109,30.52316665649414,677440,VER,0.9068245002633892,0.8959638641173835,1.0177964910175823,0.9789917900086822,-0.0721672897452929,-0.1036629549642716,-0.0720928798708162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,38.09999847412109,38.25,37.54999923706055,37.79999923706055,30.282835006713867,1789680,VER,0.8835979405838422,0.9003746757795131,1.0203731490357044,0.942840182406444,-0.0592422418226017,-0.0913498086948036,-0.06697685661735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,37.79999923706055,37.79999923706055,37.400001525878906,37.45000076293945,30.00243759155273,1460940,VER,0.919893097980549,0.9292269037893268,1.041013691234754,0.9530778204901076,-0.0331847225095587,-0.0719973432580882,-0.048284127116124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,37.45000076293945,37.59999847412109,37.0,37.54999923706055,30.082550048828125,1533520,VER,0.9121172945335762,0.9362645765385572,1.0230138118884702,0.966664672858564,-0.0545473783249877,-0.077010001457651,-0.0627712275711789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,37.54999923706055,37.70000076293945,37.25,37.54999923706055,30.082550048828125,1386800,VER,0.9174433423451298,0.925393547519896,1.031319458886426,0.9609362737659176,-0.0434929314207878,-0.0794802223282546,-0.0437621473202949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,37.400001525878906,37.59999847412109,36.95000076293945,37.09999847412109,29.722042083740234,1054840,VER,0.9339623343778538,0.914612354175183,1.04523006293433,0.9729510699723092,-0.0389887355944554,-0.0801128698291718,-0.0180349687110494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,37.09999847412109,37.54999923706055,36.650001525878906,36.70000076293945,29.401586532592773,1614160,VER,0.9645777114725176,0.9231905444206931,1.0637040177817578,0.9917823196316324,-0.0272046081591149,-0.0731224626483011,-0.0185042723370334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,36.900001525878906,37.20000076293945,36.650001525878906,37.150001525878906,29.76210594177246,1572500,VER,0.942126447112792,0.9051400882406754,1.0536178260391702,0.9854883712686996,-0.0433619241559074,-0.0827797091195806,-0.0222105492492123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,37.0,37.0,36.34999847412109,36.5,29.24136734008789,1561440,VER,0.9369861439297292,0.9268508602692418,1.060987295069082,0.981540936006692,-0.0445547920769627,-0.0529555429848837,-0.0045306082596541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,36.59999847412109,36.95000076293945,36.25,36.900001525878906,29.561813354492188,2295480,VER,0.9132790937991486,0.920952475091142,1.0565301907799416,0.9694690060853024,-0.0561899122861538,-0.0507595575850259,0.0107148274312056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,37.0,37.34999847412109,36.900001525878906,37.25,29.842205047607425,1650260,VER,0.9140941626278049,0.9246275863788044,1.0647443964588827,0.962138874344328,-0.048044711716523,-0.0486090135829353,0.01530017587025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,37.29999923706055,37.400001525878906,36.75,36.95000076293945,29.60187530517578,1880000,VER,0.9323407716076668,0.9487057526371936,1.076202191404743,0.9712482450100663,-0.0389074734023996,-0.0202254322014021,0.0339474862679689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,37.0,37.25,36.650001525878906,37.20000076293945,29.802154541015625,2025620,VER,0.939516267355618,0.932728453126648,1.077353779656487,0.9795485186833895,-0.0400322513277715,-0.0301829956844403,0.0238246715448919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,36.95000076293945,37.29999923706055,36.95000076293945,37.29999923706055,29.88226890563965,1524720,VER,0.9115280832250638,0.9315958502359908,1.071678374459809,0.966216685842239,-0.0546886026171751,-0.032730400735255,0.0157855824925441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,37.29999923706055,37.29999923706055,36.54999923706055,36.900001525878906,29.561813354492188,1353360,VER,0.9281844058134692,0.9416945223997776,1.0832955672220437,0.9510576163473856,-0.0228732105339165,-0.0110863294542448,0.0304543865237818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
