,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,26000.0,1124000.0,-699000.0,-10291000.0
Change To Liabilities,-10207000.0,-9264000.0,1643000.0,13427000.0
Total Cashflows From Investing Activities,-82028000.0,106642000.0,-103530000.0,116465000.0
Net Borrowings,-33313000.0,-295869000.0,-52163000.0,-81382000.0
Total Cash From Financing Activities,-146488000.0,-492849000.0,234073000.0,-387331000.0
Change To Operating Activities,375000.0,366000.0,378000.0,381000.0
Net Income,77896000.0,120647000.0,-37820000.0,97932000.0
Change In Cash,-46185000.0,-206116000.0,315105000.0,-77810000.0
Repurchase Of Stock,-100000.0,-1681000.0,-211000.0,-8000.0
Total Cash From Operating Activities,182331000.0,180091000.0,184562000.0,193056000.0
Depreciation,107667000.0,109623000.0,109466000.0,109585000.0
Other Cashflows From Investing Activities,3716000.0,3167000.0,2606000.0,606000.0
Dividends Paid,-112195000.0,-96559000.0,-92026000.0,-94690000.0
Change To Account Receivables,4004000.0,-2000000.0,11017000.0,-8119000.0
Other Cashflows From Financing Activities,-839000.0,-76000.0,-10772000.0,-426000.0
Change To Netincome,-53000.0,-41836000.0,93616000.0,-23264000.0
Capital Expenditures,-7871000.0,-4500000.0,-5671000.0,-5437000.0
Issuance Of Stock,,1336000.0,389293000.0,89279000.0
