,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-73000000.0,-82000000.0,-58000000.0,-81000000.0
Change To Liabilities,1766000000.0,220000000.0,747000000.0,615000000.0
Total Cashflows From Investing Activities,-2215000000.0,-1815000000.0,-1356000000.0,-9618000000.0
Net Borrowings,-50000000.0,-1599000000.0,-8450000000.0,-2942000000.0
Total Cash From Financing Activities,-2779000000.0,-4289000000.0,-10391000000.0,-5281000000.0
Change To Operating Activities,-627000000.0,-138000000.0,23000000.0,109000000.0
Issuance Of Stock,245000000.0,298000000.0,271000000.0,350000000.0
Net Income,4495000000.0,3687000000.0,2368000000.0,477000000.0
Change In Cash,2978000000.0,16000000.0,-5563000000.0,-9213000000.0
Repurchase Of Stock,-403000000.0,-718000000.0,-238000000.0,-117000000.0
Effect Of Exchange Rate,71000000.0,-16000000.0,-116000000.0,116000000.0
Total Cash From Operating Activities,7901000000.0,6136000000.0,6300000000.0,5570000000.0
Depreciation,3327000000.0,3014000000.0,3278000000.0,3019000000.0
Other Cashflows From Investing Activities,19000000.0,27000000.0,102000000.0,2739000000.0
Dividends Paid,-2560000000.0,-2270000000.0,-1974000000.0,-1849000000.0
Change To Inventory,-493000000.0,-593000000.0,-514000000.0,249000000.0
Change To Account Receivables,-924000000.0,-275000000.0,-190000000.0,-207000000.0
Other Cashflows From Financing Activities,-11000000.0,-11000000.0,-11000000.0,-13000000.0
Change To Netincome,971000000.0,766000000.0,802000000.0,154000000.0
Capital Expenditures,-2177000000.0,-1638000000.0,-1394000000.0,-1135000000.0
