Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Inventory
2017-10-13,61.58000183105469,61.650001525878906,61.09999847412109,61.41999816894531,60.18972396850586,405400,H,1.1323673065192077,1.2982742519429282,1.2726555174408012,1.0098252549340063,0.1225420515852011,0.1900247535556531,0.1957649135971841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,61.619998931884766,62.08000183105469,61.29999923706055,61.4900016784668,60.2583236694336,797100,H,1.1377458019120608,1.2990728622382448,1.272999003947619,1.0047827275420922,0.1329630743699685,0.1840110970965371,0.1874050065874124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,61.61000061035156,61.86000061035156,61.15999984741211,61.70000076293945,60.46410751342773,337100,H,1.1345219078777231,1.32042169793221,1.2514543097378017,1.016827126331923,0.1176947815458,0.1994259277628938,0.1645160234230014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,61.900001525878906,62.22999954223633,61.810001373291016,61.90999984741211,60.66990661621094,613400,H,1.1287352589735122,1.317396253530188,1.243972618140105,1.016900814218988,0.1118344447545243,0.2008125294328815,0.1679772737154496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,61.7400016784668,61.9900016784668,61.25,61.86000061035156,60.62091064453125,296700,H,1.131102542959063,1.3158747167022582,1.2459497610280976,1.0195478153138224,0.1115547276452406,0.1993238143630566,0.1681162197102734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,61.86000061035156,61.97999954223633,61.59000015258789,61.84999847412109,60.611114501953125,440200,H,1.1422796126085983,1.3198058511508706,1.2250930842024967,1.0187296628598663,0.123549949748732,0.202880325373326,0.1596190749780326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,62.15999984741211,62.15999984741211,61.31999969482422,61.33000183105469,60.10152816772461,482200,H,1.156204199805081,1.3319745062837764,1.2743596977643332,1.0231439317955078,0.1330602680095731,0.2177363533190943,0.2059025458987446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,61.77999877929688,62.08000183105469,61.58000183105469,61.93999862670898,60.69930648803711,644800,H,1.1517598807287022,1.3077171704627948,1.2690883630356262,1.023176662025299,0.1285832187034028,0.2069242866164002,0.189707542737773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,61.61000061035156,61.7599983215332,61.29999923706055,61.72999954223633,60.49350738525391,311600,H,1.1537340435527534,1.3170257806622645,1.283468354478273,1.028738706809164,0.1249953367435894,0.2088119591076989,0.1896470921929685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,62.040000915527344,62.58000183105469,61.79999923706055,62.45000076293945,61.19909286499024,523900,H,1.141232844905636,1.30504385876061,1.294981136603404,1.0357335667629224,0.1054992781427135,0.2006753280731685,0.2039591022825428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,62.380001068115234,62.88999938964844,62.02000045776367,62.52000045776367,61.26769256591797,573600,H,1.1530708193122727,1.268394326166596,1.3021845894871278,1.0327543330408862,0.1203164862713865,0.1899753725705553,0.2060557907520581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,62.61000061035156,63.13999938964844,62.209999084472656,62.709999084472656,61.45387649536133,478700,H,1.153883126166024,1.224047402305372,1.2972809969605392,1.0448229351223306,0.1090601910436934,0.1779364687328932,0.1868915045656722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,62.59999847412109,62.790000915527344,62.20000076293945,62.65999984741211,61.404884338378906,457700,H,1.1563995899340258,1.248643436304158,1.3047115467168195,1.0378093145840102,0.1185902753500156,0.1949870678896668,0.1971315955883961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,63.09000015258789,63.58000183105469,62.75,62.81999969482422,61.56167984008789,589900,H,1.1556829289829456,1.2499203589038932,1.2959660181465824,1.0388512590749122,0.1168316699080334,0.1953363405520434,0.1865234118875138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,64.91000366210938,70.4800033569336,64.91000366210938,66.70999908447266,65.3737564086914,1471900,H,1.0822964453405777,1.1484037952685533,1.20687903803963,1.0310647944789963,0.0512316508615813,0.1303574531485538,0.1023770267540478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,66.66000366210938,67.48999786376953,66.13999938964844,67.36000061035156,66.0107421875,787400,H,1.0556709538427398,1.1428147422146608,1.2087677527923664,1.0262436118253355,0.029427342017404,0.1171783366469083,0.1009574341030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,68.1500015258789,70.0,68.1500015258789,68.8499984741211,67.47089385986328,1068200,H,1.040232395492984,1.1294117913121944,1.1796985258739567,1.0311845275729687,0.0090478679200152,0.0933008621097499,0.07397024153785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,69.29000091552734,70.37000274658203,68.97000122070312,69.52999877929688,68.13728332519531,1059700,H,1.0396950359930532,1.1310223281218332,1.1698900109619534,1.0414917955670933,-0.00179675957404,0.0851125180941672,0.0580636518668833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,69.62999725341797,70.58999633789062,69.33000183105469,69.79000091552734,68.3920669555664,2042300,H,1.030233755397112,1.154033478409042,1.1658185789496875,1.0390384642435906,-0.0088047088464786,0.0930287153113034,0.0511652735483358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,69.0,69.62999725341797,68.06999969482422,69.19999694824219,67.81388092041016,1445100,H,1.0223990524386508,1.1524566403266423,1.1653344022799794,1.0401272810196784,-0.0177282285810276,0.07688178759255,0.0526554094536559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,70.2300033569336,70.94999694824219,69.51000213623047,69.83000183105469,68.43126678466797,1049700,H,1.0131749834967088,1.14177288773202,1.160273074421844,1.0393664161720684,-0.0261914326753596,0.0658796390916021,0.0469351140669158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,69.37999725341797,69.80000305175781,69.1500015258789,69.73999786376953,68.34306335449219,1636900,H,1.008746841601266,1.1547173868050211,1.1630632398668344,1.0305050740272153,-0.0217582324259493,0.0880501720387003,0.0514306790362275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,69.5999984741211,69.9000015258789,68.8499984741211,69.55000305175781,68.15687561035156,1191400,H,1.0244427185978822,1.1626168724361832,1.1648000136117505,1.043144349882203,-0.0187016312843208,0.0976760899933608,0.0511477927734995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,69.05999755859375,70.66999816894531,69.05999755859375,69.95999908447266,68.55865478515625,944900,H,1.0284449795907469,1.161949651239912,1.1420777821796282,1.0570826794517585,-0.0286376998610116,0.0939999329663148,0.0314496827489803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,70.05999755859375,70.73999786376953,69.80999755859375,70.0,68.59785461425781,1210700,H,1.023857173267634,1.1420001517029097,1.1739144844914915,1.0412088647392546,-0.0173516914716205,0.0715209393652915,0.0616997737283433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,70.0,70.29000091552734,69.73999786376953,69.87999725341797,68.48026275634766,713600,H,1.0246135043553002,1.1242128178461193,1.1717724626483634,1.0392013474275237,-0.0145878430722234,0.0488917701671538,0.0718330907306876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,69.83000183105469,70.0199966430664,69.58000183105469,69.97000122070312,68.56846618652344,869200,H,1.0431612859149793,1.095469371251282,1.2053460141891887,1.0381241126825425,0.0050371732324367,0.0377598106224232,0.098178062400057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,70.3499984741211,70.75,69.97000122070312,70.6500015258789,69.2348403930664,2794900,H,1.032696551717298,1.0937012142154017,1.1945955750401471,1.03199537924298,0.0007011724743177,0.0510996744119549,0.0890261098207425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,70.87999725341797,71.22000122070312,70.52999877929688,70.91000366210938,69.48963928222656,602700,H,1.025384200033684,1.0762940119756534,1.1803252824449677,1.0328322263084138,-0.0074480262747298,0.0417903656572737,0.0707012437489573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,71.06999969482422,71.44999694824219,70.77999877929688,71.33999633789062,69.91102600097656,308300,H,1.0256516756156957,1.0731705054620686,1.181636946549624,1.032019884081241,-0.0063682084655449,0.0304594834673599,0.0646118750603876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,71.41000366210938,71.45999908447266,70.98999786376953,71.22000122070312,69.79341888427734,923800,H,1.0373489704757224,1.0699243099256086,1.1806743206110475,1.0369551897736955,0.0003937807020266,0.0128930731352403,0.0636068251252479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,71.2699966430664,71.69999694824219,71.0199966430664,71.2699966430664,69.84241485595703,604900,H,1.0318508561743909,1.0712782999622583,1.161571094071311,1.020376345675996,0.0114745104983948,0.0178651202088739,0.0501718440401763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,71.51000213623047,72.58000183105469,71.51000213623047,72.08999633789062,70.64598846435547,618400,H,1.0238591679589135,1.0767098454800588,1.1607274784277826,1.026253639124301,-0.0023944711653873,0.0226564908248489,0.0484432149855653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,72.0999984741211,73.04000091552734,71.7300033569336,72.36000061035156,70.91059112548828,572500,H,1.032338314078176,1.0894141231170231,1.1480886379562387,1.0246409570196735,0.0076973570585023,0.0399889406431748,0.0372869360223035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,72.33000183105469,73.13999938964844,71.7300033569336,72.45999908447266,71.00858306884766,637400,H,1.0333978816699303,1.1059895648945008,1.1458130914684992,1.029880242563007,0.0035176391069233,0.0377492892031592,0.0366491608001084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,72.80000305175781,73.33000183105469,72.44000244140625,72.5999984741211,71.14578247070312,699500,H,1.0085398521428983,1.095729966692475,1.1453975348570864,1.036157586789428,-0.0276177346465296,0.0251186687389162,0.0279868124019764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,72.5999984741211,72.9000015258789,71.69000244140625,72.19999694824219,70.7537841796875,751200,H,1.0386427844344952,1.1142660429768037,1.161317965373567,1.0465343935592823,-0.0078916091247871,0.0428563879515973,0.0362927563187032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,72.04000091552734,72.68000030517578,71.02999877929688,71.11000061035156,69.68562316894531,646600,H,1.0731261373920304,1.138377159033107,1.1803891991030273,1.048372731047773,0.0247534063442573,0.0692378144467837,0.0524068440219813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,71.62999725341797,72.12999725341797,71.38999938964844,71.62000274658203,70.18540954589844,726600,H,1.0738622392775483,1.1305500980396206,1.1532051966325418,1.0387885930282448,0.0350736462493035,0.0735312851308465,0.0385941938495351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,72.16999816894531,72.5,71.62000274658203,72.29000091552734,70.84199523925781,475400,H,1.084797082560346,1.1063771929314423,1.1322428474286843,1.0447156071702373,0.0400814753901086,0.0493951556401577,0.0184169797244153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,72.2300033569336,72.2300033569336,71.61000061035156,71.9000015258789,70.4598159790039,409100,H,1.0977745303378588,1.1040331189784771,1.115211629627119,1.0484619827112251,0.0493125476266336,0.0594095991438261,0.0107604381861998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,71.58999633789062,71.5999984741211,70.66000366210938,70.75,69.33284759521484,1616800,H,1.0887631986240585,1.1311660565859285,1.1244014505487976,1.0415757419863072,0.0471874566377512,0.0823788497373354,0.0169049786193626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,70.9800033569336,71.56999969482422,70.69999694824219,70.75,69.33284759521484,629900,H,1.0983745424394462,1.1331484292598868,1.1039731634167236,1.0495576207370112,0.048816921702435,0.0842726371044975,0.0134789518786231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,71.45999908447266,72.3499984741211,70.19000244140625,70.3499984741211,68.94084930419922,637200,H,1.1155649793635942,1.1142417483426412,1.1179544754081217,1.0539026313731312,0.0616623479904629,0.083515255607766,0.0175023110964565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,70.8499984741211,71.6500015258789,70.3499984741211,71.25,69.82281494140625,1293500,H,1.1191580993324166,1.0737319238061604,1.081717005674065,1.0520989179928428,0.0670591813395737,0.0730087261933891,0.0078824441024656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,71.62999725341797,72.27999877929688,71.48999786376953,71.94999694824219,70.50880432128906,705300,H,1.1102152951882385,1.0926664163527824,1.0672869689982287,1.049480051520865,0.0607352436673733,0.0767729279457976,-0.0041054069151718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,71.97000122070312,72.16000366210938,71.29000091552734,71.66999816894531,70.23440551757812,371900,H,1.1367380263061273,1.0768055752895689,1.0804196153627228,1.0585213557872055,0.0782166705189215,0.0721986069971849,0.0028449018955687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,71.7300033569336,72.0,71.12999725341797,71.5999984741211,70.16580200195312,401700,H,1.1391063081698665,1.0728209854501125,1.0821767681095062,1.0561912314345747,0.0829150767352917,0.0706936052066551,0.0017207121790401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,72.1500015258789,73.18000030517578,71.91000366210938,72.98999786376953,71.52796936035156,823000,H,1.1152214208505442,1.0467625937648597,1.0718808991357516,1.054691754118366,0.0605296667321781,0.0327662053564581,-0.0065095425411563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,73.41000366210938,73.61000061035156,72.76000213623047,72.95999908447266,71.49858093261719,435800,H,1.1188320456295933,1.0379924711853925,1.0796125513820576,1.0628648969920689,0.0559671486375246,0.0468545709801172,-0.0085302629768668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,72.9800033569336,73.2300033569336,72.52999877929688,72.70999908447266,71.25357818603516,233900,H,1.123504325622696,1.0462463711335768,1.1056869167219257,1.054562443450246,0.0689418821724499,0.0448350071418848,0.0087306790989205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,72.62000274658203,73.4000015258789,72.58000183105469,73.16999816894531,71.70436096191406,447700,H,1.1070111254704773,1.0521291100198182,1.1057316569973252,1.0427572783556516,0.0642538471148257,0.0401813876106487,0.0014507839056496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,73.41999816894531,73.95999908447266,73.29000091552734,73.87999725341797,72.40013122558594,482300,H,1.1004332097247205,1.046357761050747,1.093339466343788,1.039387058829826,0.0610461508948945,0.0306137950927152,-0.0085739322342668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,73.80999755859375,74.31999969482422,73.54000091552734,73.54000091552734,72.06695556640625,566700,H,1.108240242389339,1.020542009494006,1.085974321297147,1.0452598484191695,0.0629803939701694,0.0204972708533535,-0.0158066720076224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,73.62999725341797,73.93000030517578,72.58999633789062,73.80999755859375,72.33154296875,683500,H,1.0743804215749149,1.0191164309582474,1.0965518150673372,1.0173995405954512,0.0569808809794636,0.0256078122295944,-0.0040439948889898,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
2018-01-03,73.91999816894531,74.93000030517578,73.45999908447266,74.69999694824219,73.20372009277344,512700,H,1.0275769836616273,0.9932939779413312,1.0912801285842002,0.9765980219270426,0.0509789617345847,-0.0106548143825242,-0.0041683323013139,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
2018-01-04,74.97000122070312,75.4800033569336,74.68000030517578,74.87999725341797,73.38011932373047,993300,H,1.044871642247896,1.0117788593751411,1.0836971707136114,0.9849127815791188,0.0599588606687772,0.0134219230561489,-0.005897689069586,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
2018-01-05,75.0,75.0,73.19000244140625,73.22000122070312,71.75335693359375,571400,H,1.0723846276859528,1.0456637507262203,1.1141605995881276,0.9789917900086822,0.0933928376772705,0.0460369316445651,0.024271228699729,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
2018-01-08,74.4000015258789,75.1500015258789,73.44999694824219,74.98999786376953,73.48790740966797,1096900,H,1.021603044868118,1.0147034838433189,1.1110175476918218,0.942840182406444,0.0787628624616739,0.022978999369002,0.0236675420387673,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
2018-01-09,75.33000183105469,76.37999725341797,75.0199966430664,76.30999755859375,74.78146362304688,1200700,H,1.008780059409763,1.012381046824671,1.0831185758959925,0.9530778204901076,0.0557022389196552,0.0111567997772559,-0.0061792424548856,305000000.0,967000000.0,3719000000.0,3837000000.0,16000000.0,406000000.0,7572000000.0,1000000.0,258000000.0,3054000000.0,1287000000.0,150000000.0,-185000000.0,1304000000.0,503000000.0,992000000.0,141000000.0,11000000.0,-185000000.0,4034000000.0,1327000000.0,452000000.0,3382000000.0,49000000.0,350000000.0,1427000000.0,14000000.0,136000000.0,336000000.0,102000000.0,457000000.0,-112000000.0,-858000000.0,34000000.0,389000000.0,179000000.0,-743000000.0,-7000000.0,587000000.0,366000000.0,15000000.0,-68000000.0,-37000000.0,-3000000.0,-293000000.0,-298000000.0,12000000.0
