,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,6000000.0,6000000.0,6000000.0,6000000.0
Change To Liabilities,20000000.0,101000000.0,97000000.0,-22000000.0
Total Cashflows From Investing Activities,-256000000.0,-207000000.0,-243000000.0,-145000000.0
Net Borrowings,-500000000.0,-500000000.0,-500000000.0,400000000.0
Total Cash From Financing Activities,-554000000.0,-32000000.0,-552000000.0,397000000.0
Change To Operating Activities,12000000.0,61000000.0,-8000000.0,37000000.0
Net Income,16000000.0,97000000.0,-338000000.0,-317000000.0
Change In Cash,-155000000.0,383000000.0,-377000000.0,597000000.0
Total Cash From Operating Activities,655000000.0,622000000.0,418000000.0,345000000.0
Depreciation,600000000.0,512000000.0,613000000.0,578000000.0
Dividends Paid,-32000000.0,-23000000.0,-24000000.0,-24000000.0
Change To Account Receivables,-78000000.0,-175000000.0,-100000000.0,-22000000.0
Other Cashflows From Financing Activities,-22000000.0,-22000000.0,-28000000.0,-3000000.0
Change To Netincome,85000000.0,28000000.0,153000000.0,91000000.0
Capital Expenditures,-274000000.0,-209000000.0,-253000000.0,-144000000.0
Repurchase Of Stock,,-9000000.0,-9000000.0,-9000000.0
Other Cashflows From Investing Activities,,-1000000.0,1000000.0,3000000.0
Change To Inventory,,-2000000.0,1000000.0,1000000.0
