Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-09-29,148.27000427246094,148.99000549316406,146.0800018310547,146.25,146.25,308600,JAZZ,0.9677264873798076,0.9349743965344552,1.0596239399706198,1.0206479989635429,-0.0529215115837352,-0.1552859921879907,-0.0296692590205831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,146.50999450683594,150.5800018310547,145.6699981689453,150.1300048828125,150.1300048828125,430600,JAZZ,0.9423166363787896,0.9031505490440008,1.0421634691612494,1.012478214064533,-0.0701615776857433,-0.1855570067173988,-0.0469674093156844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,150.4199981689453,151.4499969482422,147.33999633789062,149.61000061035156,149.61000061035156,431600,JAZZ,0.9153131601012194,0.9125726771091952,1.0431789765892174,1.0113391723313174,-0.0960260122300979,-0.1773906978957068,-0.0386216656313547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,150.85000610351562,151.27999877929688,149.86000061035156,150.38999938964844,150.38999938964844,256800,JAZZ,0.9168827711235406,0.9511270288360576,1.0370370858888516,1.0126829906128405,-0.0958002194892999,-0.1373566581855088,-0.0529222807078124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,150.39999389648438,150.7899932861328,148.52999877929688,149.30999755859375,149.30999755859375,257900,JAZZ,0.9393208913888144,0.9519791153560792,1.0554550861609089,1.0121464877707815,-0.0728255963819671,-0.1308213603270335,-0.0424666626103502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,148.6199951171875,149.80999755859375,146.27999877929688,146.47000122070312,146.47000122070312,351000,JAZZ,0.906806897093444,1.013859484961962,1.0789922302792627,1.0081446760609294,-0.1013377789674854,-0.0810837378650741,-0.0215808361565008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,146.99000549316406,147.8699951171875,144.47999572753906,145.30999755859375,145.30999755859375,268200,JAZZ,0.9386827898161888,1.0335834076443688,1.0922854854271264,1.0143616235707735,-0.0756788337545847,-0.0701320173082837,-0.0061966607495704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,144.9199981689453,145.5500030517578,143.3300018310547,143.57000732421875,143.57000732421875,527400,JAZZ,0.9424670241398558,1.0433934346292126,1.100160123218143,1.008797349947511,-0.066330325807655,-0.0494572415147329,0.0108628105241874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,143.24000549316406,144.52999877929688,142.0399932861328,142.57000732421875,142.57000732421875,466100,JAZZ,0.9728553680496363,1.050080655277034,1.091674204909783,1.0091988628593096,-0.0363434948096732,-0.0511515524656722,0.0035771547167893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,142.27999877929688,143.82000732421875,141.11000061035156,141.60000610351562,141.60000610351562,447700,JAZZ,0.9637711535191444,1.054025378296184,1.0911722305568443,1.0112728774332036,-0.0475017239140591,-0.0446595475271687,0.0151371295917148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,141.72999572753906,141.88999938964844,139.22000122070312,141.3800048828125,141.3800048828125,449000,JAZZ,0.9494978133890528,1.0517752992829297,1.094001929743521,1.0098252549340063,-0.0603274415449537,-0.0564741991043453,0.017111325899904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,141.0800018310547,143.16000366210938,140.11000061035156,140.5,140.5,263100,JAZZ,0.954946606184664,1.084839844618828,1.0967259525828514,1.0047827275420922,-0.0498361213574282,-0.0302219205228795,0.0111319552226449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,140.47000122070312,140.88999938964844,138.17999267578125,140.5,140.5,510700,JAZZ,0.9503914503864548,1.0892526212536142,1.094590699545429,1.016827126331923,-0.0664356759454682,-0.031743148915702,0.0076524132306288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,140.3300018310547,141.91000366210938,139.58999633789062,140.4600067138672,140.4600067138672,394000,JAZZ,0.9530826478592992,1.0882813135681002,1.082443300717302,1.016900814218988,-0.0638181663596887,-0.0283024105292062,0.0064479562926467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,140.8800048828125,145.50999450683594,139.8800048828125,145.0,145.0,729600,JAZZ,0.9397931329135236,1.0559999663254311,1.0646896888469828,1.0195478153138224,-0.0797546824002988,-0.0605509360137703,-0.0131438524708413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,145.0,145.97000122070312,143.3000030517578,144.0500030517578,144.0500030517578,299400,JAZZ,0.9523776434222864,1.0814994098275497,1.051857001474822,1.0187296628598663,-0.0663520194375799,-0.0354261159499948,-0.013617007749642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,143.6300048828125,143.86000061035156,139.60000610351562,140.16000366210938,140.16000366210938,484200,JAZZ,0.9848743555894348,1.1113727183397009,1.0561500778507404,1.0231439317955078,-0.0382695762060729,-0.0028654346249812,-0.012307074014848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,141.0,142.19000244140625,139.75999450683594,142.0,142.0,400500,JAZZ,0.9767605418890296,1.055422500825264,1.0370422148368728,1.023176662025299,-0.0464161201362697,-0.0453703830211305,-0.0423386054609804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,142.08999633789062,142.08999633789062,138.8300018310547,140.27000427246094,140.27000427246094,294600,JAZZ,0.985100081749338,1.0389962290874262,1.0481927304550822,1.028738706809164,-0.0436386250598259,-0.0692175924671394,-0.0456285318302223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,140.42999267578125,140.7899932861328,138.4199981689453,138.4600067138672,138.4600067138672,268300,JAZZ,1.0083056033563604,1.0569839593172448,1.0657228831682208,1.0357335667629224,-0.0274279634065619,-0.0473845713701965,-0.0252991511526403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,138.8000030517578,138.8000030517578,132.97000122070312,133.9499969482422,133.9499969482422,775500,JAZZ,1.029264637986218,1.0737589033811632,1.166927966553007,1.0327543330408862,-0.0034896950546681,-0.0046600502148774,0.0707991678179373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,134.35000610351562,137.14999389648438,133.4600067138672,136.30999755859375,136.30999755859375,688300,JAZZ,1.025163289531246,1.0216418237919351,1.181718177067778,1.0448229351223306,-0.0196596455910846,-0.0244691097805436,0.071328684672911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,136.88999938964844,142.0,136.88999938964844,141.52999877929688,141.52999877929688,559900,JAZZ,0.9764007887606992,1.0103864992113472,1.1617324919598375,1.0378093145840102,-0.0614085258233109,-0.0432698692031441,0.054152540831414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
