,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,22354000.0,22366000.0,,
1,Capital Surplus,1544218000.0,682494000.0,11165000.0,6136000.0
2,Total Liab,190269000.0,185840000.0,101053000.0,29704000.0
3,Total Stockholder Equity,739072000.0,420083000.0,-219987000.0,-112509000.0
4,Other Current Liab,72393000.0,12735000.0,8255000.0,3515000.0
5,Total Assets,929341000.0,605923000.0,124310000.0,75609000.0
6,Common Stock,2000.0,2000.0,1000.0,1000.0
7,Other Current Assets,16567000.0,,,
8,Retained Earnings,-805098000.0,-262367000.0,-231116000.0,-118631000.0
9,Other Liab,15101000.0,102954000.0,43202000.0,1228000.0
10,Treasury Stock,-50000.0,-46000.0,-37000.0,-15000.0
11,Other Assets,12798000.0,53896000.0,6947000.0,577000.0
12,Cash,663603000.0,424166000.0,65080000.0,47857000.0
13,Total Current Liabilities,118126000.0,63049000.0,32362000.0,22141000.0
14,Other Stockholder Equity,-50000.0,-46000.0,-37000.0,-15000.0
15,Property Plant Equipment,119823000.0,48821000.0,11127000.0,6925000.0
16,Total Current Assets,774366000.0,480840000.0,106236000.0,68107000.0
17,Net Tangible Assets,716718000.0,397717000.0,-219987000.0,-112509000.0
18,Net Receivables,51208000.0,33371000.0,28088000.0,13341000.0
19,Inventory,29959000.0,15270000.0,8570000.0,4838000.0
20,Accounts Payable,4709000.0,13028000.0,8792000.0,5443000.0
21,Short Long Term Debt,,9882000.0,4187000.0,4224000.0
22,Long Term Debt,,19837000.0,25489000.0,6335000.0
0,Change To Liabilities,-5747000.0,5535000.0,4260000.0,4351000.0
1,Total Cashflows From Investing Activities,-38394000.0,-42767000.0,-6709000.0,-3756000.0
2,Net Borrowings,-37104000.0,-37104000.0,18739000.0,-393000.0
3,Total Cash From Financing Activities,468906000.0,414590000.0,105367000.0,20583000.0
4,Change To Operating Activities,-12186000.0,51212000.0,42234000.0,4723000.0
5,Issuance Of Stock,506010000.0,414590000.0,1798000.0,1092000.0
6,Net Income,-542731000.0,-31251000.0,-112485000.0,-18762000.0
7,Change In Cash,212151000.0,406405000.0,22231000.0,6114000.0
8,Effect Of Exchange Rate,-463000.0,-45000.0,-18000.0,-14000.0
9,Total Cash From Operating Activities,-217898000.0,34627000.0,-76409000.0,-10699000.0
10,Depreciation,19021000.0,7066000.0,3905000.0,4305000.0
11,Change To Inventory,-14601000.0,-6699000.0,-3732000.0,-1995000.0
12,Change To Account Receivables,-17847000.0,-5284000.0,-14747000.0,-5131000.0
13,Change To Netincome,356176000.0,13947000.0,3701000.0,1661000.0
14,Capital Expenditures,-36666000.0,-42742000.0,-6284000.0,-3756000.0
15,Repurchase Of Stock,,,,-80000.0
