,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,132938000.0,149914000.0,-124158000.0,-24863000.0
Total Cashflows From Investing Activities,-132685000.0,1221000.0,-4795000.0,-3565000.0
Net Borrowings,64804000.0,48397000.0,335000.0,-33041000.0
Total Cash From Financing Activities,15269000.0,-16250000.0,-105723000.0,-95471000.0
Change To Operating Activities,-4068000.0,-2829000.0,8918000.0,-3735000.0
Issuance Of Stock,4813000.0,3874000.0,6050000.0,6974000.0
Net Income,144102000.0,55092000.0,46010000.0,106489000.0
Change In Cash,2912000.0,-52192000.0,53467000.0,13027000.0
Effect Of Exchange Rate,701000.0,582000.0,2384000.0,540000.0
Total Cash From Operating Activities,119627000.0,-37745000.0,161601000.0,111523000.0
Depreciation,6979000.0,6898000.0,6558000.0,6452000.0
Dividends Paid,-75388000.0,-68521000.0,-68259000.0,-68139000.0
Change To Inventory,31054000.0,-204593000.0,105481000.0,-28984000.0
Change To Account Receivables,-222005000.0,-61072000.0,109458000.0,33495000.0
Other Cashflows From Financing Activities,21040000.0,3371000.0,-43849000.0,-43849000.0
Change To Netincome,30627000.0,18845000.0,9334000.0,22669000.0
Capital Expenditures,-6186000.0,-4822000.0,-4828000.0,-3589000.0
Investments,,5993000.0,5993000.0,5993000.0
Repurchase Of Stock,,,,-1265000.0
