,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,418000000.0,450000000.0,533000000.0,513000000.0
Capital Surplus,12731000000.0,12685000000.0,13766000000.0,15858000000.0
Total Liab,129278000000.0,109945000000.0,110598000000.0,108102000000.0
Total Stockholder Equity,16455000000.0,14985000000.0,14270000000.0,15372000000.0
Total Assets,147389000000.0,126240000000.0,125688000000.0,124294000000.0
Common Stock,10000000.0,10000000.0,11000000.0,12000000.0
Other Current Assets,18649000000.0,3515000000.0,2199000000.0,2584000000.0
Retained Earnings,3770000000.0,3751000000.0,2828000000.0,1628000000.0
Other Liab,1087000000.0,1210000000.0,1743000000.0,1940000000.0
Good Will,5190000000.0,4845000000.0,4829000000.0,4904000000.0
Treasury Stock,-56000000.0,-1461000000.0,-2335000000.0,-2126000000.0
Other Assets,85869000000.0,86108000000.0,87178000000.0,84370000000.0
Cash,1558000000.0,1598000000.0,2018000000.0,2082000000.0
Total Current Liabilities,124792000000.0,100342000000.0,96431000000.0,99380000000.0
Short Long Term Debt,616000000.0,,,1350000000.0
Other Stockholder Equity,1315000000.0,-90000000.0,-964000000.0,-749000000.0
Property Plant Equipment,2572000000.0,2700000000.0,2414000000.0,2553000000.0
Total Current Assets,23581000000.0,6528000000.0,4647000000.0,5133000000.0
Long Term Investments,29759000000.0,25609000000.0,26087000000.0,26821000000.0
Net Tangible Assets,11143000000.0,10035000000.0,9326000000.0,10291000000.0
Long Term Debt,2953000000.0,7879000000.0,12424000000.0,6782000000.0
Inventory,25000000.0,58000000.0,60000000.0,73000000.0
Accounts Payable,122479000000.0,97475000000.0,94491000000.0,96889000000.0
Short Term Investments,,,1520000000.0,1899000000.0
