,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-3522000000.0,950000000.0,401000000.0,-312000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-4853000000.0,509000000.0,-3045000000.0,-801000000.0
Net Borrowings,-8270000000.0,-4202000000.0,5399000000.0,894000000.0
Total Cash From Financing Activities,16371000000.0,-2514000000.0,327000000.0,-2966000000.0
Change To Operating Activities,772000000.0,611000000.0,-354000000.0,158000000.0
Net Income,1094000000.0,1582000000.0,1759000000.0,1263000000.0
Change In Cash,13842000000.0,576000000.0,-443000000.0,-1470000000.0
Repurchase Of Stock,-8000000.0,-1130000000.0,-2157000000.0,-1297000000.0
Total Cash From Operating Activities,2324000000.0,2581000000.0,2275000000.0,2297000000.0
Depreciation,421000000.0,426000000.0,462000000.0,462000000.0
Other Cashflows From Investing Activities,-135000000.0,-186000000.0,-155000000.0,-151000000.0
Dividends Paid,-698000000.0,-656000000.0,-516000000.0,-410000000.0
Other Cashflows From Financing Activities,24997000000.0,2974000000.0,-2399000000.0,-2153000000.0
Change To Netincome,283000000.0,309000000.0,237000000.0,749000000.0
