,2020-12-26,2019-12-28,2018-12-29,2017-12-30
Intangible Assets,527079000.0,615323000.0,414272000.0,706378000.0
Total Liab,3460448000.0,3233706000.0,4646583000.0,4207447000.0
Total Stockholder Equity,3348172000.0,2998044000.0,2961332000.0,2811499000.0
Minority Interest,963912000.0,919351000.0,892612000.0,845049000.0
Other Current Liab,210171000.0,235971000.0,797520000.0,274573000.0
Total Assets,7772532000.0,7151101000.0,8500527000.0,7863995000.0
Common Stock,1425000.0,1434000.0,1514000.0,1537000.0
Retained Earnings,3454831000.0,3116215000.0,3208589000.0,2940029000.0
Other Liab,422846000.0,396162000.0,447412000.0,470716000.0
Good Will,2504392000.0,2462495000.0,2081029000.0,2301331000.0
Treasury Stock,-108084000.0,-167373000.0,-248771000.0,-130067000.0
Other Assets,149413000.0,120815000.0,1254831000.0,126901000.0
Cash,421185000.0,106097000.0,56885000.0,174658000.0
Total Current Liabilities,2283102000.0,2038369000.0,3218827000.0,2828975000.0
Deferred Long Term Asset Charges,42594000.0,23625000.0,12196000.0,10962000.0
Short Long Term Debt,107416000.0,108113000.0,7304000.0,16659000.0
Other Stockholder Equity,-108084000.0,-167373000.0,-248771000.0,-130067000.0
Property Plant Equipment,630851000.0,561307000.0,314221000.0,375001000.0
Total Current Assets,3791415000.0,3226502000.0,4175220000.0,4086020000.0
Long Term Investments,169382000.0,164659000.0,260954000.0,268364000.0
Net Tangible Assets,316701000.0,-79774000.0,466031000.0,-196210000.0
Net Receivables,1424787000.0,1246246000.0,1168776000.0,1522807000.0
Long Term Debt,512232000.0,619250000.0,977376000.0,902663000.0
Inventory,1512499000.0,1428799000.0,1415512000.0,1933803000.0
Accounts Payable,1005655000.0,880266000.0,785756000.0,1153012000.0
Capital Surplus,,47768000.0,,
Other Current Assets,,,1083014000.0,
