,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,78100000.0,-44600000.0,44100000.0,-8300000.0
Total Cashflows From Investing Activities,-155400000.0,-192400000.0,-61800000.0,-173800000.0
Net Borrowings,-6800000.0,5800000.0,-231000000.0,-549000000.0
Total Cash From Financing Activities,-135200000.0,-183100000.0,-370500000.0,-690300000.0
Change To Operating Activities,-21300000.0,-103600000.0,24300000.0,-72400000.0
Issuance Of Stock,20300000.0,20100000.0,41800000.0,11000000.0
Net Income,310800000.0,193600000.0,300300000.0,246200000.0
Change In Cash,212900000.0,-70700000.0,225500000.0,-401900000.0
Repurchase Of Stock,-8800000.0,-61800000.0,-21600000.0,-19900000.0
Effect Of Exchange Rate,500000.0,9500000.0,8000000.0,10400000.0
Total Cash From Operating Activities,503000000.0,295300000.0,649800000.0,451800000.0
Depreciation,205400000.0,215200000.0,207500000.0,209000000.0
Other Cashflows From Investing Activities,-10300000.0,-2400000.0,1300000.0,-62700000.0
Dividends Paid,-137200000.0,-137300000.0,-139000000.0,-150300000.0
Change To Inventory,-57600000.0,-45900000.0,-3400000.0,-24200000.0
Change To Account Receivables,-42700000.0,23600000.0,57100000.0,2400000.0
Other Cashflows From Financing Activities,-2700000.0,-9900000.0,-20700000.0,17900000.0
Change To Netincome,30300000.0,57000000.0,19900000.0,99100000.0
Capital Expenditures,-143500000.0,-102100000.0,-126700000.0,-111700000.0
