,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,841000.0,700000.0,1366000.0,309000.0
Total Cashflows From Investing Activities,-96888000.0,-362034000.0,-584148000.0,-400066000.0
Net Borrowings,-91805000.0,90529000.0,319132000.0,203507000.0
Total Cash From Financing Activities,-377917000.0,-264357000.0,-73563000.0,-28641000.0
Change To Operating Activities,20241000.0,12134000.0,-269000.0,-22241000.0
Issuance Of Stock,11148000.0,44262000.0,62662000.0,26684000.0
Net Income,243386000.0,372111000.0,305232000.0,317676000.0
Change In Cash,95381000.0,4694000.0,-93977000.0,79941000.0
Repurchase Of Stock,-10492000.0,-8882000.0,-4112000.0,-8997000.0
Effect Of Exchange Rate,313000.0,220000.0,-1112000.0,1632000.0
Total Cash From Operating Activities,569873000.0,630865000.0,564846000.0,507016000.0
Depreciation,251296000.0,250028000.0,225261000.0,211104000.0
Dividends Paid,-252309000.0,-385182000.0,-443088000.0,-244201000.0
Change To Account Receivables,1287000.0,-28357000.0,-33292000.0,-17524000.0
Other Cashflows From Financing Activities,-34459000.0,-5084000.0,-8157000.0,-5634000.0
Change To Netincome,46913000.0,18884000.0,61628000.0,12572000.0
Capital Expenditures,-36961000.0,-108021000.0,-89207000.0,-79096000.0
Other Cashflows From Investing Activities,,-238000.0,4231000.0,515000.0
