Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2017-11-02,143.97999572753906,155.13999938964844,143.27000427246094,148.67999267578125,148.67999267578125,1511800,ANSS,0.96475658802458,1.0010761613531842,1.1129943763744508,1.0310647944789963,-0.0663082064544163,-0.0169701807668152,0.0084923650888686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,148.92999267578125,150.67999267578125,147.6999969482422,149.10000610351562,149.10000610351562,747600,ANSS,0.970623710908693,1.00878603289717,1.108517719741393,1.0262436118253355,-0.0556199009166427,-0.0168503726705824,0.0007074010520267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,149.3000030517578,152.22000122070312,147.38999938964844,151.1999969482422,151.1999969482422,745000,ANSS,0.9676587335426842,1.0167989986520394,1.0884920975718846,1.0311845275729687,-0.0635257940302845,-0.019311930550405,-0.0172361867642221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,150.72000122070312,152.5,149.69000244140625,151.92999267578125,151.92999267578125,528800,ANSS,0.9618246029581142,1.014941120133568,1.0855657251806892,1.0414917955670933,-0.079667192608979,-0.0309686898940979,-0.0262606339143809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,151.36000061035156,152.72000122070312,149.6999969482422,151.47999572753906,151.47999572753906,487800,ANSS,0.9663982276112169,1.0410615354907375,1.0860840303189367,1.0390384642435906,-0.0726402366323737,-0.019943227607001,-0.0285692750824149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,150.75,151.33999633789062,149.0,150.47000122070312,150.47000122070312,407200,ANSS,0.9658403711839592,1.0793513813021982,1.086263013373015,1.0401272810196784,-0.0742869098357192,0.0037765285681059,-0.0264159794533085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,150.13999938964844,150.5399932861328,149.2100067138672,150.27999877929688,150.27999877929688,315700,ANSS,0.9632685366163218,1.0922278461733723,1.0923609595126285,1.0393664161720684,-0.0760978795557465,0.0163345975329545,-0.0209770008422995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,150.0,151.74000549316406,149.3699951171875,150.8699951171875,150.8699951171875,316800,ANSS,0.957844496479161,1.112282116985874,1.0818585968265115,1.0305050740272153,-0.0726605775480542,0.0456149022195533,-0.0297739640040952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,150.25,150.6999969482422,149.17999267578125,149.42999267578125,149.42999267578125,552400,ANSS,0.9906311050986802,1.0944254922167205,1.0862612278674535,1.043144349882203,-0.0525132447835228,0.0294847097738981,-0.0273909929707973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,149.39999389648438,151.33999633789062,148.9499969482422,149.32000732421875,149.32000732421875,535800,ANSS,0.9884140711125754,1.07781941164761,1.082172437796832,1.0570826794517585,-0.068668608339183,0.009869693374013,-0.0284556616338158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,149.5,152.02000427246094,149.10000610351562,151.4600067138672,151.4600067138672,315300,ANSS,0.974712784489108,1.0622606117639757,1.0754654177282217,1.0412088647392546,-0.0664960802501465,-0.0082186005736424,-0.0367492930349264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,151.17999267578125,151.9199981689453,150.0500030517578,150.57000732421875,150.57000732421875,364900,ANSS,0.9786145907945027,1.07371980012477,1.081224647224759,1.0392013474275237,-0.0605867566330209,-0.0016012475541953,-0.0187147246929166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,150.8300018310547,151.82000732421875,150.44000244140625,151.2100067138672,151.2100067138672,353700,ANSS,0.9736789179974084,1.066992852154238,1.096488298988698,1.0381241126825425,-0.0644451946851341,0.0092832915253793,-0.0106796528004338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,151.6300048828125,154.42999267578125,150.8699951171875,153.39999389648438,153.39999389648438,627000,ANSS,0.9560626433993002,1.0426336949487438,1.095762731589932,1.03199537924298,-0.0759327358436798,3.215514529708585e-05,-0.0098067336294724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,153.8000030517578,153.8000030517578,150.07000732421875,150.47999572753906,150.47999572753906,746600,ANSS,0.9728203319111198,1.0548910818723087,1.129851203480237,1.0328322263084138,-0.0600118943972939,0.020387435553929,0.0202271647842267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,150.58999633789062,152.63999938964844,149.41000366210938,151.91000366210938,151.91000366210938,571800,ANSS,0.9654400640284528,1.0705681058671253,1.129221178005407,1.032019884081241,-0.0665798200527878,0.0278570838724165,0.0121961065161706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,151.91000366210938,152.44000244140625,150.13999938964844,150.8800048828125,150.8800048828125,593500,ANSS,0.9785921866264728,1.0817205821316835,1.13248932653403,1.0369551897736955,-0.0583630031472228,0.0246893453413152,0.0154218310482303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,151.24000549316406,152.27999877929688,149.6199951171875,150.27000427246094,150.27000427246094,586000,ANSS,0.9821653832543248,1.0898382885217903,1.1461368924649895,1.020376345675996,-0.0382109624216712,0.0364251087684059,0.0347376424338548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,149.7100067138672,150.42999267578125,145.77999877929688,146.5800018310547,146.5800018310547,674100,ANSS,1.013439768018107,1.1281893372316218,1.1801746713890005,1.026253639124301,-0.0128138711061938,0.074135982576412,0.0678904079467832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,146.72999572753906,148.83999633789062,145.99000549316406,148.19000244140625,148.19000244140625,1243400,ANSS,1.021796313343177,1.1336797167975388,1.1873945867801785,1.0246409570196735,-0.0028446436764963,0.0842545343236904,0.0765928848462433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,148.4499969482422,148.80999755859375,143.94000244140625,146.5399932861328,146.5399932861328,631700,ANSS,1.0360312152313005,1.1681452198618336,1.1996042127754618,1.029880242563007,0.0061509726682935,0.099904944170492,0.0904402821070711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,147.67999267578125,147.88999938964844,141.91000366210938,142.00999450683594,142.00999450683594,526100,ANSS,1.0735159696165166,1.1966763538831475,1.2458277939052305,1.036157586789428,0.0373583828270887,0.1260650559295888,0.1284170714501205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,143.50999450683594,144.47999572753906,141.92999267578125,143.44000244140625,143.44000244140625,378800,ANSS,1.0715979092140362,1.1694785077023693,1.2394032051966686,1.0465343935592823,0.0250635156547538,0.0980688526771629,0.1143779961418047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,143.60000610351562,144.85000610351562,143.4600067138672,144.72000122070312,144.72000122070312,300300,ANSS,1.0720010923234753,1.1536069343562092,1.229408489968232,1.048372731047773,0.0236283612757022,0.0844675897698858,0.1014261348871861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,144.4600067138672,146.5800018310547,144.25999450683594,146.30999755859375,146.30999755859375,339800,ANSS,1.039641877852093,1.1438726225344087,1.2081197283599685,1.0387885930282448,0.0008532848238482,0.0868538096256346,0.0935087255769617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,146.82000732421875,147.67999267578125,145.60000610351562,146.1300048828125,146.1300048828125,416900,ANSS,1.0416067996160712,1.138096160962729,1.250461846450204,1.0447156071702373,-0.003108807554166,0.0811141236714443,0.136635978745935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,146.00999450683594,146.97999572753906,145.3699951171875,146.38999938964844,146.38999938964844,392700,ANSS,1.053487272789813,1.126852977673637,1.242571177367919,1.0484619827112251,0.0050252900785878,0.0822294578389859,0.1381199859269999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,146.08999633789062,146.75,144.85000610351562,145.3300018310547,145.3300018310547,440100,ANSS,1.0554599701165863,1.1387188014044427,1.2338815458949577,1.0415757419863072,0.0138842281302791,0.0899315945558496,0.1263850739655228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,145.77999877929688,146.33999633789062,144.05999755859375,144.75999450683594,144.75999450683594,346300,ANSS,1.0759188029165412,1.1495579578393191,1.2237496588749794,1.0495576207370112,0.0263611821795299,0.1006821656839298,0.133255447336879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,144.97000122070312,146.07000732421875,144.3800048828125,144.50999450683594,144.50999450683594,246800,ANSS,1.0957027358436475,1.123866928487266,1.2266971905813429,1.0539026313731312,0.0418001044705163,0.0931404357523908,0.1262450262696777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,144.83999633789062,148.4499969482422,144.55999755859375,148.02999877929688,148.02999877929688,1109000,ANSS,1.0912652477081923,1.0655948577581509,1.1598324924489454,1.0520989179928428,0.0391663297153495,0.0648716601453796,0.0859979308773459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,148.0,148.9199981689453,146.8800048828125,147.58999633789062,147.58999633789062,475300,ANSS,1.1052917469375416,1.090927559468338,1.171691828488684,1.049480051520865,0.0558116954166765,0.0750340710613532,0.1002994525752833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,147.80999755859375,148.3000030517578,146.82000732421875,147.6300048828125,147.6300048828125,259700,ANSS,1.0963218908784216,1.0638081545578952,1.1798414069961178,1.0585213557872055,0.0378005350912158,0.0592011862655112,0.1022666935289637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,147.57000732421875,148.07000732421875,145.66000366210938,147.35000610351562,147.35000610351562,408200,ANSS,1.096301232404758,1.0510348741240565,1.1944349691872922,1.0561912314345747,0.0401100009701833,0.0489074938805991,0.113978913256826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,147.91000366210938,148.25999450683594,146.89999389648438,147.22999572753906,147.22999572753906,358600,ANSS,1.0862595756081157,1.0642532567301957,1.1773415836992227,1.054691754118366,0.0315678214897496,0.0502568683217941,0.0989511420223148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,147.22999572753906,147.22999572753906,145.02999877929688,146.66000366210938,146.66000366210938,193000,ANSS,1.117959925131431,1.049161266023757,1.1958270864827691,1.0628648969920689,0.0550950281393622,0.0580233658184817,0.1076842721238446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,146.25999450683594,146.66000366210938,145.13999938964844,146.38999938964844,146.38999938964844,251000,ANSS,1.1117562721399152,1.0661247897734114,1.213949091159252,1.054562443450246,0.0571938286896691,0.0647134257817194,0.116992853536247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,146.58999633789062,147.14999389648438,145.80999755859375,146.66000366210938,146.66000366210938,199900,ANSS,1.102413668611904,1.0767761777285776,1.2078957416680625,1.0427572783556516,0.0596563902562523,0.064828455319408,0.1036148685763869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,146.83999633789062,147.9199981689453,146.1199951171875,147.64999389648438,147.64999389648438,259600,ANSS,1.0948188322297885,1.0686759214955164,1.1951236979906763,1.039387058829826,0.0554317733999625,0.0529319555374845,0.0932102994126213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,147.89999389648438,149.17999267578125,147.52000427246094,147.58999633789062,147.58999633789062,372300,ANSS,1.1071210647800176,1.0401111072283795,1.197167876045572,1.0452598484191695,0.061861216360848,0.0400663685877269,0.0953868827408024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,148.14999389648438,148.6699981689453,147.02999877929688,148.5500030517578,148.5500030517578,390200,ANSS,1.0790305620544791,1.0390441126395464,1.212722922891604,1.0173995405954512,0.0616310214590278,0.0455354939108934,0.112127112935277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,148.52999877929688,152.38999938964844,148.35000610351562,151.4199981689453,151.4199981689453,533200,ANSS,1.0303791187369005,1.042926958648802,1.1868973939636585,0.9765980219270426,0.0537810968098578,0.0389781663249464,0.0914489330781442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,151.77000427246094,154.00999450683594,151.5500030517578,151.82000732421875,151.82000732421875,582500,ANSS,1.0347780168922085,1.034185133264641,1.1776444780714468,0.9849127815791188,0.0498652353130896,0.0358281969456488,0.0880496182882493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,152.5,153.4199981689453,151.9199981689453,152.4499969482422,152.4499969482422,471800,ANSS,1.0169235938517638,1.0432272644789096,1.184913105973869,0.9789917900086822,0.0379318038430815,0.0436004453972543,0.0950237350854703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,152.27000427246094,154.00999450683594,151.66000366210938,153.7100067138672,153.7100067138672,423200,ANSS,0.9683168943903429,1.0212737549335935,1.176761414235851,0.942840182406444,0.0254767119838988,0.0295492704592766,0.0894114085827963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,153.38999938964844,156.13999938964844,153.38999938964844,155.13999938964844,155.13999938964844,436600,ANSS,0.969511436469332,1.0312621253229115,1.1624984324677603,0.9530778204901076,0.0164336159792243,0.0300378782754964,0.0732006141168821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,154.39999389648438,154.47000122070312,151.60000610351562,152.11000061035156,152.11000061035156,617900,ANSS,1.0107159613192558,1.0819801536431952,1.176254009933711,0.966664672858564,0.0440512884606918,0.0687055756469869,0.090468970474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,152.75999450683594,153.88999938964844,151.92999267578125,152.2100067138672,152.2100067138672,438400,ANSS,1.0130739777057884,1.0938834022456614,1.1670060905833295,0.9609362737659176,0.0521377039398708,0.0890096323975107,0.0919244843766085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,152.05999755859375,154.4499969482422,151.6999969482422,154.22000122070312,154.22000122070312,479500,ANSS,1.0225651387627657,1.0730125432350492,1.1364284341822992,0.9729510699723092,0.0496140687904563,0.0782873192306943,0.0731634025369196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,154.86000061035156,155.6699981689453,152.44000244140625,153.38999938964844,153.38999938964844,459100,ANSS,1.0588043829998846,1.0677358330464248,1.1572462038800635,0.9917823196316324,0.067022063368252,0.0714228259774305,0.0750379137612722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,154.7100067138672,156.30999755859375,152.9600067138672,155.75,155.75,528700,ANSS,1.053868374893409,1.0438523392042034,1.1363724269224016,0.9854883712686996,0.0683800036247095,0.0559325418439473,0.0605440516340189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,155.97000122070312,158.72999572753906,155.97000122070312,158.33999633789062,158.33999633789062,459700,ANSS,1.0598080171764976,1.0164835207194394,1.0999116312372494,0.981540936006692,0.0782670811698056,0.0366771174653138,0.0343937279085133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,159.08999633789062,161.9499969482422,158.32000732421875,161.5399932861328,161.5399932861328,512300,ANSS,1.012380834982811,0.9896001439544106,1.043085347301823,0.9694690060853024,0.0429118288975084,0.0178881112782427,-0.002730016046913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,161.52999877929688,163.17999267578125,160.60000610351562,163.1300048828125,163.1300048828125,566000,ANSS,0.986575109569944,0.9967510650191078,1.035247960693256,0.962138874344328,0.0244362352256161,0.023514465057368,-0.0141962598953766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,163.22000122070312,163.22000122070312,161.6300048828125,161.85000610351562,161.85000610351562,361800,ANSS,0.9940685407620362,1.0058696132988378,1.052517761380643,0.9712482450100663,0.0228202957519697,0.036938428460242,0.0102630562438688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,162.00999450683594,162.9600067138672,161.1300048828125,161.5399932861328,161.5399932861328,480800,ANSS,1.0008047845005306,1.0007429143305957,1.0718707508535483,0.9795485186833895,0.021256265817141,0.0378314655195073,0.0183416427419533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,162.55999755859375,163.07000732421875,159.6699981689453,159.92999267578125,159.92999267578125,390400,ANSS,1.008816380458216,1.0073782779254077,1.0834115688589023,0.966216685842239,0.042599694615977,0.0430520269541618,0.0275187768916373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,160.97999572753906,164.13999938964844,160.33999633789062,163.9600067138672,163.9600067138672,456800,ANSS,0.9754817997813552,0.9795681509737808,1.0713588464817538,0.9510576163473856,0.0244241834339694,0.0267872991197584,0.018517665783492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,163.5500030517578,164.89999389648438,162.39999389648438,162.75,162.75,322500,ANSS,0.9753610168550788,0.9893702259444604,1.0616282567084294,0.9505813448789944,0.0247796719760843,0.0311467934719243,-0.0026015743052996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
