,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-3172000000.0,-485000000.0,125000000.0,-76000000.0
Change To Liabilities,2769000000.0,3550000000.0,2329000000.0,1710000000.0
Total Cashflows From Investing Activities,-5534000000.0,-3339000000.0,-43285000000.0,-2877000000.0
Net Borrowings,-5673000000.0,-5320000000.0,38265000000.0,-598000000.0
Total Cash From Financing Activities,-8155000000.0,-7850000000.0,36819000000.0,-6751000000.0
Change To Operating Activities,2873000000.0,1182000000.0,-149000000.0,-671000000.0
Issuance Of Stock,264000000.0,210000000.0,242000000.0,329000000.0
Net Income,7179000000.0,6634000000.0,-594000000.0,6622000000.0
Change In Cash,2176000000.0,1659000000.0,2395000000.0,-1620000000.0
Repurchase Of Stock,-88000000.0,-112000000.0,-97000000.0,-4432000000.0
Total Cash From Operating Activities,15865000000.0,12848000000.0,8865000000.0,8007000000.0
Depreciation,4441000000.0,4371000000.0,2718000000.0,2479000000.0
Other Cashflows From Investing Activities,101000000.0,47000000.0,21000000.0,298000000.0
Dividends Paid,-2624000000.0,-2603000000.0,-2038000000.0,-2049000000.0
Change To Inventory,-973000000.0,-1075000000.0,-1153000000.0,-514000000.0
Change To Account Receivables,-1510000000.0,-2158000000.0,-1139000000.0,-941000000.0
Other Cashflows From Financing Activities,-34000000.0,-25000000.0,447000000.0,-1000000.0
Change To Netincome,1086000000.0,344000000.0,6853000000.0,-678000000.0
Capital Expenditures,-2437000000.0,-2457000000.0,-2037000000.0,-1918000000.0
Effect Of Exchange Rate,,,-4000000.0,1000000.0
