Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Other Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock,Net Borrowings
2020-07-17,42.79999923706055,44.41999816894531,41.209999084472656,44.18999862670898,43.32864761352539,1763800,RPRX,1.0097305549356002,0.910761647053334,1.2043975596796892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,44.41999816894531,46.290000915527344,44.02999877929688,45.869998931884766,44.97589874267578,1160300,RPRX,0.9570525833317642,0.8535492557269357,1.10514961541665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,46.61000061035156,46.630001068115234,42.59999847412109,43.06999969482422,42.23047637939453,1547500,RPRX,1.0044113770820489,0.9139337946568824,1.138394264523282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,43.27999877929688,43.7599983215332,42.0,43.06999969482422,42.23047637939453,594500,RPRX,0.9744600633794456,0.9092719312809416,1.09979263745537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,42.61000061035156,44.255001068115234,42.59999847412109,42.88999938964844,42.05398178100586,1042700,RPRX,0.996269660952238,0.9074704656546928,1.0978304183369694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,42.31999969482422,42.400001525878906,39.900001525878906,41.90999984741211,41.09308624267578,1749900,RPRX,0.9968980643513098,0.9071317691866532,1.1215779611162178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,41.43000030517578,43.27999877929688,40.650001525878906,43.220001220703125,42.37755584716797,515700,RPRX,0.9703838915792948,0.8389877164704508,1.121620787140398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,42.33000183105469,42.79899978637695,41.83000183105469,41.93000030517578,41.112701416015625,307800,RPRX,0.9778200739173132,0.8700670140092533,1.132097041897117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,42.11000061035156,43.13999938964844,42.09999847412109,43.04999923706055,42.21086120605469,646800,RPRX,0.977235912839064,0.8558263635118141,1.1010059895218614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,42.2599983215332,43.06999969482422,41.90499877929688,42.77999877929688,41.94612503051758,753400,RPRX,0.9672745130582466,0.8818785140859,1.1390454190984387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,42.86000061035156,43.4900016784668,42.150001525878906,43.04999923706055,42.21086120605469,866000,RPRX,0.9663183834472449,0.8889400798386021,1.1407957869105323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,42.93999862670898,44.45000076293945,42.5099983215332,44.119998931884766,43.260009765625,606400,RPRX,0.9462828843408037,0.916529927818819,1.0918896521025097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,43.970001220703125,45.33000183105469,42.41999816894531,43.20000076293945,42.35794448852539,1649500,RPRX,0.943055585700171,0.9325629480359164,1.1034805758455084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,43.310001373291016,43.93000030517578,41.709999084472656,41.93000030517578,41.112701416015625,776100,RPRX,0.9487239465224048,0.9634425515205456,1.1530039393370304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,43.0,44.0,42.77000045776367,43.900001525878906,43.0443000793457,837700,RPRX,0.8892939039623602,0.93690195816039,1.0904755975488765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,43.900001525878906,45.25,43.130001068115234,43.7599983215332,42.90702819824219,1523000,RPRX,0.887568613295732,0.931411064544063,1.090971050390209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,43.86000061035156,45.93999862670898,43.81999969482422,45.7599983215332,44.8680419921875,843500,RPRX,0.861888159451952,0.8843405072382938,1.0273775774773577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,45.97999954223633,46.650001525878906,44.650001525878906,45.77000045776367,44.87784576416016,1072000,RPRX,0.8424732359110805,0.8916047811127379,1.049689071948746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,46.22999954223633,47.150001525878906,44.09999847412109,44.9900016784668,44.11305236816406,1714500,RPRX,0.8885421030075134,0.9398641746970676,1.0793510222957994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,44.9900016784668,46.400001525878906,44.90999984741211,45.47999954223633,44.59349822998047,819500,RPRX,0.8985041640155218,0.9233369301649508,1.0432636909856852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,45.11000061035156,45.970001220703125,45.0009994506836,45.40999984741211,44.52486801147461,599200,RPRX,0.8977888569728032,0.9327187361607042,1.0511071565132304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,45.61000061035156,46.060001373291016,45.43999862670898,45.95000076293945,45.05434036254883,361500,RPRX,0.9018761337682488,0.889641321764752,1.034793376359199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,46.29999923706055,46.29999923706055,43.790000915527344,44.619998931884766,43.75025939941406,732200,RPRX,0.944508036887337,0.9367090108631472,1.0554392116118174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,44.63999938964844,45.34000015258789,43.77000045776367,43.900001525878906,43.0443000793457,618800,RPRX,0.9282121589304316,0.9265944422116476,1.1063806933919895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,44.0,44.380001068115234,43.150001525878906,43.2599983215332,42.416770935058594,579400,RPRX,0.9681676961377612,0.9363432165076548,1.0975028828248392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,43.0,43.4900016784668,41.5099983215332,41.970001220703125,41.15191268920898,918400,RPRX,0.999360569654757,0.9502379880395566,1.0497966809875707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,42.470001220703125,42.91999816894531,41.79999923706055,42.72999954223633,41.8971061706543,771700,RPRX,0.9451698181064956,0.9661144078502604,1.0020156468020114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,42.59999847412109,42.72999954223633,41.18000030517578,41.77999877929688,40.96561813354492,842900,RPRX,0.9628167377804654,1.0032759434842946,1.029640583929942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,41.74599838256836,42.29999923706055,41.54999923706055,41.93999862670898,41.12249755859375,602300,RPRX,0.9864315600273692,1.0234737128405005,1.0814105470715445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,42.119998931884766,42.15999984741211,40.9900016784668,41.0,40.20082473754883,623100,RPRX,1.0286356426802727,1.0513622317608786,1.1355545739606707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,41.119998931884766,42.45000076293945,41.09999847412109,42.06999969482422,41.24996948242188,866800,RPRX,1.0039052356365674,1.000671109782722,1.1114805179336216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,42.25,42.97999954223633,41.20000076293945,41.380001068115234,40.57341766357422,947100,RPRX,1.0332606624359093,1.0297758252619058,1.1534746172414303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,41.70000076293945,42.04999923706055,41.0,41.59999847412109,40.78913116455078,793500,RPRX,1.0249004313814023,1.0408004544440252,1.1405679951772372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,41.75,41.95000076293945,41.2400016784668,41.75,40.93620681762695,470400,RPRX,1.043580571420797,1.0317514912850694,1.1345325365400136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,41.79999923706055,41.970001220703125,40.400001525878906,40.7400016784668,39.94589614868164,822300,RPRX,1.0793088758264395,1.0894827016026336,1.1641483417445146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,40.36000061035156,40.5,38.90999984741211,39.77999877929688,39.00460433959961,1089400,RPRX,1.125292437825085,1.1322393551458054,1.2359665296895603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,39.79999923706055,39.82600021362305,38.70000076293945,39.040000915527344,38.27903366088867,779000,RPRX,1.1340218298273208,1.166605627976508,1.2044801103061311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,39.310001373291016,40.4900016784668,38.79999923706055,38.84000015258789,38.08293151855469,619300,RPRX,1.1393445315996495,1.1002325704392537,1.2182328693410498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,38.93000030517578,40.09000015258789,38.93000030517578,39.43999862670898,38.671234130859375,886800,RPRX,1.1304115282844809,1.101633924646794,1.177905903585839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,39.560001373291016,39.9900016784668,38.540000915527344,38.560001373291016,37.80838394165039,559500,RPRX,1.16662333203279,1.1458507567316747,1.1489279697668535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,39.09999847412109,40.4900016784668,38.810001373291016,39.81999969482422,39.19630432128906,1217500,RPRX,1.074585628369075,1.093934195717871,1.096608531168042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,40.150001525878906,41.220001220703125,40.150001525878906,40.70500183105469,40.06744384765625,891200,RPRX,1.043606285178951,1.0893830973471548,1.0598980905303406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,40.560001373291016,40.810001373291016,39.7400016784668,40.61000061035156,39.97393035888672,752000,RPRX,1.02954930686599,1.0973690433542522,1.0606411382235164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,39.79999923706055,41.290000915527344,39.720001220703125,41.27999877929688,40.6334342956543,1224400,RPRX,0.975532892951255,1.118218019452279,1.053187199810436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,41.27999877929688,43.18999862670898,41.130001068115234,41.97999954223633,41.32247161865234,5872400,RPRX,0.9549784637585742,1.1552799102104256,1.0469032917612824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,41.63999938964844,41.9900016784668,40.560001373291016,40.59000015258789,39.95424270629883,1197100,RPRX,0.9608277443689064,1.2020134116050911,1.0825062429794825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,40.5,41.81999969482422,40.15999984741211,41.720001220703125,41.06654739379883,683500,RPRX,0.9398369713791908,1.17643329538132,1.0384579264453015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,41.83000183105469,42.470001220703125,41.40999984741211,41.77999877929688,41.1255989074707,744200,RPRX,0.933700367569136,1.1829119077948458,1.029492722683942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,41.52000045776367,41.56499862670898,38.90999984741211,40.22999954223633,39.59988021850586,2782600,RPRX,0.9637086329268516,1.2372197862780494,1.0643999910990127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,39.9900016784668,41.20000076293945,39.900001525878906,40.06999969482422,39.4423828125,882400,RPRX,0.9450961470016588,1.238152231269653,1.0450197996360395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,40.18000030517578,41.25,40.18000030517578,41.209999084472656,40.56452941894531,389900,RPRX,0.8764861646147718,1.2190014282828594,1.0251551945748574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,41.29999923706055,42.18999862670898,40.709999084472656,42.0099983215332,41.35200119018555,664800,RPRX,0.8650320257626742,1.1188561554195735,1.0145049265330397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,41.79999923706055,43.470001220703125,41.560001373291016,42.06999969482422,41.41106033325195,762500,RPRX,0.8723555387368858,1.167838973600963,0.9871988449160304,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-01,42.52999877929688,42.9900016784668,42.0099983215332,42.59000015258789,41.92291641235352,776100,RPRX,0.8823667239589725,1.1267144811285257,0.979875959988866,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-02,41.540000915527344,42.79999923706055,41.540000915527344,42.470001220703125,41.8047981262207,855800,RPRX,0.8975746328752481,1.1660565220323214,0.9990101175512784,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-05,42.310001373291016,43.869998931884766,42.310001373291016,43.400001525878906,42.72023010253906,1931500,RPRX,0.9281104884679252,1.18570412395842,0.9666941754386968,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-06,43.20000076293945,44.16999816894531,43.11000061035156,43.79999923706055,43.11396026611328,1111000,RPRX,0.9162101867039176,1.1760217114286893,0.962925539454468,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-07,43.900001525878906,44.619998931884766,43.79999923706055,44.59000015258789,43.89158630371094,1072500,RPRX,0.9024446206629704,1.11286828445471,0.9436063152207962,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-08,44.5,44.90999984741211,43.7400016784668,44.09999847412109,43.40925979614258,854500,RPRX,0.9290250334000412,1.1372961165086937,0.9465530797241384,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-09,44.59999847412109,44.59999847412109,43.93999862670898,44.08000183105469,43.38957977294922,516200,RPRX,0.9210524973892942,1.166957438678961,0.9776039319456342,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-12,44.09999847412109,44.63999938964844,43.93000030517578,44.40999984741211,43.71440887451172,423400,RPRX,0.9076784528429328,1.1741065686283922,0.98009305840497,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-13,44.130001068115234,44.970001220703125,44.0099983215332,44.810001373291016,44.1081428527832,518100,RPRX,0.90716360430125,1.161385871880104,0.980336055163658,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-14,42.880001068115234,44.310001373291016,42.459999084472656,42.790000915527344,42.11978530883789,1369600,RPRX,0.9843420913323968,1.1810272365520142,1.0579242814960246,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-15,42.18000030517578,43.20000076293945,41.27000045776367,42.47999954223633,41.81463623046875,2168600,RPRX,0.9846988392782856,1.191299860164562,1.0592421298776369,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
2020-10-16,44.25,44.4900016784668,41.5,41.810001373291016,41.15513229370117,7401200,RPRX,1.0090886920983326,1.2281547760125044,1.086335345060991,34462000.0,2611976000.0,6192030000.0,4451813000.0,5346835000.0,245595000.0,15990678000.0,100000.0,14398000.0,1807146000.0,32591000.0,11940096000.0,1552802000.0,269983000.0,34746000.0,2783851000.0,1232269000.0,4417351000.0,623034000.0,593617000.0,5812047000.0,24388000.0,110000000.0,-202137000.0,-2458000.0,-1004602000.0,-357391000.0,-2408000.0,290632000.0,-853145000.0,508848000.0,5796000.0,-18600000.0,-54883000.0,47127000.0,-199160000.0,167630000.0,-8578000.0,-94770000.0
