,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,29100000.0,-3100000.0,-5800000.0,-800000.0
Change To Liabilities,-59100000.0,35700000.0,-24300000.0,123500000.0
Total Cashflows From Investing Activities,-241700000.0,-271600000.0,-205500000.0,-493700000.0
Net Borrowings,150000000.0,-108400000.0,-176100000.0,-125800000.0
Total Cash From Financing Activities,22700000.0,-313400000.0,-413300000.0,-176700000.0
Change To Operating Activities,224700000.0,178000000.0,142100000.0,147400000.0
Net Income,427100000.0,125200000.0,285500000.0,186400000.0
Change In Cash,686300000.0,106700000.0,-41600000.0,-62000000.0
Repurchase Of Stock,-74800000.0,-158100000.0,-188300000.0,-6900000.0
Effect Of Exchange Rate,8800000.0,-4200000.0,-18700000.0,30800000.0
Total Cash From Operating Activities,896500000.0,695900000.0,595900000.0,577600000.0
Depreciation,272000000.0,272000000.0,289900000.0,279800000.0
Dividends Paid,-48000000.0,-48000000.0,-47100000.0,-44500000.0
Change To Inventory,119700000.0,-216300000.0,-214300000.0,-196000000.0
Change To Account Receivables,-90500000.0,63800000.0,63300000.0,-34700000.0
Other Cashflows From Financing Activities,-4500000.0,1100000.0,-1800000.0,500000.0
Change To Netincome,2600000.0,237500000.0,53700000.0,71200000.0
Capital Expenditures,-269900000.0,-273400000.0,-203300000.0,-203900000.0
Other Cashflows From Investing Activities,,,400000.0,400000.0
