Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,73.62999725341797,74.19000244140625,73.18000030517578,73.7699966430664,69.43441772460938,387800,AGCO,0.9295108795737744,0.9788451877548922,0.8712749321276514,1.0206479989635429,-0.0911371193897684,-0.1114152009675538,-0.2180182668635515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,73.91000366210938,74.18000030517578,73.61000061035156,74.16999816894531,69.81092071533203,278100,AGCO,0.9360929425260952,0.9800510521179896,0.8797102092323745,1.012478214064533,-0.0763852715384377,-0.10865650364341,-0.2094206692445592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,74.5,75.41999816894531,74.19999694824219,75.33999633789062,70.91215515136719,455800,AGCO,0.915715451060928,0.9718806558390152,0.8728470020973473,1.0113391723313174,-0.0956237212703894,-0.1180827191658868,-0.2089536401232248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,75.4000015258789,75.52999877929688,74.87000274658203,75.16999816894531,70.75214385986328,959500,AGCO,0.9179192602676948,0.984076669047972,0.8752219331706856,1.0126829906128405,-0.0947637303451457,-0.1044070179735944,-0.2147374334259784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,75.37999725341797,75.58000183105469,74.88999938964844,75.29000091552734,70.86510467529297,416100,AGCO,0.9257537683167372,0.9614791776996569,0.884364269918138,1.0121464877707815,-0.0863927194540443,-0.1213212979834558,-0.2135574788531211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,74.98999786376953,75.58000183105469,74.73999786376953,75.4800033569336,71.04393005371094,574600,AGCO,0.9114999457681432,0.9707418595835208,0.8894560920631409,1.0081446760609294,-0.0966447302927862,-0.1242013632435153,-0.2111169743726226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,75.41000366210938,75.47000122070312,74.77999877929688,75.05000305175781,70.63919830322266,492200,AGCO,0.9199201496605236,0.9895224240753764,0.8958902002749595,1.0143616235707735,-0.0944414739102499,-0.1141930008772762,-0.2025919459017374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,73.9000015258789,75.3499984741211,72.69999694824219,74.55000305175781,70.1685791015625,648300,AGCO,0.9034205322178556,0.9763999358061032,0.8931428762171181,1.008797349947511,-0.1053768177296553,-0.1164507403378424,-0.1961544364768375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,74.30999755859375,74.83000183105469,74.29000091552734,74.72000122070312,70.3285903930664,531900,AGCO,0.9096629254438194,0.9792743826309712,0.8909762295065073,1.0091988628593096,-0.0995359374154901,-0.1219578251117351,-0.1971208206864863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,74.13999938964844,74.83999633789062,74.13999938964844,74.6500015258789,70.26272583007812,660400,AGCO,0.9064968517209884,0.987843825207862,0.8505102787607025,1.0112728774332036,-0.1047760257122152,-0.1108411006154906,-0.2255248222044269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,72.81999969482422,73.2300033569336,71.38999938964844,71.4800033569336,67.27901458740234,1573100,AGCO,0.9377262529065664,1.0341765139801518,0.8931463718737933,1.0098252549340063,-0.0720990020274401,-0.0740729844071232,-0.1837442319698237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,71.5,72.33999633789062,71.22000122070312,71.69999694824219,67.48609161376953,716800,AGCO,0.9194754936868162,1.0202417332039877,0.8777998441473933,1.0047827275420922,-0.0853072338552759,-0.0948200319377199,-0.2077941532128131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,71.75,72.0999984741211,71.27999877929688,71.58000183105469,67.37313842773438,887800,AGCO,0.9442558668975573,1.0239122872260191,0.8899344357862972,1.016827126331923,-0.0725712594343658,-0.0970834829432971,-0.1970038505285031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,71.77999877929688,72.25,71.36000061035156,71.75,67.53314971923828,731100,AGCO,0.9309853299449088,1.018972390064965,0.8773281531637125,1.016900814218988,-0.0859154842740791,-0.0976113340323414,-0.1986671912609428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,71.44999694824219,71.75,70.66000366210938,71.73999786376953,67.52374267578125,588300,AGCO,0.9632416214638044,1.0153427975366738,0.856452062669652,1.0195478153138224,-0.056306193850018,-0.1012081048025277,-0.2213814786481721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,71.55999755859375,71.55999755859375,70.36000061035156,70.81999969482422,66.65780639648438,851900,AGCO,0.9750476480867742,1.047493342086938,0.839925491348719,1.0187296628598663,-0.043682014773092,-0.0694321836906066,-0.2255485178757451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,70.66000366210938,71.52999877929688,70.41999816894531,71.2699966430664,67.08135223388672,661500,AGCO,0.9898406446321728,1.0335679768420472,0.8370178426195001,1.0231439317955078,-0.0333032871633349,-0.0806701761226349,-0.2314393092460884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,71.83000183105469,72.33000183105469,70.70999908447266,71.5,67.29784393310547,763700,AGCO,0.9809104846090456,1.0208532883913966,0.8454214740666532,1.023176662025299,-0.0422661774162537,-0.0799395954549979,-0.2339593462311999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,71.3499984741211,71.63999938964844,69.55999755859375,70.43000030517578,66.2907485961914,436700,AGCO,1.002926620646826,1.033231973672959,0.8795115378183631,1.028738706809164,-0.0258120861623381,-0.0749818478816066,-0.2143097244669414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,70.58000183105469,71.30000305175781,70.3499984741211,71.16999816894531,66.98722839355469,469000,AGCO,1.005734184495709,1.0324861192576436,0.8892758096387875,1.0357335667629224,-0.0299993822672133,-0.0718824114297977,-0.2017462246820737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,70.91999816894531,72.80000305175781,70.72000122070312,72.80000305175781,68.52144622802734,712300,AGCO,0.9759199255604152,1.0064778338588545,0.8752964929241976,1.0327543330408862,-0.0568344074804709,-0.0719411197371862,-0.220832305810872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,72.4800033569336,72.7699966430664,71.19999694824219,71.4000015258789,67.20372772216797,677600,AGCO,0.9933716499932396,0.9911259850824092,0.9073685645738498,1.0448229351223306,-0.051451285129091,-0.0549849484900695,-0.2030209278210171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,71.9000015258789,72.05999755859375,68.0999984741211,68.56999969482422,64.54004669189453,1567200,AGCO,1.057898362211095,0.983513415206032,0.9424738276138726,1.0378093145840102,0.0200890476270847,-0.0701429532084593,-0.1651061235145509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,69.2300033569336,70.06999969482422,69.05000305175781,69.43000030517578,65.3495101928711,893900,AGCO,1.0423409469462988,0.9987533697717972,0.9323945352344658,1.0388512590749122,0.0034896878713865,-0.0558306485800526,-0.1770480710246027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,69.58999633789062,70.0,68.66000366210938,68.98999786376953,64.93535614013672,534500,AGCO,1.038530845272592,0.983336147270299,0.936298811672657,1.0310647944789963,0.0074660507935957,-0.0347101948497003,-0.168203199612925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,68.73999786376953,69.70999908447266,68.47000122070312,69.0,64.94475555419922,751900,AGCO,1.0269074468551258,0.987405137352526,0.9494391090497096,1.0262436118253355,0.00066383502979,-0.0382312682152264,-0.1583712096396565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,68.87000274658203,70.3499984741211,68.87000274658203,69.69999694824219,65.6036376953125,663100,AGCO,1.0318331627668975,0.9806513699585988,0.9594005558915196,1.0311845275729687,0.0006486351939287,-0.0554595592438456,-0.146327728444587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,69.43000030517578,70.11000061035156,68.79000091552734,68.80000305175781,64.75653839111328,662400,AGCO,1.0553811019126462,0.9940619260491184,0.9833631782391816,1.0414917955670933,0.0138893063455529,-0.0518478839785476,-0.1284631808558884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,68.73999786376953,69.16999816894531,68.45999908447266,69.04000091552734,64.982421875,473700,AGCO,1.0521476332616997,0.9980253308061074,0.9921925485032008,1.0390384642435906,0.0131091690181091,-0.0629794322916311,-0.1224607568981508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,68.81999969482422,68.81999969482422,67.05000305175781,67.3499984741211,63.3917350769043,527000,AGCO,1.0667950914933615,1.028436860003359,1.0022923663070655,1.0401272810196784,0.026667810473683,-0.0471379927307331,-0.1103866265192579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,67.5199966430664,68.01000213623047,67.27999877929688,67.97000122070312,63.97531127929688,456700,AGCO,1.061192157008657,0.9911302682814788,0.9864853938501476,1.0393664161720684,0.0218257408365887,-0.084762980358939,-0.1268525665047805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,67.58999633789062,67.88999938964844,66.83000183105469,67.66999816894531,63.69293975830078,551800,AGCO,1.0687100138578098,0.9854324100263512,0.9959161444983032,1.0305050740272153,0.0382049398305945,-0.0812348047399695,-0.1157164163323035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,67.3499984741211,67.52999877929688,66.37999725341797,66.88999938964844,63.089298248291016,924900,AGCO,1.1121243843373525,1.0078961907082036,1.013104347370233,1.043144349882203,0.0689800344551494,-0.0570445917346187,-0.1005478734680178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,66.13999938964844,66.62999725341797,65.30000305175781,65.79000091552734,62.05180740356445,832900,AGCO,1.139382887871024,1.029165754004132,0.9995053640581394,1.0570826794517585,0.0823002084192654,-0.0387839642694651,-0.1111227353725085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,65.9000015258789,68.02999877929688,65.9000015258789,67.44999694824219,63.61748123168945,889100,AGCO,1.0732397506233309,1.016912634037621,0.9685027967659056,1.0412088647392546,0.0320308858840763,-0.053566578299997,-0.1437119139972426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
