,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-2000000.0,-2000000.0,-2000000.0,-40000000.0
Change To Liabilities,385000000.0,-8000000.0,84000000.0,-21000000.0
Total Cashflows From Investing Activities,-1287000000.0,-180000000.0,-155000000.0,-242000000.0
Net Borrowings,-451000000.0,595000000.0,-2000000.0,-749000000.0
Total Cash From Financing Activities,-1030000000.0,257000000.0,-229000000.0,-890000000.0
Change To Operating Activities,175000000.0,-156000000.0,267000000.0,366000000.0
Issuance Of Stock,35000000.0,76000000.0,46000000.0,58000000.0
Net Income,1018000000.0,456000000.0,873000000.0,523000000.0
Change In Cash,-1441000000.0,854000000.0,1278000000.0,-755000000.0
Repurchase Of Stock,-417000000.0,-214000000.0,-77000000.0,-25000000.0
Effect Of Exchange Rate,22000000.0,-22000000.0,42000000.0,19000000.0
Total Cash From Operating Activities,854000000.0,799000000.0,1620000000.0,358000000.0
Depreciation,176000000.0,159000000.0,160000000.0,156000000.0
Other Cashflows From Investing Activities,23000000.0,-42000000.0,-21000000.0,-80000000.0
Dividends Paid,-192000000.0,-193000000.0,-194000000.0,-174000000.0
Change To Inventory,-153000000.0,-54000000.0,161000000.0,-94000000.0
Change To Account Receivables,108000000.0,214000000.0,-113000000.0,-607000000.0
Other Cashflows From Financing Activities,-5000000.0,-7000000.0,-2000000.0,-2000000.0
Change To Netincome,-855000000.0,188000000.0,188000000.0,35000000.0
Capital Expenditures,-251000000.0,-136000000.0,-134000000.0,-116000000.0
