Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Repurchase Of Stock
2019-07-16,57.9900016784668,58.459999084472656,56.709999084472656,57.18000030517578,57.18000030517578,1673400,PLAN,0.9709688730578434,0.7649528059640036,0.9949282806229524,0.9448764493933882,0.0260924236644551,-0.2296635918589998,-0.1066487736027291,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-17,57.06999969482422,57.90999984741211,56.91999816894531,56.9900016784668,56.9900016784668,768700,PLAN,1.0182487641726643,0.7722406917942243,1.017546937542517,0.967805381362882,0.0504433828097822,-0.227173945772531,-0.0798585797316404,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-18,56.7400016784668,57.15999984741211,56.0099983215332,56.90999984741211,56.90999984741211,732200,PLAN,1.0130030167009472,0.7789492523267073,0.9971885459876804,0.9739839367274228,0.0390190799735243,-0.2232272697997434,-0.0802855911692297,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-19,57.4900016784668,58.369998931884766,56.45000076293945,56.540000915527344,56.540000915527344,1056800,PLAN,1.0224619815564049,0.7672444351906964,1.0343119666659966,0.9718210842213412,0.0506408973350637,-0.2364584290561009,-0.0588304610938541,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-22,55.93000030517578,57.68999862670898,55.84000015258789,57.150001525878906,57.150001525878906,670400,PLAN,1.0292213145119358,0.7807523664138443,1.0082239263947006,0.9797792259190852,0.0494420885928507,-0.2250344179693988,-0.0821711595860572,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-23,57.5,57.5,55.880001068115234,57.02000045776367,57.02000045776367,784000,PLAN,1.0238512907652282,0.8416345368852522,1.0236758762413738,0.9721811802165374,0.0516701105486907,-0.1582447275658548,-0.0599856601272132,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-24,57.20000076293945,58.5,56.84000015258789,58.4900016784668,58.4900016784668,1781900,PLAN,0.9760642590920916,0.8327918906934368,0.9846127286706808,0.9381920732304816,0.03787218586161,-0.1616509073650548,-0.0685694087302689,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-25,58.45000076293945,60.0,58.0099983215332,59.380001068115234,59.380001068115234,1425000,PLAN,0.9994947357114438,0.8299090248039476,1.0089255434449875,0.9521359277988416,0.0473588079126022,-0.1753895886189902,-0.0607353299436574,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-26,59.81999969482422,60.36000061035156,59.619998931884766,59.900001525878906,59.900001525878906,1172800,PLAN,0.963439025281826,0.8103505789487561,1.0584307163746545,0.9388045673908064,0.0246344578910195,-0.1892014055308253,-0.0198619432263766,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-29,60.0,60.34999847412109,56.75,57.84000015258789,57.84000015258789,1827500,PLAN,0.9244467683202584,0.8601313946880077,1.0274896291215994,0.9497848525428108,-0.0253380842225523,-0.1439684538761793,-0.0655513070702755,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-30,57.15999984741211,58.470001220703125,56.70000076293945,57.68999862670898,57.68999862670898,909100,PLAN,0.9453978542872896,0.8181660926767135,1.0351881199916395,0.96111848959372,-0.0157206353064305,-0.1776047654772038,-0.0546847507531298,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-07-31,57.90999984741211,58.400001525878906,56.34000015258789,56.93999862670898,56.93999862670898,814300,PLAN,0.9541623312503908,0.8517738175225384,1.051457681346016,0.9713406100738472,-0.0171782788234563,-0.1665746403172658,-0.0395106330407966,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-01,56.869998931884766,58.34999847412109,56.02999877929688,56.27999877929688,56.27999877929688,1583500,PLAN,0.9321250927917673,0.8297797046171664,1.084221780051112,0.9733290342890444,-0.0412039414972771,-0.2064227499972859,-0.0281019978176864,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-02,55.93999862670898,56.630001068115234,55.20000076293945,55.79999923706055,55.79999923706055,915100,PLAN,0.9467742393079948,0.8256272459628641,1.0892473048445632,0.9934093547508857,-0.0466351154428907,-0.220731384321246,-0.0408975742800861,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-05,53.459999084472656,54.36000061035156,52.290000915527344,53.25,53.25,1642500,PLAN,1.0050704311317122,0.870046982742811,1.1750234684474032,1.0379157998062003,-0.032845368674488,-0.2058529681217837,0.001800718858693,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-06,55.59999847412109,57.18999862670898,53.459999084472656,54.5099983215332,54.5099983215332,1663800,PLAN,0.9519354428075668,0.8570904909062751,1.1432764926394396,1.0255734153445348,-0.073637972536968,-0.208498080036747,-0.0164043954824038,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-07,53.91999816894531,55.84000015258789,53.209999084472656,55.41999816894531,55.41999816894531,752500,PLAN,0.8706243521140528,0.8614219281085791,1.1340671337181527,1.025769842013649,-0.1551454898995962,-0.207086783911065,-0.0254363860306325,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-08,56.2400016784668,57.72999954223633,56.09000015258789,57.63999938964844,57.63999938964844,730500,PLAN,0.8225190900318862,0.8431644515743898,1.0912561102000136,1.0096805103859732,-0.187161420354087,-0.2034315414873829,-0.0434311078746785,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-09,57.41999816894531,57.650001525878906,56.25,56.34999847412109,56.34999847412109,1251100,PLAN,0.8452529256054809,0.8599822608110285,1.116237856772364,1.0311593098765404,-0.1859063842710594,-0.1987281908916943,-0.0374941720472694,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-12,56.20000076293945,57.02999877929688,55.040000915527344,55.66999816894531,55.66999816894531,497900,PLAN,0.8606071748379901,0.8819831163836969,1.1063409767982526,1.0473769330900449,-0.1867697582520547,-0.1927077809311674,-0.0660867213765246,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-13,55.56999969482422,57.119998931884766,55.13999938964844,56.68000030517578,56.68000030517578,1013900,PLAN,0.8163373360733467,0.8406845672075218,1.0562808505563417,1.0342019941112954,-0.2178646580379487,-0.2225960048671806,-0.0893305771862953,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-14,55.54999923706055,56.650001525878906,54.310001373291016,55.310001373291016,55.310001373291016,1500100,PLAN,0.8804917655716511,0.864219816493134,1.0480925652028028,1.0679784217810349,-0.1874866562093837,-0.2395616771737371,-0.0960336295273454,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-15,55.5,56.15999984741211,54.52000045776367,55.52000045776367,55.52000045776367,1072700,PLAN,0.8994956450819983,0.8456412171440134,1.026837137094461,1.069498933232119,-0.1700032881501206,-0.2586018842810896,-0.0800540840226031,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-16,56.220001220703125,58.77999877929688,55.34000015258789,58.02999877929688,58.02999877929688,1580900,PLAN,0.8738583517352106,0.840944343677476,1.0010339716448935,1.0482526337704503,-0.1743942820352398,-0.2442716933381137,-0.0725859677535785,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-19,59.09000015258789,59.29999923706055,57.470001220703125,57.650001525878906,57.650001525878906,1006900,PLAN,0.884648718996239,0.8525585468339602,0.763746706225705,1.0347592845115243,-0.1501105655152853,-0.2184298531749539,-0.2573755337335567,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-20,57.84999847412109,58.08000183105469,56.45000076293945,57.810001373291016,57.810001373291016,1363000,PLAN,0.9167963802278458,0.9183532069092144,0.7773741144983236,1.0382631425000666,-0.1214667622722207,-0.1561045609842626,-0.2406065896986949,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-21,57.880001068115234,59.7400016784668,57.08000183105469,58.81999969482422,58.81999969482422,1606000,PLAN,0.8757225193604643,0.9051343412902392,0.7745665013544705,1.030135969977335,-0.1544134506168706,-0.1639048078723205,-0.2687281997774751,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-22,58.70000076293945,58.93999862670898,56.220001220703125,58.380001068115234,58.380001068115234,1731400,PLAN,0.8547447861067656,0.917951339022098,0.7444329957062766,1.0182153272701386,-0.163470541163373,-0.1619529124551867,-0.2735189707951005,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-23,58.34000015258789,59.97999954223633,56.88999938964844,57.09000015258789,57.09000015258789,1596000,PLAN,0.8612716419254807,0.9390436235253964,0.7708880400053428,1.0531679495277058,-0.1918963076022251,-0.1738841997694608,-0.3120740145164855,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-26,58.560001373291016,60.34000015258789,57.66999816894531,59.34999847412109,59.34999847412109,4752200,PLAN,0.8465038411142234,0.9081719108953542,0.7117102403445736,1.0400220381622944,-0.193518197048071,-0.2009191822355963,-0.3257450935082977,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-27,57.209999084472656,58.630001068115234,54.52999877929688,57.709999084472656,57.709999084472656,9312600,PLAN,0.8128574006516252,0.9343267895398896,0.7081961459063889,1.0403451871546725,-0.2274877865030471,-0.1763575263570792,-0.3144988406434134,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-28,56.38999938964844,56.75,52.5099983215332,53.470001220703125,53.470001220703125,6856000,PLAN,0.878997548662894,0.9586683589168458,0.7033850711001909,1.0376918441745164,-0.1586942955116224,-0.1325568541235527,-0.2215195710362357,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-29,53.77000045776367,54.75,52.869998931884766,54.540000915527344,54.540000915527344,2256600,PLAN,0.8712871224803169,0.9510450689618078,0.7458745805336855,1.0061255072758946,-0.1348383847955776,-0.1166934846694204,-0.2050920177572507,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-08-30,55.06999969482422,55.2400016784668,52.29999923706055,54.33000183105469,54.33000183105469,2922100,PLAN,0.8374746634739203,0.9687097238055355,0.7082642783980435,0.9877970758764808,-0.1503224124025605,-0.1035528876667746,-0.1846182439869995,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-09-03,53.91999816894531,54.220001220703125,52.34999847412109,52.459999084472656,52.459999084472656,2236200,PLAN,0.9025924380569796,1.0047655357293743,0.6755623188182379,1.006579794190457,-0.1039873561334774,-0.0811014556999387,-0.1341338137856194,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-09-04,52.77000045776367,53.68000030517578,52.560001373291016,52.83000183105469,52.83000183105469,1409600,PLAN,0.9445390837852772,0.9996214185676612,0.7298883217267761,1.0063518641843596,-0.0618127803990824,-0.0824455994916023,-0.1326610186983388,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-09-05,53.77999877929688,53.79999923706055,51.619998931884766,53.52000045776367,53.52000045776367,2540900,PLAN,0.9514199875452132,0.971412579106678,0.5607249621114037,0.9877692663138892,-0.0363492787686758,-0.0903093229760597,-0.1789455032763041,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
2019-09-06,53.40999984741211,53.63999938964844,51.58000183105469,51.88999938964844,51.88999938964844,2353800,PLAN,0.917325092195257,0.993062235217074,0.6270958045534062,0.9690296845701092,-0.0517045923748521,-0.066924520681825,-0.1495146931976159,35000.0,653738000.0,221291000.0,307478000.0,35063000.0,149611000.0,528769000.0,12000.0,15827000.0,-343236000.0,4840000.0,,-3036000.0,36730000.0,326863000.0,208363000.0,-3036000.0,43340000.0,448664000.0,307443000.0,92997000.0,6182000.0,68148000.0,-22519000.0,-1628000.0,279923000.0,-32477000.0,308059000.0,-131016000.0,209837000.0,-1714000.0,-45853000.0,12937000.0,-29276000.0,54122000.0,-15122000.0,1914000.0,-28422000.0
