,Unnamed: 0,2021-07-31,2021-04-30,2021-01-31,2020-10-31
0,Intangible Assets,4843000.0,5178000.0,5513000.0,5848000.0
1,Capital Surplus,1020044000.0,969955000.0,932505000.0,887976000.0
2,Total Liab,467650000.0,451804000.0,461112000.0,401046000.0
3,Total Stockholder Equity,261892000.0,262697000.0,278013000.0,277061000.0
4,Deferred Long Term Liab,89998000.0,83935000.0,82405000.0,71545000.0
5,Other Current Liab,292492000.0,286922000.0,287778000.0,239642000.0
6,Total Assets,729542000.0,714501000.0,739125000.0,678107000.0
7,Common Stock,14000.0,14000.0,14000.0,14000.0
8,Other Current Assets,41198000.0,38414000.0,36797000.0,34543000.0
9,Retained Earnings,-749590000.0,-698469000.0,-646978000.0,-604929000.0
10,Other Liab,16420000.0,18568000.0,20036000.0,18957000.0
11,Good Will,32379000.0,32379000.0,32379000.0,32379000.0
12,Treasury Stock,-8576000.0,-8803000.0,-7528000.0,-6000000.0
13,Other Assets,94465000.0,88217000.0,86601000.0,76067000.0
14,Cash,312946000.0,327516000.0,320990000.0,296801000.0
15,Total Current Liabilities,412839000.0,393738000.0,405185000.0,343162000.0
16,Other Stockholder Equity,-8576000.0,-8803000.0,-7528000.0,-6000000.0
17,Property Plant Equipment,97241000.0,92571000.0,85588000.0,87972000.0
18,Total Current Assets,500614000.0,496156000.0,529044000.0,475841000.0
19,Net Tangible Assets,224670000.0,225140000.0,240121000.0,238834000.0
20,Net Receivables,118589000.0,104600000.0,147305000.0,127905000.0
21,Accounts Payable,9679000.0,7374000.0,7949000.0,5970000.0
0,Change To Liabilities,16784000.0,-15965000.0,55812000.0,39010000.0
1,Total Cashflows From Investing Activities,-6704000.0,-6199000.0,-2834000.0,-2533000.0
2,Net Borrowings,-2612000.0,-2520000.0,-2520000.0,-2489000.0
3,Total Cash From Financing Activities,10293000.0,-428000.0,11936000.0,1462000.0
4,Change To Operating Activities,-24739000.0,-15533000.0,-32510000.0,-14449000.0
5,Issuance Of Stock,12905000.0,2092000.0,14456000.0,3951000.0
6,Net Income,-51121000.0,-51491000.0,-42049000.0,-36792000.0
7,Change In Cash,-14570000.0,6526000.0,22039000.0,-8093000.0
8,Effect Of Exchange Rate,-877000.0,-656000.0,2633000.0,-543000.0
9,Total Cash From Operating Activities,-17282000.0,13809000.0,10304000.0,-6479000.0
10,Depreciation,6735000.0,6804000.0,6715000.0,6369000.0
11,Change To Account Receivables,-15348000.0,43939000.0,-17935000.0,-39939000.0
12,Change To Netincome,37162000.0,33747000.0,28685000.0,28688000.0
13,Capital Expenditures,-3255000.0,-3113000.0,-437000.0,-247000.0
