,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1824000000.0,1498000000.0,1566000000.0,1631600000.0
Capital Surplus,735000000.0,642000000.0,601000000.0,528600000.0
Total Liab,10646000000.0,9428000000.0,8870000000.0,8709100000.0
Total Stockholder Equity,1569000000.0,612000000.0,459000000.0,-327700000.0
Minority Interest,194000000.0,225000000.0,197000000.0,212800000.0
Deferred Long Term Liab,134000000.0,119000000.0,79000000.0,
Other Current Liab,1467000000.0,1287000000.0,1201000000.0,1074400000.0
Total Assets,12409000000.0,10265000000.0,9526000000.0,8594200000.0
Common Stock,3000000.0,3000000.0,3000000.0,3400000.0
Other Current Assets,198000000.0,180000000.0,115000000.0,63500000.0
Retained Earnings,11011000000.0,9656000000.0,8594000000.0,7465400000.0
Other Liab,1574000000.0,1450000000.0,1540000000.0,1531200000.0
Good Will,4556000000.0,3722000000.0,3781000000.0,3753200000.0
Treasury Stock,-10180000000.0,-9689000000.0,-8739000000.0,-8325100000.0
Other Assets,591000000.0,464000000.0,322000000.0,182000000.0
Cash,2597000000.0,1832000000.0,1685000000.0,1071500000.0
Total Current Liabilities,2222000000.0,1912000000.0,2099000000.0,2063300000.0
Deferred Long Term Asset Charges,334000000.0,229000000.0,197000000.0,143800000.0
Other Stockholder Equity,-432000000.0,-439000000.0,-426000000.0,-172200000.0
Property Plant Equipment,671000000.0,748000000.0,320000000.0,325100000.0
Total Current Assets,4509000000.0,3679000000.0,3387000000.0,2580600000.0
Long Term Investments,258000000.0,154000000.0,150000000.0,121700000.0
Net Tangible Assets,-4811000000.0,-4608000000.0,-4888000000.0,-5712500000.0
Short Term Investments,99000000.0,98000000.0,133000000.0,111800000.0
Net Receivables,1430000000.0,1419000000.0,1287000000.0,1147200000.0
Long Term Debt,6423000000.0,5581000000.0,5231000000.0,5114600000.0
Accounts Payable,39000000.0,38000000.0,30000000.0,21800000.0
Short Long Term Debt,,,450000000.0,299500000.0
