,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-77000000.0,36000000.0,-32000000.0,69000000.0
Change To Liabilities,218000000.0,141000000.0,40000000.0,-565000000.0
Total Cashflows From Investing Activities,-1077000000.0,36000000.0,-406000000.0,-3420000000.0
Net Borrowings,688000000.0,-129000000.0,159000000.0,2122000000.0
Total Cash From Financing Activities,-351000000.0,-1563000000.0,-412000000.0,1600000000.0
Change To Operating Activities,-199000000.0,-131000000.0,-45000000.0,199000000.0
Issuance Of Stock,51000000.0,45000000.0,47000000.0,56000000.0
Net Income,1778000000.0,1422000000.0,1310000000.0,1001000000.0
Change In Cash,765000000.0,147000000.0,613000000.0,-980000000.0
Repurchase Of Stock,-607000000.0,-1068000000.0,-265000000.0,-249000000.0
Effect Of Exchange Rate,47000000.0,-1000000.0,-30000000.0,85000000.0
Total Cash From Operating Activities,2146000000.0,1675000000.0,1461000000.0,755000000.0
Depreciation,220000000.0,200000000.0,192000000.0,158000000.0
Dividends Paid,-420000000.0,-378000000.0,-337000000.0,-290000000.0
Change To Account Receivables,31000000.0,-134000000.0,-136000000.0,-148000000.0
Other Cashflows From Financing Activities,-63000000.0,-33000000.0,-16000000.0,-39000000.0
Change To Netincome,110000000.0,169000000.0,41000000.0,47000000.0
Capital Expenditures,-103000000.0,-69000000.0,-91000000.0,-91000000.0
Other Cashflows From Investing Activities,,5000000.0,5000000.0,113000000.0
