Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,85.87000274658203,86.0999984741211,85.51000213623047,85.62999725341797,82.63660430908203,14900,MORN,1.0427308889154578,1.1836734957662227,1.2429541298887627,1.0098252549340063,0.0329056339814513,0.0754239973789476,0.1660635260451457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,85.7300033569336,85.83999633789062,85.16999816894531,85.62000274658203,82.84949493408203,21900,MORN,1.0336104273877502,1.158909699924921,1.2925010744297327,1.0047827275420922,0.028827699845658,0.0438479347832134,0.2069070770695262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,85.13999938964844,85.55000305175781,85.13999938964844,85.43000030517578,82.88829040527344,22900,MORN,1.0461197161280205,1.1607144993885496,1.2757750267986974,1.016827126331923,0.0292925897960973,0.0397187292192333,0.1888367404838971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,85.37999725341797,86.3499984741211,85.05999755859375,86.2300033569336,83.66450500488281,30800,MORN,1.036066326016038,1.139481367716468,1.2658042431594023,1.016900814218988,0.0191655117970501,0.0228976436191614,0.189808898734747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,85.83999633789062,86.05000305175781,84.56999969482422,84.83000183105469,82.30615997314453,37400,MORN,1.0709653001617625,1.1691603093909706,1.294278669707443,1.0195478153138224,0.05141748484794,0.052609407051769,0.2164451283896189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,85.3499984741211,85.87000274658203,84.91999816894531,85.08999633789062,82.55841064453125,29200,MORN,1.0887297368030004,1.1651167312442288,1.2769741623214506,1.0187296628598663,0.0700000739431341,0.0481912054666842,0.2115001530969864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,85.41999816894531,85.56999969482422,84.7300033569336,85.54000091552734,82.99503326416016,39900,MORN,1.0815990513245377,1.1300361958297809,1.2568591212341975,1.0231439317955078,0.0584551195290299,0.0157980428650987,0.1884019693686089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,85.86000061035156,86.83999633789062,85.43000030517578,86.79000091552734,84.20784759521484,59400,MORN,1.0632560109178963,1.1076376440559554,1.2414210153560326,1.023176662025299,0.040079348892597,0.0068447602095609,0.1620401950581793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,86.7300033569336,86.77999877929688,82.63999938964844,82.75,80.28803253173828,115500,MORN,1.1115408894349257,1.1646227832853917,1.318915556050532,1.028738706809164,0.0828021826257616,0.0564089617308261,0.2250942937652273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,85.43000030517578,88.47000122070312,84.33999633789062,88.41000366210938,85.7796401977539,76800,MORN,1.0473928093588818,1.0950534224399595,1.2440297602778685,1.0357335667629224,0.0116592425959594,-0.0093151082474818,0.1530077259570073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,89.13999938964844,89.44999694824219,86.4000015258789,87.04000091552734,84.45040130615234,63400,MORN,1.06135106223343,1.0961627083291363,1.2763149395482896,1.0327543330408862,0.0285967291925437,0.0177437547330956,0.1801861408132199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,86.87999725341797,86.87999725341797,84.68000030517578,84.76000213623047,82.23822021484375,59700,MORN,1.0889572885673129,1.0953668979531554,1.318118961014286,1.0448229351223306,0.0441343534449822,0.0492559643806767,0.2077294686194191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,85.02999877929688,85.61000061035156,84.83000183105469,85.20999908447266,82.67483520507812,57200,MORN,1.0798029337537454,1.1066435986414622,1.3145790891329154,1.0378093145840102,0.0419936191697352,0.0529872302269709,0.206999138004492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,85.66999816894531,86.13999938964844,85.08999633789062,85.55999755859375,83.0144271850586,37500,MORN,1.090229115014456,1.0993040352391037,1.3184830767621736,1.0388512590749122,0.0513778559395439,0.0447200168872539,0.209040470503105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,85.45999908447266,86.63999938964844,85.41999816894531,86.37000274658203,83.80033111572266,41700,MORN,1.0817412649467946,1.0504543159032098,1.3139161154117076,1.0310647944789963,0.0506764704677982,0.0324079737832103,0.2094141041261255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,86.23999786376953,87.44999694824219,85.22000122070312,87.0999984741211,84.50862121582031,42200,MORN,1.07921925220783,1.062715711536833,1.316638129322469,1.0262436118253355,0.0529756403824943,0.0370793059690806,0.2088278106331027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,86.7699966430664,87.58000183105469,86.7699966430664,87.58000183105469,84.97432708740234,29100,MORN,1.0709067491608495,1.086312995751837,1.3164239112819414,1.0311845275729687,0.0397222215878807,0.0502020665493925,0.2106956269458346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,87.3499984741211,87.55999755859375,86.62000274658203,86.79000091552734,84.20784759521484,55100,MORN,1.066136699666612,1.096431995858404,1.3277112110208928,1.0414917955670933,0.0246449040995186,0.0505221858307378,0.2158848519258227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,86.72000122070312,88.16999816894531,86.72000122070312,87.94000244140625,85.32363891601562,20800,MORN,1.078007500308489,1.109912693118637,1.3248660978545257,1.0390384642435906,0.0389690360648984,0.0489079300208983,0.210212792453174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,87.4800033569336,88.33999633789062,87.05999755859375,87.8499984741211,85.23628997802734,39200,MORN,1.0937964074943536,1.096441838864363,1.324622042552285,1.0401272810196784,0.0536691264746751,0.0208669861302708,0.2119430497259615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,87.83000183105469,88.69999694824219,87.62999725341797,88.69999694824219,86.06099700927734,43200,MORN,1.0871476687398889,1.0913603648591996,1.3219014897536716,1.0393664161720684,0.0477812525678205,0.0154671162187818,0.2085635293987435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,88.16000366210938,88.68000030517578,87.63999938964844,88.41999816894531,85.7893295288086,43100,MORN,1.090816828268982,1.0959504130834956,1.340412655733932,1.0305050740272153,0.0603117542417668,0.0292831983171748,0.2287800949033251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,88.1500015258789,89.0999984741211,87.83000183105469,88.80999755859375,86.16773986816406,25100,MORN,1.0982997611689846,1.0774771745230154,1.332149094869941,1.043144349882203,0.0551554112867815,0.012536392080193,0.2184968740316901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,88.2699966430664,88.88999938964844,88.11000061035156,88.26000213623047,85.63410186767578,55300,MORN,1.0989124156635026,1.0857816298004503,1.3470564982034852,1.0570826794517585,0.0418297362117441,0.0178319115268532,0.2364283987728372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,88.54000091552734,89.44000244140625,88.48999786376953,89.37000274658203,86.71107482910156,46000,MORN,1.0807876964054215,1.0647795404189244,1.3495599888574037,1.0412088647392546,0.0395788316661669,-0.0056996719186936,0.2373452780942555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,89.11000061035156,89.63999938964844,88.91000366210938,89.33999633789062,86.68197631835938,53100,MORN,1.0877546960898044,1.071870549694673,1.350350655454611,1.0392013474275237,0.0485533486622806,-0.0034504979842924,0.2504112835369352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,89.12999725341797,91.12000274658205,89.12999725341797,90.8499984741211,88.14704132080078,82300,MORN,1.0642819053336494,1.0436814159108203,1.3393037621404706,1.0381241126825425,0.0261577926511069,-0.0140281447180383,0.2321358103513389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,90.7699966430664,92.63999938964844,90.23999786376952,92.63999938964844,89.88379669189453,64300,MORN,1.040803059166307,1.0113936136991928,1.3426152014951895,1.03199537924298,0.0088076799233269,-0.0312079261042539,0.2370457362757849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,92.66999816894533,93.3000030517578,91.0199966430664,92.5199966430664,89.76734924316406,46500,MORN,1.0409644376595382,1.0021938662854095,1.3454433823055714,1.0328322263084138,0.0081322113511244,-0.0323097800329701,0.235819343609561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,92.45999908447266,92.45999908447266,90.01000213623047,92.27999877929688,89.53450012207031,19900,MORN,1.0403119910193597,1.012079792996716,1.3660452852916112,1.032019884081241,0.0082921069381189,-0.0306312289979926,0.2490202138023749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,92.26000213623048,93.16000366210938,91.4499969482422,91.9800033569336,89.2434310913086,35500,MORN,1.0569688001049815,1.031840383882968,1.3902821288475171,1.0369551897736955,0.0200136103312857,-0.0251908529074003,0.2732146333617176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,92.13999938964844,92.80999755859376,91.62999725341795,92.5999984741211,89.84497833251953,26600,MORN,1.0471922895755246,1.0281800664919578,1.386835913673395,1.020376345675996,0.0268159438995285,-0.0252331132614265,0.2754366636422602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,92.5500030517578,93.1500015258789,91.41999816894533,92.37999725341795,89.63152313232422,61400,MORN,1.0493614204000736,1.025744661961769,1.4109226082024768,1.026253639124301,0.0231077812757727,-0.0283086926934408,0.2986383447602596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,92.75,92.87999725341795,91.7699966430664,92.3000030517578,89.55390930175781,51700,MORN,1.033694467801612,1.030218324911974,1.4267393706428944,1.0246409570196735,0.0090535107819385,-0.0192068575618742,0.3159376687089592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,92.27999877929688,92.31999969482422,90.52999877929688,92.01000213623048,89.27252960205078,39700,MORN,1.0492661861945118,1.0599449847959117,1.4431451871011762,1.029880242563007,0.0193859436315049,-0.0082952908954299,0.3339812564327855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,92.88999938964844,94.79000091552734,92.76000213623048,93.27999877929688,90.50474548339844,58900,MORN,1.0371301054622084,1.0505658184966953,1.4199403201884775,1.036157586789428,0.0009725186727804,-0.0200454794568634,0.3025295977333675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,93.33000183105467,95.06999969482422,92.6500015258789,93.43000030517578,90.65027618408205,34800,MORN,1.045015899643427,1.0540302564116806,1.4095915294368748,1.0465343935592823,-0.0015184939158554,-0.0173793986135257,0.284566320382011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,93.3499984741211,94.33999633789062,93.1500015258789,94.0,91.20333099365234,22900,MORN,1.0282261393754144,1.0397456024462692,1.3893872305832518,1.048372731047773,-0.0201465916723586,-0.029393742140054,0.2614048755022058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,93.6500015258789,94.70999908447266,93.0,93.79000091552734,90.99958038330078,31600,MORN,1.0283902817162731,1.0509463972198023,1.4071814061240175,1.0387885930282448,-0.0103983113119716,-0.0060724156889717,0.2925704033410108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,93.61000061035156,94.6999969482422,92.36000061035156,92.52999877929688,89.7770767211914,53900,MORN,1.048570181285177,1.0616815586906758,1.4566541865604918,1.0447156071702373,0.0038545741149398,0.0046995213993912,0.3428283188562229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,93.11000061035156,95.45999908447266,92.52999877929688,94.8000030517578,91.97952270507812,138400,MORN,1.0292792598503309,1.0330867605512304,1.415836342914779,1.0484619827112251,-0.0191827228608942,-0.0115367592834205,0.3113851514738597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,95.1999969482422,96.22000122070312,94.68000030517578,96.08999633789062,93.23114776611328,121500,MORN,1.007844276179209,1.0217218618701336,1.3831245238847518,1.0415757419863072,-0.0337314658070981,-0.0270653449784594,0.2756280519553169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,96.0,97.29000091552734,94.86000061035156,96.43000030517578,93.5610122680664,129400,MORN,1.0224864919345469,1.0180156466131394,1.3745991369809698,1.0495576207370112,-0.0270711288024643,-0.0308601455422499,0.2841049254428693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,96.5500030517578,97.1999969482422,95.4000015258789,96.4499969482422,93.5804443359375,70100,MORN,1.0511731993149067,0.9908803160925164,1.3510716321576397,1.0539026313731312,-0.0027294320582245,-0.0398461766423587,0.2506194678459745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,97.02999877929688,97.8499984741211,95.83999633789062,97.54000091552734,94.63800811767578,100600,MORN,1.0335673821363125,0.966342004804266,1.3313357614516084,1.0520989179928428,-0.0185315358565303,-0.0343811928085052,0.2575011998800089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,98.16999816894533,99.11000061035156,96.26000213623048,96.98999786376952,94.10437774658205,72500,MORN,1.0203041092471985,0.9981819212191804,1.326033372062262,1.049480051520865,-0.0291759422736666,-0.0177115671878044,0.2546409961488614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,97.0,97.0,95.56999969482422,96.58999633789062,93.7162628173828,30800,MORN,1.0266056030254378,0.9925584385917524,1.3347512426753834,1.0585213557872055,-0.0319157527617679,-0.0120485297006315,0.2571765292082293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,96.87999725341795,97.87000274658205,94.47000122070312,97.18000030517578,94.28872680664062,64300,MORN,1.0110874101395853,0.9784847198051044,1.3336815655350294,1.0561912314345747,-0.0451038212949894,-0.0236426604383529,0.2532255096045632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,97.51000213623048,97.51000213623048,96.3499984741211,96.69000244140624,93.81330108642578,82100,MORN,1.0257510858756909,0.990494861989752,1.3385689203831042,1.054691754118366,-0.0289406682426751,-0.0235015264186495,0.2601784787061962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,96.62000274658205,96.72000122070312,93.9000015258789,96.41999816894533,93.55133056640624,89900,MORN,1.0282075622494284,0.9852616547436136,1.3509875256484285,1.0628648969920689,-0.0346573347426402,-0.0058762454616616,0.262844711289504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,96.43000030517578,97.13999938964844,95.9800033569336,96.30999755859376,93.44461822509766,43100,MORN,1.0036681988113465,0.9924248689966904,1.3542037527352486,1.054562443450246,-0.0508942446388995,-0.0089864949950015,0.2572475151122435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,96.33000183105467,96.9499969482422,95.52999877929688,96.0,93.14381408691406,35000,MORN,1.001373873678323,0.9998074299756908,1.388583374301903,1.0427572783556516,-0.0413834046773284,-0.0121402924334786,0.2843025012102274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,96.27999877929688,97.4800033569336,96.01000213623048,97.22000122070312,94.32752227783205,35300,MORN,0.9912830280457372,1.0069067528911455,1.375716826447623,1.039387058829826,-0.0481040307840887,-0.0088372130668863,0.273803427869568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,96.83000183105467,98.06999969482422,95.94000244140624,96.97000122070312,94.08496856689452,45200,MORN,0.9983878403215078,0.9967517589537058,1.366383701463805,1.0452598484191695,-0.0468720080976616,-0.0032929796869467,0.2646027081590354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,97.48999786376952,97.91000366210938,96.61000061035156,96.94000244140624,94.0558624267578,40000,MORN,0.9842170198303226,0.9971638753448429,1.368053120961966,1.0173995405954512,-0.0331825207651286,0.0036552566161898,0.2674573110056388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,96.93000030517578,97.36000061035156,95.08999633789062,95.41000366210938,92.57138061523438,55100,MORN,0.9730979874259036,1.0187386739342497,1.4390801479142568,0.9765980219270426,-0.003500034501139,0.0147898816103941,0.3436316870287426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,95.48999786376952,96.95999908447266,95.48999786376952,96.29000091552734,93.67064666748048,43900,MORN,0.976736901083021,1.012510100712688,1.4235478777243007,0.9849127815791188,-0.0081758804960978,0.0141531643936958,0.3339530179411032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,96.08999633789062,97.9499969482422,96.08999633789062,96.48999786376952,93.86519622802734,53600,MORN,0.97222504671384,1.0193477269426183,1.444230433324157,0.9789917900086822,-0.0067667432948421,0.0197209078609631,0.3543410624357583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,96.69000244140624,97.58999633789062,96.08999633789062,97.37999725341795,94.7309799194336,61500,MORN,0.929246372934123,1.0091049233448282,1.432475402443781,0.942840182406444,-0.0135938094723209,0.0173804388705113,0.3451253967907264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,97.3499984741211,97.62000274658205,95.55999755859376,96.4000015258789,93.77764892578124,51000,MORN,0.9576763819003902,1.0370444946900428,1.4442241318152915,0.9530778204901076,0.0045985614102824,0.0358202476426277,0.3549263134644134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,96.18000030517578,96.5199966430664,95.61000061035156,96.1999969482422,93.58308410644533,30100,MORN,0.9863824931791808,1.0594195133555655,1.453178763426615,0.966664672858564,0.0197178203206168,0.0461449353593572,0.3673937239669658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,96.33999633789062,96.97000122070312,95.62000274658205,96.7699966430664,94.13756561279295,38400,MORN,0.9807793286850692,1.0599140159427187,1.448771634905472,0.9609362737659176,0.0198430549191516,0.055040246094568,0.373690028698751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,96.95999908447266,97.48999786376952,96.56999969482422,97.31999969482422,94.67261505126952,27600,MORN,1.0003081651929835,1.051863218816064,1.431294030290608,0.9729510699723092,0.0273570952206742,0.057137994811709,0.3680289986452285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,97.66999816894533,98.45999908447266,95.4000015258789,96.58999633789062,93.96247863769533,44200,MORN,0.9946165307307248,1.0694665816813291,1.4531357559567546,0.9917823196316324,0.0028342110990922,0.0731535746123348,0.3709274658379633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,96.83999633789062,98.72000122070312,96.58000183105467,98.33999633789062,95.66487121582033,46600,MORN,0.9817978104449592,1.0566541824035849,1.377936940036459,0.9854883712686996,-0.0036905608237403,0.0687343850433288,0.3021085647480763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,98.8499984741211,103.45999908447266,98.8499984741211,101.12000274658205,98.36925506591795,92200,MORN,0.9557950913855132,1.025125693617421,1.3346897321160234,0.981540936006692,-0.0257458446211787,0.0453192903632954,0.2691718287872873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,101.22000122070312,101.69000244140624,100.0,100.5500030517578,97.81475830078124,113700,MORN,0.949179597241228,1.0500819139184714,1.3288682369928313,0.9694690060853024,-0.0202894088440744,0.0783698812423034,0.2830528736440953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,99.73999786376952,101.12999725341795,98.38999938964844,98.6999969482422,96.01508331298828,52300,MORN,0.9683888352134054,1.1152733250170104,1.3434966331447182,0.962138874344328,0.0062499608690774,0.1420367250552706,0.2940524125560855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,98.8499984741211,99.66000366210938,98.41999816894533,98.9000015258789,96.20964050292967,29000,MORN,0.9596562041300866,1.0991290515202148,1.3316382760564902,0.9712482450100663,-0.0115920408799798,0.130197866681619,0.2893835709197161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,99.0199966430664,99.68000030517578,97.81999969482422,98.0,95.33414459228516,56200,MORN,0.9745916114560628,1.1108599745655223,1.342739389756601,0.9795485186833895,-0.0049569072273267,0.1479485257544339,0.2892102816450059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
