,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-17400000.0,-10800000.0,22900000.0,5800000.0
Change To Liabilities,12300000.0,54200000.0,5500000.0,-25500000.0
Total Cashflows From Investing Activities,-35800000.0,-33400000.0,900000.0,-67500000.0
Net Borrowings,-30000000.0,-45000000.0,-35000000.0,-2800000.0
Total Cash From Financing Activities,-89300000.0,-66000000.0,-57600000.0,-34000000.0
Change To Operating Activities,32400000.0,-67300000.0,34600000.0,29200000.0
Issuance Of Stock,200000.0,200000.0,600000.0,900000.0
Net Income,32900000.0,54900000.0,75300000.0,76200000.0
Change In Cash,4000000.0,-38900000.0,71400000.0,-2600000.0
Repurchase Of Stock,-12200000.0,-6300000.0,-9600000.0,-19700000.0
Effect Of Exchange Rate,1900000.0,-3700000.0,13500000.0,5500000.0
Total Cash From Operating Activities,127200000.0,64200000.0,114600000.0,93400000.0
Depreciation,37600000.0,36600000.0,-18100000.0,35800000.0
Other Cashflows From Investing Activities,300000.0,100000.0,100000.0,1600000.0
Dividends Paid,-13500000.0,-13500000.0,-12800000.0,-12900000.0
Change To Account Receivables,-900000.0,-26300000.0,-14700000.0,3400000.0
Other Cashflows From Financing Activities,-33800000.0,-1200000.0,-800000.0,500000.0
Change To Netincome,28400000.0,8000000.0,-27200000.0,-16200000.0
Capital Expenditures,-18700000.0,-22700000.0,-22000000.0,-22600000.0
