,2021-05-02,2021-01-31,2020-11-01,2020-08-02
Investments,-20286000.0,18911000.0,-3692000.0,-8583000.0
Change To Liabilities,-1891000.0,59515000.0,60053000.0,11895000.0
Total Cashflows From Investing Activities,-48115000.0,-2256000.0,-373365000.0,-33577000.0
Net Borrowings,-344000.0,-344000.0,246942000.0,246942000.0
Total Cash From Financing Activities,-9672000.0,5863000.0,244729000.0,-9108000.0
Change To Operating Activities,-112511000.0,54993000.0,-25259000.0,25341000.0
Issuance Of Stock,25742000.0,33662000.0,20437000.0,12383000.0
Net Income,-84206000.0,-52293000.0,-74222000.0,-64967000.0
Change In Cash,-36339000.0,72640000.0,-95837000.0,8021000.0
Repurchase Of Stock,-35070000.0,-27799000.0,-22650000.0,-21491000.0
Total Cash From Operating Activities,21448000.0,69033000.0,32799000.0,50706000.0
Depreciation,18826000.0,20231000.0,23614000.0,13764000.0
Change To Inventory,-3508000.0,-3966000.0,-6459000.0,3105000.0
Change To Account Receivables,133380000.0,-82810000.0,-8676000.0,-17545000.0
Change To Netincome,63955000.0,65818000.0,61748000.0,69224000.0
Capital Expenditures,-27829000.0,-21332000.0,-24867000.0,-24994000.0
Other Cashflows From Investing Activities,,,-5000000.0,-5000000.0
