,2021-07-31,2020-07-31,2019-07-31,2018-07-31
Change To Liabilities,318389000.0,-180397000.0,58924000.0,43886000.0
Total Cashflows From Investing Activities,-103329000.0,-492739000.0,-596034000.0,-134579000.0
Net Borrowings,494618000.0,686352000.0,289458000.0,-2928000.0
Total Cash From Financing Activities,434662000.0,376233000.0,-99558000.0,-350715000.0
Change To Operating Activities,-6523000.0,-3422000.0,-4189000.0,1249000.0
Net Income,127850000.0,98833000.0,301163000.0,379898000.0
Change In Cash,856488000.0,283697000.0,-66651000.0,57378000.0
Repurchase Of Stock,-39090000.0,-65900000.0,-112239000.0,-129877000.0
Effect Of Exchange Rate,-95000.0,5253000.0,-5290000.0,-5814000.0
Total Cash From Operating Activities,525250000.0,394950000.0,634231000.0,548486000.0
Depreciation,252585000.0,249572000.0,218117000.0,204462000.0
Other Cashflows From Investing Activities,11768000.0,7150000.0,15045000.0,7388000.0
Change To Inventory,22781000.0,-1924000.0,-7274000.0,-963000.0
Change To Account Receivables,-237188000.0,167347000.0,-35406000.0,-44261000.0
Other Cashflows From Financing Activities,-20866000.0,-31487000.0,-16210000.0,-13749000.0
Change To Netincome,17410000.0,69892000.0,64123000.0,-3161000.0
Capital Expenditures,-115097000.0,-172334000.0,-192035000.0,-140611000.0
Dividends Paid,,-212732000.0,-260567000.0,-204161000.0
