,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-107776000000.0,1095000000.0,-45598000000.0,10332000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-95312000000.0,-23374000000.0,-73118000000.0,-38751000000.0
Net Borrowings,30707000000.0,9379000000.0,11908000000.0,55181000000.0
Total Cash From Financing Activities,233595000000.0,42933000000.0,44528000000.0,66854000000.0
Change To Operating Activities,49928000000.0,-22281000000.0,11734000000.0,-29799000000.0
Net Income,11047000000.0,19401000000.0,18045000000.0,-6798000000.0
Change In Cash,115696000000.0,5814000000.0,7589000000.0,20022000000.0
Repurchase Of Stock,-3336000000.0,-17935000000.0,-14915000000.0,-14946000000.0
Effect Of Exchange Rate,-1966000000.0,-908000000.0,-773000000.0,693000000.0
Total Cash From Operating Activities,-20621000000.0,-12837000000.0,36952000000.0,-8774000000.0
Depreciation,3937000000.0,3905000000.0,3754000000.0,3659000000.0
Other Cashflows From Investing Activities,116000000.0,196000000.0,181000000.0,187000000.0
Dividends Paid,-5352000000.0,-5447000000.0,-5020000000.0,-3797000000.0
Other Cashflows From Financing Activities,210081000000.0,57420000000.0,53348000000.0,30416000000.0
Change To Netincome,13464000000.0,6262000000.0,6888000000.0,31202000000.0
Capital Expenditures,-3446000000.0,-5336000000.0,-3774000000.0,-3361000000.0
