Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2017-10-13,60.04999923706055,61.0,58.70000076293945,60.5,55.56414794921875,625900,NXST,1.0644627472777344,1.3576184719721691,1.1099721347418556,1.0098252549340063,0.0546374923437278,0.249368973584894,0.0330815308982386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,60.75,61.04999923706055,60.20000076293945,60.75,55.79375457763672,694200,NXST,1.0510287913344445,1.339627422347521,1.0771460518454878,1.0047827275420922,0.0462460637923523,0.2245656572058134,-0.0084479455147186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,60.75,61.75,59.150001525878906,59.25,54.41613006591797,564600,NXST,1.1064645420334245,1.3464106417573476,1.0694763818955977,1.016827126331923,0.0896374157015014,0.2254148715880313,-0.0174619044192025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,59.75,60.22999954223633,59.400001525878906,59.59999847412109,54.73757553100586,456400,NXST,1.1117671479247484,1.3258605906826249,1.05472423513988,1.016900814218988,0.0948663337057604,0.2092768665853184,-0.0212711092847752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,59.20000076293945,60.34999847412109,58.09999847412109,60.09999847412109,55.19678115844727,1092400,NXST,1.1108766333057003,1.3131581211658587,1.0610715432214162,1.0195478153138224,0.0913288179918778,0.1966072188266572,-0.0167619980964079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,60.5,61.84999847412109,60.45000076293945,61.25,56.25296401977539,652400,NXST,1.0916599378952538,1.2991650762760236,1.0287841549147971,1.0187296628598663,0.0729302750353875,0.182239550498479,-0.0366898543096669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,61.79999923706055,61.79999923706055,59.79999923706055,60.29999923706055,55.38046646118164,677800,NXST,1.112191037438066,1.3138016692362962,1.0248963727411389,1.0231439317955078,0.0890471056425581,0.199563516271614,-0.0435607791244496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,60.650001525878906,61.400001525878906,59.5099983215332,61.20000076293945,56.2070426940918,798700,NXST,1.0966559137807268,1.277242772817973,1.0254996169152888,1.023176662025299,0.0734792517554274,0.1764498889715784,-0.0538812033825644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,61.400001525878906,62.77999877929688,60.75,62.25,57.17137908935547,793500,NXST,1.0668599480060696,1.212121009927582,1.0325352398930978,1.028738706809164,0.0381212411969056,0.1039071883730164,-0.0612860223922067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,62.84999847412109,64.6500015258789,62.20000076293945,63.95000076293945,58.732688903808594,867500,NXST,1.0447837815825,1.1971806176785749,0.9845587500784272,1.0357335667629224,0.0090502148195776,0.0928120869911335,-0.106463284242434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,64.0999984741211,64.0999984741211,61.34999847412109,63.400001525878906,58.22755813598633,552000,NXST,1.0696948146964051,1.182210697651108,1.0177881886176008,1.0327543330408862,0.036940481655519,0.1037917440550673,-0.0783406101174688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,63.75,63.75,62.29999923706055,62.79999923706055,57.6765022277832,469600,NXST,1.0863144132143094,1.1687077438619369,1.0279167718560918,1.0448229351223306,0.0414914780919788,0.1225968102894581,-0.0824727205387751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,63.5,64.23999786376953,62.900001525878906,63.79999923706055,58.59491729736328,633100,NXST,1.0708625205773896,1.151964420500477,1.036483322662973,1.0378093145840102,0.0330532059933794,0.0983080520859858,-0.0710966284654504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,63.79999923706055,64.25,63.04999923706055,64.19999694824219,58.962284088134766,722300,NXST,1.1072272061743944,1.1260072633007667,1.0513853976638732,1.0388512590749122,0.0683759470994822,0.0714232449489169,-0.0580572085951953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,64.1500015258789,64.30000305175781,63.25,63.650001525878906,58.45716094970703,978700,NXST,1.1073237522312755,1.126265694626419,1.0724395031803955,1.0310647944789963,0.0762589577522792,0.1082193525064194,-0.0320625081051866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,63.79999923706055,63.79999923706055,61.900001525878906,63.04999923706055,57.90611267089844,1108900,NXST,1.1345930826219686,1.1322031866158446,1.098756039299751,1.0262436118253355,0.1083494707966328,0.1065667810480921,-0.0090542793896151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,64.69999694824219,66.19999694824219,61.45000076293945,65.30000305175781,59.9725456237793,2032600,NXST,1.106269698016906,1.1278105960120837,1.0608969545607234,1.0311845275729687,0.0750851704439372,0.0916996668096392,-0.0448313297753832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,65.75,67.19999694824219,64.94000244140625,65.25,59.92662048339844,1536500,NXST,1.1125068780457872,1.1471524954097558,1.0761877407952587,1.0414917955670933,0.0710150824786939,0.1012426853820898,-0.0356386182998114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,65.25,66.30000305175781,63.79999923706055,64.80000305175781,59.51335144042969,926300,NXST,1.1140301420389938,1.1504670064895557,1.091812432328351,1.0390384642435906,0.0749916777954031,0.089462243391817,-0.0228408730730007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,64.80000305175781,66.5,64.62999725341797,66.19999694824219,60.79911804199219,1131700,NXST,1.0950239814924263,1.1303316500737477,1.0648868085102112,1.0401272810196784,0.0548967004727478,0.0547567973396554,-0.0477921843161122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,66.19999694824219,67.25,65.22000122070312,65.6500015258789,60.29399871826172,783900,NXST,1.1087889123614187,1.1267271131761876,1.0382206177387794,1.0393664161720684,0.0694224961893503,0.0508338645357697,-0.0751173426161486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,65.75,65.75,63.650001525878906,64.55000305175781,59.28373336791992,628500,NXST,1.160370828540864,1.1576602990500855,1.0598474667610414,1.0305050740272153,0.1298657545136488,0.0909930842837647,-0.0517850940695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,64.5,65.4000015258789,63.59999847412109,64.4000015258789,59.14596557617188,635500,NXST,1.1747744563604985,1.1697655429687397,1.0567956550117512,1.043144349882203,0.1316301064782954,0.1048247605259173,-0.0568565658264996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,64.1500015258789,64.9000015258789,63.45000076293945,63.84999847412109,58.64084243774414,615200,NXST,1.2014163096131396,1.1497920453906023,1.0499897055393956,1.0570826794517585,0.1443336301613811,0.0818423271170052,-0.0606383938912522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,63.79999923706055,65.5,63.70000076293945,65.25,60.20951843261719,688800,NXST,1.1931034080769083,1.1275377348233897,1.0327049708164773,1.0412088647392546,0.1518945433376537,0.0570585224857715,-0.0795097399466708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,65.1500015258789,66.30000305175781,64.94999694824219,65.94999694824219,60.85543823242188,766900,NXST,1.21000786816782,1.1239518512259346,1.0163785391084046,1.0392013474275237,0.1708065207402962,0.0486308035469691,-0.0835608328092711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,66.0,66.6500015258789,65.6500015258789,66.44999694824219,61.31681442260742,985000,NXST,1.1963882919042033,1.1124696750962044,1.017098781964603,1.0381241126825425,0.1582641792216608,0.0547601144673457,-0.0900691698245288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,66.9000015258789,66.98999786376953,66.0999984741211,66.55000305175781,61.40910720825195,462600,NXST,1.1833203928257303,1.0790822901362644,1.0163297631032966,1.03199537924298,0.1513250135827502,0.0364807503328177,-0.0892397021161079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,66.8499984741211,67.05000305175781,66.4000015258789,66.75,61.593658447265625,455900,NXST,1.1947561339958708,1.0464871196119905,1.0004102460435782,1.0328322263084138,0.161923907687457,0.0119834732936108,-0.1092137926524321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,66.80000305175781,67.5999984741211,66.5,66.80000305175781,61.63978576660156,194900,NXST,1.184131571618653,1.093099607017978,1.0216073274128168,1.032019884081241,0.1521116875374122,0.0503885850232692,-0.0954177440764194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,66.44999694824219,67.44999694824219,65.9000015258789,66.0999984741211,60.99385452270508,498300,NXST,1.1891075292011664,1.0780658887110672,1.0523098349114115,1.0369551897736955,0.1521523394274706,0.0210346519206989,-0.064757660574388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,66.5,66.75,64.44999694824219,66.5,61.36296081542969,638000,NXST,1.1759395725407766,1.079138218413456,1.0733455792303486,1.020376345675996,0.1555632268647806,0.0257250386600715,-0.0380536708007861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,66.94999694824219,68.05000305175781,66.25,67.5,62.28571701049805,676500,NXST,1.1407407734048138,1.0467718698881363,1.0903959234746914,1.026253639124301,0.1144871342805129,-0.0072814847670734,-0.0218883399675258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,67.8499984741211,68.25,64.01000213623047,67.9000015258789,62.654815673828125,536500,NXST,1.113401958917194,1.040605351100521,1.0802500690428445,1.0246409570196735,0.0887610018975204,-0.0088198313733272,-0.0305516328910906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,67.8499984741211,68.4000015258789,66.94999694824219,68.0,62.747100830078125,664300,NXST,1.0911762674620895,1.0590285866863285,1.0905555525833657,1.029880242563007,0.0612960248990825,-0.0092116890050131,-0.018608378085025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,68.80000305175781,71.25,68.18000030517578,70.75,65.2846450805664,1226800,NXST,1.038162722892363,1.0164446863259962,1.059598884607658,1.036157586789428,0.0020051361029351,-0.0541666116275625,-0.0578118378474519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,70.9000015258789,71.9000015258789,69.6500015258789,70.1500015258789,64.73100280761719,919300,NXST,1.071988639886135,1.0079452672203244,1.0729850542559056,1.0465343935592823,0.0254542463268525,-0.0634643878048819,-0.0520401547989581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,70.30000305175781,71.4000015258789,69.58999633789062,71.19999694824219,65.69987487792969,633200,NXST,1.0674158738622948,0.9909635049482002,1.0699413592239324,1.048372731047773,0.0190431428145216,-0.0781758396381231,-0.0580409958571135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,71.3499984741211,72.05000305175781,69.75,71.9000015258789,66.34580993652344,833900,NXST,1.0904033979456027,0.9792189076500925,1.0735859314969345,1.0387885930282448,0.0516148049173579,-0.0777999052586816,-0.0410250712860722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,72.55000305175781,72.70999908447266,70.8499984741211,72.25,66.66877746582031,531800,NXST,1.1072664248988089,0.9744752191760286,1.08937506937761,1.0447156071702373,0.0625508177285716,-0.0825068181152559,-0.0244507983266588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,72.55000305175781,72.5999984741211,71.5,71.8499984741211,66.29966735839844,590000,NXST,1.105776159575974,0.9722065401385266,1.0581513527571251,1.0484619827112251,0.0573141768647489,-0.0724169796961243,-0.046299838683794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,72.5,72.55000305175781,71.80000305175781,72.1500015258789,66.57649230957031,634600,NXST,1.1046431517362314,0.9507511991890276,1.060758070360521,1.0415757419863072,0.0630674097499242,-0.0980360076595654,-0.0467384015689138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,72.30000305175781,73.0999984741211,72.0,72.44999694824219,66.85331726074219,860700,NXST,1.1014495929175343,0.9384906165956718,1.0431084479739914,1.0495576207370112,0.0518919721805231,-0.1103851755597175,-0.047385763564109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,72.9000015258789,74.87999725341797,72.5999984741211,74.55000305175781,68.7911148071289,936900,NXST,1.084506901667582,0.8952017220702863,1.027964788014625,1.0539026313731312,0.0306042702944506,-0.1355247706645889,-0.0724873762970401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,75.0999984741211,75.5999984741211,74.25,75.30000305175781,69.48316955566406,841700,NXST,1.0856573486450098,0.8669311688274614,1.0103413767727816,1.0520989179928428,0.033558430652167,-0.1337920287853099,-0.0634931847988178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,75.94999694824219,76.55000305175781,75.5,76.3499984741211,70.45206451416016,597300,NXST,1.0609035255866366,0.8635653536226325,0.9885015561018043,1.049480051520865,0.0114234740657714,-0.1523281347843522,-0.0828908198115961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,76.0,77.94999694824219,75.0,77.8499984741211,71.836181640625,1032800,NXST,1.019910230899161,0.8643556111316913,0.9532221248908208,1.0585213557872055,-0.0386111248880447,-0.1402513571606926,-0.1243525885763332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,78.0999984741211,79.9000015258789,78.05000305175781,79.80000305175781,73.63555908203125,1052700,NXST,0.9855889617844162,0.8300092938343646,0.9267616841215306,1.0561912314345747,-0.0706022696501584,-0.1721180864090927,-0.1536943718089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,79.6500015258789,80.05000305175781,78.69999694824219,79.5,73.35871887207031,902200,NXST,0.98805026253022,0.8407270037234509,0.928351703758,1.054691754118366,-0.066641491588146,-0.1732693846849506,-0.1500387379189078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,79.0999984741211,79.4000015258789,77.5999984741211,78.75,72.6666488647461,755400,NXST,1.0057142779149029,0.8174650112556345,0.9564503904273614,1.0628648969920689,-0.0571506190771657,-0.1736728889496407,-0.1316924239315631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,78.8499984741211,79.94000244140625,78.0,79.75,73.58940124511719,550900,NXST,0.9887150601678916,0.8109955305629252,0.957768536863266,1.054562443450246,-0.0658473832823545,-0.1904158334287667,-0.139187700759739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,79.94999694824219,80.44999694824219,78.9000015258789,79.0999984741211,72.98961639404297,313100,NXST,0.9835650960943964,0.8240129111900989,0.9899232718661592,1.0427572783556516,-0.0591921822612552,-0.1879348112190706,-0.1143576012255163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,78.9000015258789,79.44999694824219,78.22000122070312,78.5999984741211,72.52825164794922,361900,NXST,0.9554708432393552,0.8273364755597347,1.004581428787673,1.039387058829826,-0.0839162155904708,-0.1884074903982971,-0.0973319697903818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,78.69999694824219,79.05000305175781,77.70999908447266,78.19999694824219,72.15913391113281,487600,NXST,0.9744246219249184,0.8386375319542883,1.0472128374985012,1.0452598484191695,-0.0708352264942511,-0.1614072066863643,-0.0545681558062682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,78.19999694824219,78.58000183105469,76.45999908447266,77.0,71.0518569946289,585200,NXST,0.9688310065093516,0.8393066548808755,1.102923050144697,1.0173995405954512,-0.0485685340860996,-0.1542019638477775,0.0023272401883698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,77.0,77.30000305175781,75.3499984741211,75.5999984741211,69.75999450683594,1149800,NXST,0.9662697835487232,0.852855314252117,1.103287748718172,0.9765980219270426,-0.0103282383783194,-0.1510934780717384,0.0078392878326578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,76.30000305175781,76.80000305175781,74.0999984741211,74.19999694824219,68.46814727783203,631600,NXST,0.9858490792051086,0.8662376729349294,1.0723274361320383,0.9849127815791188,0.0009362976259896,-0.1321192633840627,-0.0172674236511591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,74.19999694824219,74.44999694824219,73.0,73.44999694824219,67.77608489990234,1020800,NXST,0.979577977130081,0.8613989997463851,1.066759707580767,0.9789917900086822,0.0005861871213987,-0.13822781933527,-0.0231296633076314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,73.5,75.25,73.37000274658203,75.19999694824219,69.39089965820312,572100,NXST,0.9488030175024113,0.8333338097749099,1.033195737006009,0.942840182406444,0.0059628350959672,-0.1583906746994069,-0.0541542686470455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,75.30000305175781,76.8499984741211,75.30000305175781,76.0,70.12908935546875,627900,NXST,0.934868624319514,0.8675424501412103,1.0090175544715163,0.9530778204901076,-0.0182091961705936,-0.1336817969062047,-0.0802802638793618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,75.80000305175781,78.44999694824219,75.75,78.4000015258789,72.34369659423828,727400,NXST,0.93494907792289,0.8288061472440089,0.9910245825007676,0.966664672858564,-0.0317155949356739,-0.1844684307521993,-0.0947604569588814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,78.44999694824219,80.1500015258789,78.3499984741211,80.0,73.82009887695312,626600,NXST,0.9312500697620484,0.8141146296906451,0.9813141061548936,0.9609362737659176,-0.0296862040038692,-0.1907591401575056,-0.0937675000518274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,79.75,80.3499984741211,79.19999694824219,79.44999694824219,73.31259155273438,542800,NXST,0.9339207062211448,0.8482138731644207,0.960112196317956,0.9729510699723092,-0.0390303637511645,-0.1465113508399342,-0.1031528353274235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,80.19999694824219,80.94999694824219,78.9000015258789,79.69999694824219,73.54326629638672,556500,NXST,0.934459004614676,0.8127652961580951,0.9824709115020204,0.9917823196316324,-0.0573233150169565,-0.1835477109108991,-0.0997373786167709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,79.75,80.3499984741211,78.9800033569336,79.80000305175781,73.63555908203125,556600,NXST,0.922582566963268,0.8098573184024137,0.9774390875671912,0.9854883712686996,-0.0629058043054314,-0.1780624789578423,-0.0983892877211913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,79.8499984741211,81.05000305175781,79.5999984741211,80.8499984741211,74.60443878173828,379100,NXST,0.9199241441959768,0.8012045340450679,0.9257301156929864,0.981540936006692,-0.0616167918107152,-0.1786018692090576,-0.1397877876357497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,80.75,82.05000305175781,80.1500015258789,81.75,75.4349136352539,569400,NXST,0.9171736163331026,0.8175876784656844,0.9145491663383872,0.9694690060853024,-0.0522953897521999,-0.1541243542104835,-0.1312661970103487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,81.75,81.88999938964844,80.94999694824219,81.0,74.74284362792969,332600,NXST,0.9020900315963732,0.8040639015569946,0.9292581762786508,0.962138874344328,-0.0600488427479546,-0.1691726984047451,-0.1201860443099819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,81.05000305175781,82.94999694824219,78.8499984741211,79.4000015258789,73.2664566040039,587400,NXST,0.9265973431095385,0.7943166436204837,0.9352504133786502,0.9712482450100663,-0.044650901900528,-0.174614541218112,-0.1070042917581238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,79.25,80.19999694824219,78.5999984741211,78.6500015258789,72.57439422607422,342400,NXST,0.9424616379908016,0.7955016104648308,0.9390267786361716,0.9795485186833895,-0.0370868806925879,-0.1674098383462575,-0.1145023294754233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,78.80000305175781,79.25,78.19999694824219,78.55000305175781,72.48210144042969,570400,NXST,0.941102634485758,0.8080302943863052,0.9453710980220358,0.966216685842239,-0.0251140513564809,-0.1562959565849405,-0.1105216939452291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,79.0999984741211,79.3499984741211,78.44999694824219,79.19999694824219,73.0818862915039,367900,NXST,0.9067291965780524,0.7918810116599988,0.9510160205842182,0.9510576163473856,-0.0443284197693333,-0.1608998401940236,-0.1018251601140436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,79.25,79.5999984741211,78.6500015258789,78.8499984741211,72.75894927978516,304400,NXST,0.8858974855035741,0.7800997644773154,0.9744698904574672,0.9505813448789944,-0.0646838593754204,-0.1781236679952206,-0.0897599405562618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
