,2021-06-27,2021-03-28,2020-12-27,2020-09-27
Investments,799965000.0,233529000.0,168102000.0,-737074000.0
Change To Liabilities,692623000.0,0.0,-185300000.0,185300000.0
Total Cashflows From Investing Activities,689061000.0,115936000.0,69940000.0,-801666000.0
Net Borrowings,-822046000.0,-16245000.0,-4596000.0,-19173000.0
Total Cash From Financing Activities,-1381774000.0,-1288406000.0,-865317000.0,-631485000.0
Change To Operating Activities,1359271000.0,-39469000.0,-959518000.0,-10129000.0
Issuance Of Stock,57181000.0,9626000.0,49542000.0,5538000.0
Net Income,1144657000.0,1071121000.0,869229000.0,823451000.0
Change In Cash,743924000.0,-13146000.0,-442553000.0,-786558000.0
Repurchase Of Stock,-431255000.0,-1094571000.0,-723297000.0,-448581000.0
Effect Of Exchange Rate,702000.0,-5756000.0,8187000.0,4082000.0
Total Cash From Operating Activities,1435935000.0,1165080000.0,344637000.0,642511000.0
Depreciation,78397000.0,79453000.0,76389000.0,72912000.0
Other Cashflows From Investing Activities,-6282000.0,-27997000.0,-6090000.0,-1786000.0
Dividends Paid,-185385000.0,-186551000.0,-187927000.0,-167129000.0
Change To Inventory,-792591000.0,-792591000.0,266700000.0,-266700000.0
Change To Account Receivables,-928928000.0,-928928000.0,220800000.0,-220800000.0
Other Cashflows From Financing Activities,-269000.0,-665000.0,961000.0,-2140000.0
Change To Netincome,-113243000.0,52563000.0,54920000.0,57055000.0
Capital Expenditures,-104622000.0,-89596000.0,-92072000.0,-62806000.0
