,2021-06-27,2021-03-28,2020-12-27,2020-09-27
Intangible Assets,132365000.0,143264000.0,156090000.0,161714000.0
Capital Surplus,7052962000.0,6922023000.0,6854681000.0,6761545000.0
Total Liab,9864964000.0,9913297000.0,9867341000.0,9637823000.0
Total Stockholder Equity,6027188000.0,5371616000.0,5503033000.0,5419185000.0
Other Current Liab,2088573000.0,1583769000.0,1488896000.0,1464431000.0
Total Assets,15892152000.0,15284913000.0,15370374000.0,15057008000.0
Common Stock,143000.0,143000.0,143000.0,145000.0
Retained Earnings,14684912000.0,13725681000.0,12839890000.0,12157153000.0
Other Liab,1228379000.0,1309351000.0,1283792000.0,1237460000.0
Good Will,1490134000.0,1489990000.0,1485078000.0,1484629000.0
Treasury Stock,-15710829000.0,-15276231000.0,-14191681000.0,-13499658000.0
Other Assets,1140003000.0,1049553000.0,1052969000.0,1002253000.0
Cash,4418263000.0,3673366000.0,3687165000.0,4129067000.0
Total Current Liabilities,3527867000.0,3612333000.0,3591053000.0,3406868000.0
Other Stockholder Equity,-64128000.0,-63297000.0,-56126000.0,-82672000.0
Property Plant Equipment,1477263000.0,1279836000.0,1208285000.0,1133529000.0
Total Current Assets,11652387000.0,11322270000.0,11467952000.0,11274883000.0
Net Tangible Assets,4404689000.0,3738362000.0,3861865000.0,3772842000.0
Short Term Investments,1310872000.0,2116101000.0,2355067000.0,2528841000.0
Net Receivables,3026430000.0,2809068000.0,2900362000.0,2317922000.0
Long Term Debt,4960935000.0,4960477000.0,4960102000.0,4959733000.0
Inventory,2689294000.0,2552032000.0,2348955000.0,2138050000.0
Accounts Payable,829710000.0,760942000.0,722490000.0,662674000.0
Short Long Term Debt,,813786000.0,820702000.0,823051000.0
Other Current Assets,,,,3869000.0
