,Unnamed: 0,2021-01-30,2020-02-01,2019-02-02,2018-02-03
0,Capital Surplus,3319000000.0,3272000000.0,3204000000.0,3078000000.0
1,Total Liab,10141000000.0,9105000000.0,6942000000.0,7970000000.0
2,Total Stockholder Equity,5196000000.0,5450000000.0,5527000000.0,5419000000.0
3,Other Current Liab,401000000.0,522000000.0,633000000.0,616000000.0
4,Total Assets,15337000000.0,14555000000.0,12469000000.0,13389000000.0
5,Common Stock,4000000.0,4000000.0,4000000.0,4000000.0
6,Other Current Assets,13000000.0,21000000.0,397000000.0,468000000.0
7,Retained Earnings,13468000000.0,13745000000.0,13395000000.0,12999000000.0
8,Other Liab,656000000.0,494000000.0,828000000.0,873000000.0
9,Treasury Stock,-11595000000.0,-11571000000.0,-11076000000.0,-10662000000.0
10,Other Assets,415000000.0,163000000.0,206000000.0,236000000.0
11,Cash,2271000000.0,723000000.0,934000000.0,1308000000.0
12,Total Current Liabilities,3022000000.0,2769000000.0,2730000000.0,2709000000.0
13,Deferred Long Term Asset Charges,42000000.0,18000000.0,24000000.0,25000000.0
14,Short Long Term Debt,39000000.0,36000000.0,,
15,Property Plant Equipment,9087000000.0,9743000000.0,7428000000.0,7773000000.0
16,Total Current Assets,5835000000.0,4649000000.0,4835000000.0,5380000000.0
17,Net Tangible Assets,5196000000.0,5450000000.0,5527000000.0,5419000000.0
18,Net Receivables,789000000.0,197000000.0,29000000.0,62000000.0
19,Long Term Debt,2912000000.0,2346000000.0,1861000000.0,2797000000.0
20,Inventory,2590000000.0,3537000000.0,3475000000.0,3542000000.0
21,Accounts Payable,1476000000.0,1206000000.0,1187000000.0,1271000000.0
22,Other Stockholder Equity,,,,-11000000.0
0,Change To Liabilities,270000000.0,19000000.0,-84000000.0,-236000000.0
1,Total Cashflows From Investing Activities,-137000000.0,-837000000.0,-572000000.0,-649000000.0
2,Net Borrowings,504000000.0,-108000000.0,-1069000000.0,-138000000.0
3,Total Cash From Financing Activities,347000000.0,-1031000000.0,-1909000000.0,-808000000.0
4,Change To Operating Activities,-764000000.0,-242000000.0,138000000.0,-133000000.0
5,Net Income,-163000000.0,691000000.0,801000000.0,859000000.0
6,Change In Cash,1548000000.0,-211000000.0,-374000000.0,234000000.0
7,Repurchase Of Stock,-30000000.0,-501000000.0,-430000000.0,-320000000.0
8,Total Cash From Operating Activities,1338000000.0,1657000000.0,2107000000.0,1691000000.0
9,Depreciation,874000000.0,917000000.0,964000000.0,969000000.0
10,Dividends Paid,-108000000.0,-423000000.0,-400000000.0,-368000000.0
11,Change To Inventory,768000000.0,-51000000.0,79000000.0,264000000.0
12,Other Cashflows From Financing Activities,-19000000.0,-19000000.0,-46000000.0,-46000000.0
13,Change To Netincome,353000000.0,323000000.0,209000000.0,18000000.0
14,Capital Expenditures,-334000000.0,-855000000.0,-578000000.0,-672000000.0
15,Issuance Of Stock,,1000000.0,36000000.0,18000000.0
16,Other Cashflows From Investing Activities,,18000000.0,6000000.0,23000000.0
