,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Change To Liabilities,118000000.0,-99000000.0,-708000000.0,1120000000.0
Total Cashflows From Investing Activities,-130000000.0,-57000000.0,-67000000.0,-67000000.0
Net Borrowings,-28000000.0,-577000000.0,-28000000.0,-1027000000.0
Total Cash From Financing Activities,-324000000.0,-883000000.0,-29000000.0,-1028000000.0
Change To Operating Activities,708000000.0,34000000.0,-864000000.0,185000000.0
Net Income,382000000.0,14000000.0,343000000.0,-12000000.0
Change In Cash,960000000.0,-662000000.0,332000000.0,-489000000.0
Repurchase Of Stock,-258000000.0,-68000000.0,-1000000.0,-1000000.0
Total Cash From Operating Activities,1414000000.0,278000000.0,428000000.0,606000000.0
Depreciation,210000000.0,211000000.0,218000000.0,210000000.0
Dividends Paid,-38000000.0,-39000000.0,-39000000.0,-39000000.0
Change To Inventory,-63000000.0,-75000000.0,1019000000.0,-907000000.0
Change To Netincome,59000000.0,193000000.0,273000000.0,6000000.0
Capital Expenditures,-132000000.0,-59000000.0,-70000000.0,-68000000.0
Issuance Of Stock,,1000000.0,1000000.0,1000000.0
Other Cashflows From Financing Activities,,-200000000.0,-200000000.0,-200000000.0
