,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-241000000.0,-1135000000.0,1067000000.0,-460000000.0
Change To Liabilities,63000000.0,-93000000.0,-7000000.0,51000000.0
Total Cashflows From Investing Activities,-922000000.0,-1920000000.0,-78000000.0,-1127000000.0
Net Borrowings,998000000.0,741000000.0,1000000000.0,474000000.0
Total Cash From Financing Activities,-4547000000.0,-4730000000.0,-6329000000.0,-3734000000.0
Change To Operating Activities,-16000000.0,250000000.0,662000000.0,73000000.0
Issuance Of Stock,470000000.0,539000000.0,373000000.0,483000000.0
Net Income,5595000000.0,5017000000.0,5580000000.0,3682000000.0
Change In Cash,670000000.0,-1000000.0,782000000.0,502000000.0
Repurchase Of Stock,-2553000000.0,-2960000000.0,-5100000000.0,-2556000000.0
Total Cash From Operating Activities,6139000000.0,6649000000.0,7189000000.0,5363000000.0
Depreciation,733000000.0,996000000.0,908000000.0,856000000.0
Other Cashflows From Investing Activities,-36000000.0,32000000.0,-23000000.0,-12000000.0
Dividends Paid,-3426000000.0,-3008000000.0,-2555000000.0,-2104000000.0
Change To Inventory,46000000.0,216000000.0,-282000000.0,-167000000.0
Change To Account Receivables,-340000000.0,133000000.0,71000000.0,-7000000.0
Other Cashflows From Financing Activities,-36000000.0,-42000000.0,-47000000.0,-31000000.0
Change To Netincome,-20000000.0,269000000.0,53000000.0,360000000.0
Capital Expenditures,-649000000.0,-847000000.0,-1131000000.0,-695000000.0
